"행정구역","2025년12월_계_총인구수","2025년12월_계_연령구간인구수","2025년12월_계_0~9세","2025년12월_계_10~19세","2025년12월_계_20~29세","2025년12월_계_30~39세","2025년12월_계_40~49세","2025년12월_계_50~59세","2025년12월_계_60~69세","2025년12월_계_70~79세","2025년12월_계_80~89세","2025년12월_계_90~99세","2025년12월_계_100세 이상","2025년12월_남_총인구수","2025년12월_남_연령구간인구수","2025년12월_남_0~9세","2025년12월_남_10~19세","2025년12월_남_20~29세","2025년12월_남_30~39세","2025년12월_남_40~49세","2025년12월_남_50~59세","2025년12월_남_60~69세","2025년12월_남_70~79세","2025년12월_남_80~89세","2025년12월_남_90~99세","2025년12월_남_100세 이상","2025년12월_여_총인구수","2025년12월_여_연령구간인구수","2025년12월_여_0~9세","2025년12월_여_10~19세","2025년12월_여_20~29세","2025년12월_여_30~39세","2025년12월_여_40~49세","2025년12월_여_50~59세","2025년12월_여_60~69세","2025년12월_여_70~79세","2025년12월_여_80~89세","2025년12월_여_90~99세","2025년12월_여_100세 이상"
"서울특별시 동대문구 장안제1동(1123065000)","37,034","37,034","1,732","2,464","4,619","5,975","5,751","5,725","5,646","3,533","1,405","179","5","18,091","18,091","926","1,222","2,026","3,045","2,961","2,915","2,691","1,640","615","48","2","18,943","18,943","806","1,242","2,593","2,930","2,790","2,810","2,955","1,893","790","131","3"
"서울특별시 동대문구 장안제2동(1123066000)","32,786","32,786","2,283","2,880","3,509","4,873","5,616","5,040","4,522","2,818","1,109","135","1","16,145","16,145","1,174","1,569","1,662","2,429","2,787","2,569","2,168","1,296","457","34","0","16,641","16,641","1,109","1,311","1,847","2,444","2,829","2,471","2,354","1,522","652","101","1"
"서울특별시 동대문구 청량리동(1123070500)","18,005","18,005","504","831","1,987","2,143","1,956","2,810","3,661","2,589","1,283","235","6","8,814","8,814","250","450","967","1,143","1,053","1,416","1,809","1,181","478","63","4","9,191","9,191","254","381","1,020","1,000","903","1,394","1,852","1,408","805","172","2"
"서울특별시 동대문구 회기동(1123071000)","10,102","10,102","276","653","3,368","1,498","1,063","1,179","912","671","411","69","2","4,739","4,739","139","326","1,477","816","506","602","417","278","152","24","2","5,363","5,363","137","327","1,891","682","557","577","495","393","259","45","0"
"서울특별시 동대문구 휘경제1동(1123072000)","16,660","16,660","968","898","3,894","3,199","2,036","2,163","1,704","1,112","605","77","4","7,784","7,784","465","451","1,559","1,610","1,065","1,023","851","488","240","32","0","8,876","8,876","503","447","2,335","1,589","971","1,140","853","624","365","45","4"
"서울특별시 동대문구 휘경제2동(1123073000)","23,607","23,607","845","1,800","5,515","3,107","2,868","3,362","2,998","2,056","923","130","3","11,779","11,779","446","870","2,920","1,648","1,442","1,689","1,422","935","373","33","1","11,828","11,828","399","930","2,595","1,459","1,426","1,673","1,576","1,121","550","97","2"
"서울특별시 동대문구 이문제1동(1123074000)","24,539","24,539","1,490","1,725","5,953","3,995","3,128","3,343","2,476","1,434","874","120","1","11,901","11,901","731","844","2,816","2,046","1,603","1,657","1,192","620","349","42","1","12,638","12,638","759","881","3,137","1,949","1,525","1,686","1,284","814","525","78","0"
"서울특별시 동대문구 이문제2동(1123075000)","18,061","18,061","871","1,379","2,373","2,215","2,408","3,103","2,708","1,911","979","110","4","8,673","8,673","470","697","1,091","1,107","1,211","1,523","1,323","851","365","35","0","9,388","9,388","401","682","1,282","1,108","1,197","1,580","1,385","1,060","614","75","4"
"서울특별시 중랑구 (1126000000)","376,916","376,916","16,636","23,083","44,939","58,837","50,816","61,690","64,302","37,930","16,339","2,284","60","184,055","184,055","8,438","11,882","21,208","29,940","26,483","30,405","31,126","17,333","6,631","598","11","192,861","192,861","8,198","11,201","23,731","28,897","24,333","31,285","33,176","20,597","9,708","1,686","49"
"서울특별시 중랑구 면목제2동(1126052000)","22,978","22,978","808","1,277","2,494","3,388","3,030","4,034","4,308","2,396","1,093","144","6","11,370","11,370","400","668","1,234","1,718","1,643","2,057","2,090","1,073","443","44","0","11,608","11,608","408","609","1,260","1,670","1,387","1,977","2,218","1,323","650","100","6"
"서울특별시 중랑구 면목제4동(1126054000)","17,509","17,509","695","1,037","1,921","2,440","2,452","3,049","2,969","1,983","876","83","4","8,680","8,680","348","544","991","1,251","1,287","1,575","1,454","844","361","22","3","8,829","8,829","347","493","930","1,189","1,165","1,474","1,515","1,139","515","61","1"
"서울특별시 중랑구 면목제5동(1126055000)","14,058","14,058","1,023","923","1,360","2,160","2,326","2,308","2,189","1,210","497","62","0","6,948","6,948","520","467","679","1,084","1,203","1,135","1,093","565","186","16","0","7,110","7,110","503","456","681","1,076","1,123","1,173","1,096","645","311","46","0"
"서울특별시 중랑구 면목본동(1126056500)","31,605","31,605","918","1,466","4,176","5,337","4,003","5,502","5,479","3,146","1,400","174","4","15,547","15,547","481","736","2,005","2,807","2,126","2,724","2,695","1,373","565","33","2","16,058","16,058","437","730","2,171","2,530","1,877","2,778","2,784","1,773","835","141","2"
"서울특별시 중랑구 면목제7동(1126057000)","20,530","20,530","877","1,004","2,321","3,263","2,653","3,381","3,659","2,324","900","146","2","10,183","10,183","470","544","1,127","1,668","1,421","1,740","1,737","1,054","380","41","1","10,347","10,347","407","460","1,194","1,595","1,232","1,641","1,922","1,270","520","105","1"
"서울특별시 중랑구 면목제3.8동(1126057500)","23,476","23,476","755","1,117","2,867","3,520","2,892","4,076","4,373","2,616","1,112","144","4","11,583","11,583","392","574","1,418","1,876","1,547","2,013","2,071","1,223","431","37","1","11,893","11,893","363","543","1,449","1,644","1,345","2,063","2,302","1,393","681","107","3"
"서울특별시 중랑구 상봉제1동(1126058000)","22,807","22,807","1,297","1,640","2,698","3,466","3,112","3,690","3,946","1,956","891","109","2","11,021","11,021","646","864","1,306","1,675","1,614","1,751","1,904","878","363","20","0","11,786","11,786","651","776","1,392","1,791","1,498","1,939","2,042","1,078","528","89","2"
"서울특별시 중랑구 상봉제2동(1126059000)","21,225","21,225","630","680","4,241","5,236","2,497","2,800","2,774","1,603","665","94","5","9,935","9,935","300","348","1,626","2,513","1,288","1,436","1,374","739","286","25","0","11,290","11,290","330","332","2,615","2,723","1,209","1,364","1,400","864","379","69","5"
"서울특별시 중랑구 중화제1동(1126060000)","17,881","17,881","741","1,079","1,979","2,956","2,354","2,743","3,195","1,957","785","88","4","8,816","8,816","382","558","965","1,553","1,277","1,325","1,484","904","338","29","1","9,065","9,065","359","521","1,014","1,403","1,077","1,418","1,711","1,053","447","59","3"
"서울특별시 중랑구 중화제2동(1126061000)","25,489","25,489","965","1,038","3,142","4,143","3,251","4,237","4,710","2,638","1,213","151","1","12,945","12,945","489","558","1,485","2,222","1,779","2,168","2,467","1,219","515","43","0","12,544","12,544","476","480","1,657","1,921","1,472","2,069","2,243","1,419","698","108","1"
"서울특별시 중랑구 묵제1동(1126062000)","32,991","32,991","1,478","2,806","4,312","4,510","4,799","5,494","4,954","3,117","1,336","183","2","15,694","15,694","718","1,466","1,934","2,242","2,318","2,657","2,314","1,405","590","50","0","17,297","17,297","760","1,340","2,378","2,268","2,481","2,837","2,640","1,712","746","133","2"
"서울특별시 중랑구 묵제2동(1126063000)","17,626","17,626","670","960","2,196","2,616","2,356","2,967","2,978","1,937","831","114","1","8,606","8,606","355","488","1,016","1,381","1,232","1,436","1,399","901","357","41","0","9,020","9,020","315","472","1,180","1,235","1,124","1,531","1,579","1,036","474","73","1"
"서울특별시 중랑구 망우본동(1126065500)","37,916","37,916","2,565","2,299","3,993","6,503","5,533","5,605","6,160","3,545","1,469","237","7","18,596","18,596","1,315","1,129","1,817","3,251","2,933","2,808","3,026","1,697","563","55","2","19,320","19,320","1,250","1,170","2,176","3,252","2,600","2,797","3,134","1,848","906","182","5"
"서울특별시 중랑구 망우제3동(1126066000)","15,196","15,196","453","786","1,651","2,001","1,797","2,787","3,063","1,787","738","132","1","7,631","7,631","238","372","813","1,088","970","1,366","1,610","835","303","36","0","7,565","7,565","215","414","838","913","827","1,421","1,453","952","435","96","1"
"서울특별시 중랑구 신내1동(1126068000)","36,607","36,607","1,887","3,655","3,740","4,532","5,158","5,924","6,219","3,593","1,623","265","11","17,532","17,532","944","1,893","1,885","2,231","2,537","2,767","2,921","1,662","636","56","0","19,075","19,075","943","1,762","1,855","2,301","2,621","3,157","3,298","1,931","987","209","11"
"서울특별시 중랑구 신내2동(1126069000)","19,022","19,022","874","1,316","1,848","2,766","2,603","3,093","3,326","2,122","910","158","6","8,968","8,968","440","673","907","1,380","1,308","1,447","1,487","961","314","50","1","10,054","10,054","434","643","941","1,386","1,295","1,646","1,839","1,161","596","108","5"
"서울특별시 성북구 (1129000000)","422,559","422,559","21,457","33,816","62,619","56,948","59,783","70,663","58,704","37,158","18,583","2,758","70","201,894","201,894","11,061","17,105","29,139","28,477","29,502","34,655","27,567","16,292","7,296","786","14","220,665","220,665","10,396","16,711","33,480","28,471","30,281","36,008","31,137","20,866","11,287","1,972","56"
"서울특별시 성북구 성북동(1129052500)","15,470","15,470","524","959","2,328","2,525","2,036","2,620","2,165","1,349","814","143","7","7,181","7,181","280","479","1,071","1,240","953","1,203","1,016","584","311","41","3","8,289","8,289","244","480","1,257","1,285","1,083","1,417","1,149","765","503","102","4"
"서울특별시 성북구 삼선동(1129055500)","21,619","21,619","676","1,473","4,027","3,019","2,705","3,773","2,898","1,813","1,095","136","4","10,198","10,198","347","725","1,817","1,480","1,343","1,883","1,373","777","412","39","2","11,421","11,421","329","748","2,210","1,539","1,362","1,890","1,525","1,036","683","97","2"
"서울특별시 성북구 동선동(1129057500)","14,743","14,743","330","808","4,611","2,429","1,650","1,847","1,450","951","573","90","4","5,934","5,934","159","309","1,313","1,120","816","892","682","398","227","18","0","8,809","8,809","171","499","3,298","1,309","834","955","768","553","346","72","4"
"서울특별시 성북구 돈암제1동(1129058000)","13,729","13,729","596","958","1,686","1,815","1,705","2,436","2,290","1,432","697","112","2","6,376","6,376","323","462","743","897","834","1,146","1,055","616","269","31","0","7,353","7,353","273","496","943","918","871","1,290","1,235","816","428","81","2"
"서울특별시 성북구 돈암제2동(1129059000)","22,878","22,878","1,464","2,470","2,529","2,683","3,601","4,247","3,146","1,724","833","176","5","10,780","10,780","740","1,254","1,244","1,266","1,661","1,998","1,477","784","314","42","0","12,098","12,098","724","1,216","1,285","1,417","1,940","2,249","1,669","940","519","134","5"
"서울특별시 성북구 안암동(1129060000)","15,447","15,447","356","715","5,811","2,177","1,388","1,859","1,516","957","572","95","1","7,735","7,735","181","368","2,964","1,201","732","906","728","415","217","23","0","7,712","7,712","175","347","2,847","976","656","953","788","542","355","72","1"
"서울특별시 성북구 보문동(1129061000)","15,748","15,748","812","939","2,408","2,732","2,200","2,640","2,121","1,200","597","97","2","7,530","7,530","405","458","1,082","1,393","1,149","1,261","1,013","508","233","28","0","8,218","8,218","407","481","1,326","1,339","1,051","1,379","1,108","692","364","69","2"
"서울특별시 성북구 정릉제1동(1129062000)","17,566","17,566","1,056","1,637","2,136","2,230","2,734","2,982","2,311","1,574","795","111","0","8,406","8,406","553","849","1,038","1,095","1,336","1,466","1,058","668","303","40","0","9,160","9,160","503","788","1,098","1,135","1,398","1,516","1,253","906","492","71","0"
"서울특별시 성북구 정릉제2동(1129063000)","21,668","21,668","1,042","1,473","2,760","2,877","2,871","3,736","3,440","2,221","1,082","160","6","10,361","10,361","526","763","1,365","1,418","1,446","1,793","1,592","1,003","405","48","2","11,307","11,307","516","710","1,395","1,459","1,425","1,943","1,848","1,218","677","112","4"
"서울특별시 성북구 정릉제3동(1129064000)","13,795","13,795","346","806","3,384","1,625","1,327","1,978","2,007","1,438","763","121","0","6,755","6,755","177","411","1,874","896","656","944","862","628","275","32","0","7,040","7,040","169","395","1,510","729","671","1,034","1,145","810","488","89","0"
"서울특별시 성북구 정릉제4동(1129065000)","23,513","23,513","1,001","1,766","2,920","2,807","3,208","4,243","3,706","2,471","1,211","173","7","11,192","11,192","507","916","1,464","1,416","1,559","2,079","1,666","1,074","457","54","0","12,321","12,321","494","850","1,456","1,391","1,649","2,164","2,040","1,397","754","119","7"
"서울특별시 성북구 길음제1동(1129066000)","35,437","35,437","2,636","5,187","3,460","3,789","6,851","6,349","3,487","2,356","1,169","151","2","16,738","16,738","1,329","2,558","1,644","1,710","3,166","3,246","1,561","1,011","476","37","0","18,699","18,699","1,307","2,629","1,816","2,079","3,685","3,103","1,926","1,345","693","114","2"
"서울특별시 성북구 길음제2동(1129068500)","21,362","21,362","1,781","2,088","2,457","2,796","3,698","3,715","2,549","1,544","621","110","3","10,168","10,168","920","1,051","1,135","1,317","1,746","1,805","1,212","699","247","35","1","11,194","11,194","861","1,037","1,322","1,479","1,952","1,910","1,337","845","374","75","2"
"서울특별시 성북구 종암동(1129070500)","36,798","36,798","1,757","3,145","5,293","4,560","5,216","6,193","5,302","3,225","1,776","322","9","18,110","18,110","913","1,701","2,698","2,416","2,554","3,098","2,563","1,386","674","104","3","18,688","18,688","844","1,444","2,595","2,144","2,662","3,095","2,739","1,839","1,102","218","6"
"서울특별시 성북구 월곡제1동(1129071500)","24,661","24,661","1,389","2,281","2,570","3,074","3,789","4,217","3,616","2,407","1,184","128","6","11,837","11,837","706","1,120","1,215","1,502","1,864","2,142","1,716","1,037","502","33","0","12,824","12,824","683","1,161","1,355","1,572","1,925","2,075","1,900","1,370","682","95","6"
"서울특별시 성북구 월곡제2동(1129072500)","18,338","18,338","668","1,197","3,239","2,639","2,247","2,834","2,669","1,796","899","148","2","8,709","8,709","367","654","1,210","1,407","1,126","1,444","1,265","815","384","37","0","9,629","9,629","301","543","2,029","1,232","1,121","1,390","1,404","981","515","111","2"
"서울특별시 성북구 장위제1동(1129076000)","22,700","22,700","1,210","1,684","2,708","3,120","3,205","4,007","3,683","2,034","936","113","0","11,030","11,030","607","842","1,334","1,624","1,660","1,915","1,759","897","361","31","0","11,670","11,670","603","842","1,374","1,496","1,545","2,092","1,924","1,137","575","82","0"
