"행정구역","2023년12월_계_총인구수","2023년12월_계_연령구간인구수","2023년12월_계_0~9세","2023년12월_계_10~19세","2023년12월_계_20~29세","2023년12월_계_30~39세","2023년12월_계_40~49세","2023년12월_계_50~59세","2023년12월_계_60~69세","2023년12월_계_70~79세","2023년12월_계_80~89세","2023년12월_계_90~99세","2023년12월_계_100세 이상","2023년12월_남_총인구수","2023년12월_남_연령구간인구수","2023년12월_남_0~9세","2023년12월_남_10~19세","2023년12월_남_20~29세","2023년12월_남_30~39세","2023년12월_남_40~49세","2023년12월_남_50~59세","2023년12월_남_60~69세","2023년12월_남_70~79세","2023년12월_남_80~89세","2023년12월_남_90~99세","2023년12월_남_100세 이상","2023년12월_여_총인구수","2023년12월_여_연령구간인구수","2023년12월_여_0~9세","2023년12월_여_10~19세","2023년12월_여_20~29세","2023년12월_여_30~39세","2023년12월_여_40~49세","2023년12월_여_50~59세","2023년12월_여_60~69세","2023년12월_여_70~79세","2023년12월_여_80~89세","2023년12월_여_90~99세","2023년12월_여_100세 이상"
"서울특별시 동대문구 휘경제1동(1123072000)","13,712","13,712","662","763","3,690","2,080","1,616","1,888","1,506","937","501","67","2","6,457","6,457","336","365","1,515","1,104","828","907","762","408","209","23","0","7,255","7,255","326","398","2,175","976","788","981","744","529","292","44","2"
"서울특별시 동대문구 휘경제2동(1123073000)","24,164","24,164","935","1,876","5,843","3,024","3,127","3,560","2,975","1,861","863","97","3","12,020","12,020","492","899","3,030","1,615","1,582","1,781","1,404","840","345","31","1","12,144","12,144","443","977","2,813","1,409","1,545","1,779","1,571","1,021","518","66","2"
"서울특별시 동대문구 이문제1동(1123074000)","17,764","17,764","569","1,128","5,156","2,038","1,979","2,489","2,087","1,379","852","83","4","8,763","8,763","275","586","2,448","1,162","1,017","1,286","1,030","588","342","28","1","9,001","9,001","294","542","2,708","876","962","1,203","1,057","791","510","55","3"
"서울특별시 동대문구 이문제2동(1123075000)","19,400","19,400","1,001","1,577","2,651","2,325","2,760","3,345","2,870","1,878","903","88","2","9,328","9,328","513","818","1,194","1,158","1,406","1,648","1,396","808","363","23","1","10,072","10,072","488","759","1,457","1,167","1,354","1,697","1,474","1,070","540","65","1"
"서울특별시 중랑구 (1126000000)","382,155","382,155","19,114","23,960","50,042","57,817","53,139","64,730","63,318","33,269","14,880","1,833","53","187,372","187,372","9,738","12,269","23,994","29,472","27,692","31,934","30,643","15,193","5,996","433","8","194,783","194,783","9,376","11,691","26,048","28,345","25,447","32,796","32,675","18,076","8,884","1,400","45"
"서울특별시 중랑구 면목제2동(1126052000)","23,603","23,603","945","1,336","2,926","3,421","3,214","4,446","4,113","2,122","957","121","2","11,707","11,707","487","679","1,419","1,784","1,709","2,246","1,998","962","390","33","0","11,896","11,896","458","657","1,507","1,637","1,505","2,200","2,115","1,160","567","88","2"
"서울특별시 중랑구 면목제4동(1126054000)","18,155","18,155","848","1,097","2,217","2,467","2,640","3,205","2,960","1,874","770","74","3","9,039","9,039","441","576","1,148","1,278","1,402","1,641","1,439","778","312","23","1","9,116","9,116","407","521","1,069","1,189","1,238","1,564","1,521","1,096","458","51","2"
"서울특별시 중랑구 면목제5동(1126055000)","14,598","14,598","1,313","855","1,506","2,471","2,380","2,366","2,147","1,051","460","47","2","7,269","7,269","651","440","772","1,243","1,267","1,175","1,045","490","177","9","0","7,329","7,329","662","415","734","1,228","1,113","1,191","1,102","561","283","38","2"
"서울특별시 중랑구 면목본동(1126056500)","32,791","32,791","1,225","1,594","4,788","5,323","4,457","5,870","5,273","2,860","1,256","143","2","16,161","16,161","650","796","2,283","2,798","2,372","2,917","2,560","1,242","517","25","1","16,630","16,630","575","798","2,505","2,525","2,085","2,953","2,713","1,618","739","118","1"
"서울특별시 중랑구 면목제7동(1126057000)","21,225","21,225","1,027","1,069","2,686","3,292","2,860","3,605","3,723","2,023","827","111","2","10,561","10,561","558","561","1,297","1,672","1,547","1,820","1,801","935","340","30","0","10,664","10,664","469","508","1,389","1,620","1,313","1,785","1,922","1,088","487","81","2"
"서울특별시 중랑구 면목제3.8동(1126057500)","24,392","24,392","909","1,233","3,312","3,572","3,173","4,358","4,375","2,328","1,011","119","2","12,024","12,024","442","636","1,649","1,882","1,703","2,152","2,039","1,084","413","24","0","12,368","12,368","467","597","1,663","1,690","1,470","2,206","2,336","1,244","598","95","2"
"서울특별시 중랑구 상봉제1동(1126058000)","23,194","23,194","1,483","1,752","2,917","3,373","3,267","3,953","3,807","1,734","810","96","2","11,265","11,265","752","935","1,422","1,675","1,675","1,852","1,844","771","328","11","0","11,929","11,929","731","817","1,495","1,698","1,592","2,101","1,963","963","482","85","2"
"서울특별시 중랑구 상봉제2동(1126059000)","20,304","20,304","728","661","4,177","4,759","2,417","2,872","2,668","1,377","571","72","2","9,652","9,652","362","342","1,658","2,319","1,282","1,457","1,334","637","241","20","0","10,652","10,652","366","319","2,519","2,440","1,135","1,415","1,334","740","330","52","2"
"서울특별시 중랑구 중화제1동(1126060000)","18,706","18,706","907","1,157","2,332","2,958","2,591","3,007","3,230","1,737","717","68","2","9,217","9,217","461","581","1,146","1,538","1,390","1,439","1,520","818","302","21","1","9,489","9,489","446","576","1,186","1,420","1,201","1,568","1,710","919","415","47","1"
"서울특별시 중랑구 중화제2동(1126061000)","23,853","23,853","854","999","3,271","3,604","3,042","4,250","4,450","2,172","1,092","117","2","12,223","12,223","457","554","1,596","1,909","1,667","2,233","2,326","997","453","31","0","11,630","11,630","397","445","1,675","1,695","1,375","2,017","2,124","1,175","639","86","2"
"서울특별시 중랑구 묵제1동(1126062000)","33,700","33,700","1,739","2,920","4,694","4,563","5,116","5,538","4,945","2,797","1,244","140","4","16,067","16,067","867","1,491","2,163","2,237","2,507","2,670","2,281","1,279","540","32","0","17,633","17,633","872","1,429","2,531","2,326","2,609","2,868","2,664","1,518","704","108","4"
"서울특별시 중랑구 묵제2동(1126063000)","18,061","18,061","782","1,034","2,408","2,667","2,553","3,095","3,030","1,677","738","74","3","8,819","8,819","392","545","1,169","1,366","1,308","1,523","1,420","761","311","23","1","9,242","9,242","390","489","1,239","1,301","1,245","1,572","1,610","916","427","51","2"
"서울특별시 중랑구 망우본동(1126065500)","36,461","36,461","2,547","2,105","4,447","6,143","5,059","5,639","6,001","2,963","1,361","189","7","17,984","17,984","1,296","1,016","2,042","3,135","2,667","2,838","3,033","1,397","518","41","1","18,477","18,477","1,251","1,089","2,405","3,008","2,392","2,801","2,968","1,566","843","148","6"
"서울특별시 중랑구 망우제3동(1126066000)","15,659","15,659","559","865","1,988","1,964","1,965","3,008","2,998","1,525","671","114","2","7,890","7,890","282","405","997","1,072","1,046","1,508","1,551","722","278","28","1","7,769","7,769","277","460","991","892","919","1,500","1,447","803","393","86","1"
"서울특별시 중랑구 신내1동(1126068000)","37,766","37,766","2,268","3,825","4,248","4,535","5,617","6,197","6,190","3,158","1,497","224","7","18,194","18,194","1,149","1,975","2,171","2,232","2,748","2,917","2,917","1,474","567","44","0","19,572","19,572","1,119","1,850","2,077","2,303","2,869","3,280","3,273","1,684","930","180","7"
"서울특별시 중랑구 신내2동(1126069000)","19,687","19,687","980","1,458","2,125","2,705","2,788","3,321","3,408","1,871","898","124","9","9,300","9,300","491","737","1,062","1,332","1,402","1,546","1,535","846","309","38","2","10,387","10,387","489","721","1,063","1,373","1,386","1,775","1,873","1,025","589","86","7"
"서울특별시 성북구 (1129000000)","425,602","425,602","24,097","35,002","64,693","56,113","63,436","70,949","58,000","33,630","17,411","2,212","59","204,171","204,171","12,368","17,791","30,425","28,099","31,187","34,948","27,235","14,629","6,874","600","15","221,431","221,431","11,729","17,211","34,268","28,014","32,249","36,001","30,765","19,001","10,537","1,612","44"
"서울특별시 성북구 성북동(1129052500)","15,925","15,925","611","1,067","2,539","2,490","2,207","2,745","2,117","1,225","782","136","6","7,399","7,399","317","538","1,131","1,212","1,040","1,282","997","522","317","39","4","8,526","8,526","294","529","1,408","1,278","1,167","1,463","1,120","703","465","97","2"
"서울특별시 성북구 삼선동(1129055500)","22,198","22,198","806","1,668","4,182","3,068","2,987","3,810","2,838","1,719","1,006","108","6","10,522","10,522","407","857","1,870","1,508","1,470","1,922","1,363","716","370","37","2","11,676","11,676","399","811","2,312","1,560","1,517","1,888","1,475","1,003","636","71","4"
"서울특별시 성북구 동선동(1129057500)","15,006","15,006","401","837","4,660","2,429","1,765","1,912","1,448","922","558","72","2","6,209","6,209","186","345","1,384","1,187","863","930","675","407","212","20","0","8,797","8,797","215","492","3,276","1,242","902","982","773","515","346","52","2"
"서울특별시 성북구 돈암제1동(1129058000)","14,265","14,265","666","1,073","1,845","1,866","1,830","2,595","2,350","1,292","667","79","2","6,653","6,653","344","518","840","920","885","1,225","1,079","575","246","21","0","7,612","7,612","322","555","1,005","946","945","1,370","1,271","717","421","58","2"
"서울특별시 성북구 돈암제2동(1129059000)","23,426","23,426","1,632","2,617","2,689","2,750","3,858","4,362","2,993","1,543","828","151","3","11,075","11,075","837","1,298","1,341","1,296","1,774","2,083","1,411","675","321","38","1","12,351","12,351","795","1,319","1,348","1,454","2,084","2,279","1,582","868","507","113","2"
"서울특별시 성북구 안암동(1129060000)","14,915","14,915","371","722","5,491","2,038","1,401","1,911","1,472","910","524","73","2","7,527","7,527","192","384","2,830","1,153","711","939","712","397","186","23","0","7,388","7,388","179","338","2,661","885","690","972","760","513","338","50","2"
"서울특별시 성북구 보문동(1129061000)","16,170","16,170","963","972","2,645","2,809","2,276","2,696","2,045","1,142","551","69","2","7,758","7,758","498","460","1,229","1,404","1,166","1,313","966","484","217","21","0","8,412","8,412","465","512","1,416","1,405","1,110","1,383","1,079","658","334","48","2"
"서울특별시 성북구 정릉제1동(1129062000)","17,777","17,777","1,217","1,630","2,227","2,324","2,925","2,862","2,332","1,419","750","90","1","8,502","8,502","637","833","1,080","1,134","1,430","1,391","1,081","600","284","32","0","9,275","9,275","580","797","1,147","1,190","1,495","1,471","1,251","819","466","58","1"
"서울특별시 성북구 정릉제2동(1129063000)","22,549","22,549","1,246","1,590","3,031","2,998","3,164","3,835","3,494","2,021","1,051","118","1","10,859","10,859","632","840","1,510","1,489","1,602","1,839","1,596","916","400","34","1","11,690","11,690","614","750","1,521","1,509","1,562","1,996","1,898","1,105","651","84","0"
"서울특별시 성북구 정릉제3동(1129064000)","14,935","14,935","439","906","3,383","1,800","1,546","2,284","2,226","1,435","806","109","1","7,434","7,434","230","497","1,873","1,016","788","1,106","974","629","299","22","0","7,501","7,501","209","409","1,510","784","758","1,178","1,252","806","507","87","1"
"서울특별시 성북구 정릉제4동(1129065000)","24,027","24,027","1,192","1,969","3,052","2,863","3,585","4,248","3,651","2,211","1,109","143","4","11,466","11,466","613","1,021","1,506","1,430","1,748","2,062","1,647","959","442","38","0","12,561","12,561","579","948","1,546","1,433","1,837","2,186","2,004","1,252","667","105","4"
"서울특별시 성북구 길음제1동(1129066000)","34,752","34,752","2,921","4,984","3,416","3,683","7,217","5,809","3,446","2,096","1,049","128","3","16,432","16,432","1,495","2,446","1,638","1,647","3,331","3,044","1,527","850","423","31","0","18,320","18,320","1,426","2,538","1,778","2,036","3,886","2,765","1,919","1,246","626","97","3"
"서울특별시 성북구 길음제2동(1129068500)","21,679","21,679","2,031","2,037","2,507","2,859","3,847","3,716","2,605","1,399","591","85","2","10,356","10,356","1,032","1,067","1,179","1,336","1,820","1,837","1,206","638","219","22","0","11,323","11,323","999","970","1,328","1,523","2,027","1,879","1,399","761","372","63","2"
"서울특별시 성북구 종암동(1129070500)","37,683","37,683","2,097","3,404","5,421","4,570","5,818","6,314","5,157","2,940","1,680","276","6","18,624","18,624","1,093","1,861","2,830","2,411","2,830","3,139","2,504","1,240","634","78","4","19,059","19,059","1,004","1,543","2,591","2,159","2,988","3,175","2,653","1,700","1,046","198","2"
"서울특별시 성북구 월곡제1동(1129071500)","25,579","25,579","1,608","2,420","2,818","3,211","4,144","4,343","3,678","2,193","1,059","100","5","12,322","12,322","814","1,200","1,322","1,593","2,052","2,170","1,744","931","469","27","0","13,257","13,257","794","1,220","1,496","1,618","2,092","2,173","1,934","1,262","590","73","5"
"서울특별시 성북구 월곡제2동(1129072500)","18,909","18,909","796","1,338","3,483","2,569","2,490","2,953","2,716","1,615","837","110","2","8,967","8,967","414","698","1,364","1,339","1,251","1,491","1,295","742","350","23","0","9,942","9,942","382","640","2,119","1,230","1,239","1,462","1,421","873","487","87","2"
"서울특별시 성북구 장위제1동(1129076000)","23,371","23,371","1,477","1,720","3,016","3,155","3,513","4,105","3,626","1,819","846","92","2","11,336","11,336","718","869","1,489","1,624","1,808","1,948","1,731","807","321","21","0","12,035","12,035","759","851","1,527","1,531","1,705","2,157","1,895","1,012","525","71","2"
"서울특별시 성북구 장위제2동(1129077000)","13,119","13,119","483","772","1,760","1,792","1,631","2,265","2,230","1,428","679","77","2","6,422","6,422","266","386","861","925","878","1,146","1,029","630","282","19","0","6,697","6,697","217","386","899","867","753","1,119","1,201","798","397","58","2"
