"행정구역","2022년12월_전체세대","2022년12월_1인세대","2022년12월_2인세대","2022년12월_3인세대","2022년12월_4인세대","2022년12월_5인세대","2022년12월_6인세대","2022년12월_7인세대","2022년12월_8인세대","2022년12월_9인세대","2022년12월_10인이상세대"
"서울특별시 양천구 신정3동(1147064000)","19,747","5,381","4,923","4,255","3,983","988","173","28","10","4","2"
"서울특별시 양천구 신정4동(1147065000)","16,374","7,918","3,801","2,406","1,738","389","91","20","7","1","3"
"서울특별시 양천구 신정6동(1147067000)","8,213","1,207","1,708","2,346","2,460","381","79","13","13","5","1"
"서울특별시 양천구 신정7동(1147068000)","11,434","3,299","2,768","2,515","2,347","409","74","12","7","2","1"
"서울특별시 강서구 (1150000000)","273,697","122,745","62,742","44,308","34,304","7,591","1,522","356","88","25","16"
"서울특별시 강서구 염창동(1150051000)","16,515","4,909","3,476","3,767","3,631","604","104","18","4","2","0"
"서울특별시 강서구 등촌제1동(1150052000)","14,012","8,194","2,662","1,727","1,157","217","41","10","3","0","1"
"서울특별시 강서구 등촌제2동(1150053000)","8,587","3,046","2,155","1,698","1,273","318","78","16","2","0","1"
"서울특별시 강서구 등촌제3동(1150053500)","15,093","6,962","3,889","2,319","1,565","278","60","14","5","1","0"
"서울특별시 강서구 화곡제1동(1150054000)","28,308","15,186","6,539","3,786","2,133","507","106","37","8","3","3"
"서울특별시 강서구 화곡제2동(1150055000)","8,238","3,342","2,188","1,428","965","257","43","11","4","0","0"
"서울특별시 강서구 화곡제3동(1150056000)","9,759","3,875","2,419","1,682","1,348","328","87","16","2","2","0"
"서울특별시 강서구 화곡제4동(1150057000)","9,740","4,073","2,617","1,679","1,059","240","54","14","2","1","1"
"서울특별시 강서구 화곡본동(1150059000)","17,464","8,755","4,036","2,469","1,696","399","77","23","5","3","1"
"서울특별시 강서구 화곡제6동(1150059100)","13,107","6,936","2,690","1,791","1,320","276","67","17","5","3","2"
"서울특별시 강서구 화곡제8동(1150059300)","11,843","5,225","3,143","1,891","1,202","302","59","17","2","1","1"
"서울특별시 강서구 가양제1동(1150060300)","20,752","13,874","2,931","2,001","1,512","337","77","13","4","2","1"
"서울특별시 강서구 가양제2동(1150060400)","8,121","4,638","2,044","851","465","86","23","10","2","1","1"
"서울특별시 강서구 가양제3동(1150060500)","7,791","3,673","2,297","1,165","506","119","22","6","3","0","0"
"서울특별시 강서구 발산제1동(1150061100)","13,438","3,103","3,271","3,005","3,195","717","116","25","6","0","0"
"서울특별시 강서구 우장산동(1150061500)","16,205","4,207","3,523","3,645","3,900","754","129","31","14","2","0"
"서울특별시 강서구 공항동(1150062000)","13,958","5,933","3,047","2,378","1,952","522","95","25","6","0","0"
"서울특별시 강서구 방화제1동(1150063000)","17,352","5,362","4,147","3,632","3,214","816","149","26","4","1","1"
"서울특별시 강서구 방화제2동(1150064000)","12,124","6,231","2,771","1,659","1,104","270","69","13","3","1","3"
"서울특별시 강서구 방화제3동(1150064100)","11,290","5,221","2,897","1,735","1,107","244","66","14","4","2","0"
"서울특별시 구로구 (1153000000)","183,655","76,076","44,115","32,141","24,349","5,422","1,179","265","70","26","12"
"서울특별시 구로구 신도림동(1153051000)","13,932","3,666","3,243","3,319","3,020","522","126","26","6","4","0"
"서울특별시 구로구 구로제1동(1153052000)","8,327","2,387","2,046","1,897","1,618","309","54","8","6","2","0"
"서울특별시 구로구 구로제2동(1153053000)","12,410","6,451","2,976","1,673","968","253","64","18","3","2","2"
"서울특별시 구로구 구로제3동(1153054000)","13,587","8,350","2,397","1,490","1,048","230","50","15","5","2","0"
"서울특별시 구로구 구로제4동(1153055000)","10,537","5,594","2,544","1,367","818","165","37","7","4","1","0"
"서울특별시 구로구 구로제5동(1153056000)","15,584","8,407","3,144","2,096","1,523","315","77","19","2","0","1"
"서울특별시 구로구 가리봉동(1153059500)","6,117","4,440","994","417","218","40","5","2","0","0","1"
"서울특별시 구로구 고척제1동(1153072000)","11,120","3,918","2,903","2,163","1,701","344","71","11","5","2","2"
"서울특별시 구로구 고척제2동(1153073000)","11,464","4,093","2,942","2,186","1,750","385","91","15","0","2","0"
"서울특별시 구로구 개봉제1동(1153074000)","14,917","5,436","3,972","2,860","2,053","454","98","35","7","1","1"
"서울특별시 구로구 개봉제2동(1153075000)","12,482","3,546","3,545","2,755","2,013","477","104","32","5","4","1"
"서울특별시 구로구 개봉제3동(1153076000)","8,779","2,926","2,557","1,748","1,216","270","49","10","2","1","0"
"서울특별시 구로구 오류제1동(1153077000)","12,396","6,907","2,613","1,542","1,008","249","54","13","8","1","1"
"서울특별시 구로구 오류제2동(1153078000)","15,797","5,062","4,108","3,105","2,587","740","157","26","6","3","3"
"서울특별시 구로구 수궁동(1153079000)","9,943","3,267","2,780","1,996","1,424","363","87","18","7","1","0"
"서울특별시 구로구 항동(1153080000)","6,263","1,626","1,351","1,527","1,384","306","55","10","4","0","0"
"서울특별시 금천구 (1154500000)","119,583","61,035","26,699","16,794","11,617","2,691","535","146","43","17","6"
"서울특별시 금천구 가산동(1154551000)","17,500","13,536","2,187","1,014","599","130","28","5","0","0","1"
"서울특별시 금천구 독산제1동(1154561000)","24,420","13,283","4,815","3,230","2,400","547","103","27","9","5","1"
"서울특별시 금천구 독산제2동(1154562000)","9,430","4,563","2,396","1,328","899","191","42","7","4","0","0"
"서울특별시 금천구 독산제3동(1154563000)","12,880","6,624","3,116","1,763","1,079","242","38","11","5","2","0"
"서울특별시 금천구 독산제4동(1154564000)","7,659","3,729","1,832","1,175","705","176","32","6","3","1","0"
"서울특별시 금천구 시흥제1동(1154567000)","16,252","7,701","3,794","2,526","1,735","389","74","25","5","1","2"
"서울특별시 금천구 시흥제2동(1154568000)","8,220","2,207","2,279","1,712","1,523","378","79","28","8","5","1"
"서울특별시 금천구 시흥제3동(1154569000)","4,695","1,600","1,369","929","610","153","27","4","2","1","0"
"서울특별시 금천구 시흥제4동(1154570000)","9,191","3,531","2,508","1,637","1,176","251","64","17","6","1","0"
"서울특별시 금천구 시흥제5동(1154571000)","9,336","4,261","2,403","1,480","891","234","48","16","1","1","1"
"서울특별시 영등포구 (1156000000)","188,832","93,450","39,405","28,494","21,570","4,619","964","216","77","17","20"
"서울특별시 영등포구 영등포본동(1156051500)","10,390","4,979","2,206","1,634","1,244","259","47","16","2","1","2"
"서울특별시 영등포구 영등포동(1156053500)","21,084","16,182","2,501","1,319","884","155","36","2","3","0","2"
"서울특별시 영등포구 여의동(1156054000)","13,288","4,096","3,198","2,922","2,341","539","139","32","14","5","2"
"서울특별시 영등포구 당산제1동(1156055000)","11,000","5,961","2,337","1,439","985","212","49","12","3","1","1"
"서울특별시 영등포구 당산제2동(1156056000)","18,792","9,969","3,285","2,743","2,206","451","110","17","10","0","1"
"서울특별시 영등포구 도림동(1156058500)","9,553","5,074","2,178","1,270","790","188","42","9","2","0","0"
"서울특별시 영등포구 문래동(1156060500)","13,118","3,964","3,097","2,888","2,527","501","108","19","12","1","1"
"서울특별시 영등포구 양평제1동(1156061000)","9,930","5,381","2,077","1,365","863","183","43","8","7","3","0"
"서울특별시 영등포구 양평제2동(1156062000)","10,893","5,045","2,348","1,766","1,413","252","59","8","1","0","1"
"서울특별시 영등포구 신길제1동(1156063000)","11,411","7,168","2,068","1,133","809","191","36","6","0","0","0"
"서울특별시 영등포구 신길제3동(1156065000)","7,612","3,120","1,829","1,405","1,001","210","31","11","4","1","0"
"서울특별시 영등포구 신길제4동(1156066000)","5,798","2,445","1,355","1,065","750","153","22","7","1","0","0"
"서울특별시 영등포구 신길제5동(1156067000)","4,665","1,923","1,138","801","623","146","23","6","1","0","4"
"서울특별시 영등포구 신길제6동(1156068000)","9,187","4,304","2,015","1,429","1,116","256","43","17","3","1","3"
"서울특별시 영등포구 신길제7동(1156069000)","7,849","2,267","1,870","1,678","1,606","351","55","12","7","2","1"
"서울특별시 영등포구 대림제1동(1156070000)","7,012","3,234","1,702","1,085","789","158","30","10","3","0","1"
"서울특별시 영등포구 대림제2동(1156071000)","6,939","4,077","1,552","767","395","110","28","7","1","2","0"
"서울특별시 영등포구 대림제3동(1156072000)","10,311","4,261","2,649","1,785","1,228","304","63","17","3","0","1"
"서울특별시 동작구 (1159000000)","185,773","87,277","39,532","29,818","22,921","4,868","1,003","262","54","21","17"
"서울특별시 동작구 노량진제1동(1159051000)","16,357","8,447","3,370","2,347","1,702","390","74","18","6","1","2"
"서울특별시 동작구 노량진제2동(1159052000)","6,856","4,695","1,194","562","306","76","16","6","0","1","0"
"서울특별시 동작구 상도제1동(1159053000)","22,244","11,214","4,265","3,441","2,682","520","84","27","5","2","4"
"서울특별시 동작구 상도제2동(1159054000)","12,572","5,154","2,692","2,334","1,934","359","78","15","4","1","1"
"서울특별시 동작구 상도제3동(1159055000)","12,123","5,869","2,754","1,843","1,281","282","66","20","5","2","1"
"서울특별시 동작구 상도제4동(1159056000)","14,144","6,782","3,163","2,244","1,517","350","68","18","0","0","2"
"서울특별시 동작구 흑석동(1159060500)","12,706","4,987","2,758","2,482","1,956","424","76","18","3","2","0"
"서울특별시 동작구 사당제1동(1159062000)","13,615","8,532","2,597","1,398","868","170","37","9","2","2","0"
"서울특별시 동작구 사당제2동(1159063000)","12,565","4,508","3,233","2,508","1,796","395","99","20","5","1","0"
"서울특별시 동작구 사당제3동(1159064000)","10,500","3,814","2,555","2,069","1,619","326","75","30","7","3","2"
"서울특별시 동작구 사당제4동(1159065000)","7,265","3,642","1,657","1,054","722","145","33","9","3","0","0"
"서울특별시 동작구 사당제5동(1159065100)","6,691","2,744","1,616","1,246","865","175","37","6","0","1","1"
"서울특별시 동작구 대방동(1159066000)","17,044","7,647","3,297","2,815","2,599","534","112","30","3","4","3"
"서울특별시 동작구 신대방제1동(1159067000)","10,409","4,209","2,223","1,805","1,695","379","77","14","5","1","1"
"서울특별시 동작구 신대방제2동(1159068000)","10,682","5,033","2,158","1,670","1,379","343","71","22","6","0","0"
"서울특별시 관악구 (1162000000)","283,623","174,511","51,209","30,121","21,480","4,897","1,050","248","75","12","20"
"서울특별시 관악구 보라매동(1162052500)","13,096","7,127","2,791","1,688","1,168","244","53","18","3","2","2"
"서울특별시 관악구 청림동(1162054500)","6,425","2,119","1,701","1,371","977","204","40","7","5","0","1"
"서울특별시 관악구 성현동(1162056500)","12,263","4,226","3,013","2,422","2,055","441","74","16","12","3","1"
"서울특별시 관악구 행운동(1162057500)","18,196","12,152","2,985","1,638","1,095","256","57","10","3","0","0"
"서울특별시 관악구 낙성대동(1162058500)","11,871","8,834","1,574","743","535","142","33","8","1","0","1"
"서울특별시 관악구 청룡동(1162059500)","24,210","17,689","3,206","1,733","1,236","270","55","17","4","0","0"
"서울특별시 관악구 은천동(1162060500)","16,073","7,603","3,567","2,382","1,959","424","105","25","6","2","0"
"서울특별시 관악구 중앙동(1162061500)","10,146","7,209","1,531","768","491","115","26","4","0","1","1"
"서울특별시 관악구 인헌동(1162062500)","14,745","8,880","2,725","1,605","1,197","265","51","17","4","0","1"
"서울특별시 관악구 남현동(1162063000)","9,856","5,579","1,955","1,227","827","201","52","9","3","1","2"
"서울특별시 관악구 서원동(1162064500)","14,764","10,113","2,529","1,180","713","168","49","7","5","0","0"
"서울특별시 관악구 신원동(1162065500)","11,311","7,523","2,021","997","610","119","35","4","1","0","1"
"서울특별시 관악구 서림동(1162066500)","14,986","10,252","2,425","1,242","814","193","42","11","5","2","0"
"서울특별시 관악구 신사동(1162068500)","14,421","9,808","2,319","1,246","841","156","41","8","2","0","0"
"서울특별시 관악구 신림동(1162069500)","18,890","16,087","1,879","562","285","59","15","1","1","0","1"
"서울특별시 관악구 난향동(1162071500)","6,198","1,980","1,592","1,204","1,075","266","60","15","3","0","3"
"서울특별시 관악구 조원동(1162072500)","11,881","7,721","2,206","1,054","706","158","25","8","2","0","1"
"서울특별시 관악구 대학동(1162073500)","16,977","13,078","1,925","1,074","691","163","38","6","2","0","0"
"서울특별시 관악구 삼성동(1162074500)","9,853","4,205","2,618","1,518","1,156","286","52","11","3","1","3"
"서울특별시 관악구 미성동(1162076500)","14,430","6,387","3,363","2,428","1,687","458","77","23","6","0","1"
"서울특별시 관악구 난곡동(1162077500)","13,031","5,939","3,284","2,039","1,362","309","70","23","4","0","1"
"서울특별시 서초구 (1165000000)","167,749","58,808","35,049","33,100","31,389","6,993","1,772","422","143","48","25"
"서울특별시 서초구 서초1동(1165051000)","9,466","4,284","1,799","1,608","1,333","304","106","25","5","0","2"
"서울특별시 서초구 서초2동(1165052000)","11,675","4,766","2,253","2,132","1,995","403","88","27","7","3","1"
"서울특별시 서초구 서초3동(1165053000)","15,209","7,157","2,978","2,356","2,024","488","148","36","12","8","2"
"서울특별시 서초구 서초4동(1165053100)","10,652","2,239","1,974","2,646","3,062","570","112","29","13","4","3"
"서울특별시 서초구 잠원동(1165054000)","10,485","3,450","1,904","2,310","2,273","420","93","21","9","3","2"
"서울특별시 서초구 반포본동(1165055000)","137","68","26","20","21","1","1","0","0","0","0"
"서울특별시 서초구 반포1동(1165056000)","14,774","6,201","2,427","2,566","2,834","567","127","32","13","7","0"
"서울특별시 서초구 반포2동(1165057000)","4,985","617","929","1,280","1,634","405","96","14","3","3","4"
"서울특별시 서초구 반포3동(1165058000)","7,855","1,310","1,671","2,139","2,208","404","85","23","12","2","1"
