"행정구역","2021년12월_전체세대","2021년12월_1인세대","2021년12월_2인세대","2021년12월_3인세대","2021년12월_4인세대","2021년12월_5인세대","2021년12월_6인세대","2021년12월_7인세대","2021년12월_8인세대","2021년12월_9인세대","2021년12월_10인이상세대"
"서울특별시 양천구 신정3동(1147064000)","19,369","5,212","4,768","4,162","4,023","996","161","31","12","1","3"
"서울특별시 양천구 신정4동(1147065000)","16,180","7,560","3,767","2,510","1,804","423","85","20","8","1","2"
"서울특별시 양천구 신정6동(1147067000)","8,265","1,193","1,637","2,335","2,589","407","82","10","7","4","1"
"서울특별시 양천구 신정7동(1147068000)","11,493","3,200","2,768","2,509","2,471","436","87","15","7","0","0"
"서울특별시 강서구 (1150000000)","271,175","118,270","61,743","45,135","35,921","8,003","1,601","369","86","29","18"
"서울특별시 강서구 염창동(1150051000)","16,309","4,712","3,314","3,769","3,736","653","100","20","4","1","0"
"서울특별시 강서구 등촌제1동(1150052000)","13,600","7,895","2,598","1,642","1,180","226","44","12","3","0","0"
"서울특별시 강서구 등촌제2동(1150053000)","8,668","2,979","2,138","1,753","1,350","335","84","24","3","2","0"
"서울특별시 강서구 등촌제3동(1150053500)","15,012","6,584","3,926","2,397","1,718","304","66","10","4","3","0"
"서울특별시 강서구 화곡제1동(1150054000)","27,678","14,378","6,396","3,926","2,279","534","116","31","12","2","4"
"서울특별시 강서구 화곡제2동(1150055000)","8,187","3,190","2,131","1,495","1,030","282","44","11","4","0","0"
"서울특별시 강서구 화곡제3동(1150056000)","9,657","3,758","2,342","1,730","1,378","340","89","15","3","2","0"
"서울특별시 강서구 화곡제4동(1150057000)","9,748","4,008","2,575","1,713","1,122","256","56","15","2","0","1"
"서울특별시 강서구 화곡본동(1150059000)","17,267","8,414","3,892","2,565","1,849","439","75","21","9","2","1"
"서울특별시 강서구 화곡제6동(1150059100)","12,586","6,347","2,582","1,875","1,388","297","68","18","6","3","2"
"서울특별시 강서구 화곡제8동(1150059300)","11,814","5,037","3,130","1,992","1,262","316","60","15","1","1","0"
"서울특별시 강서구 가양제1동(1150060300)","20,536","13,624","2,864","2,018","1,574","352","85","13","3","2","1"
"서울특별시 강서구 가양제2동(1150060400)","8,055","4,449","2,080","903","474","110","23","11","2","1","2"
"서울특별시 강서구 가양제3동(1150060500)","7,903","3,616","2,350","1,224","553","129","23","7","1","0","0"
"서울특별시 강서구 발산제1동(1150061100)","13,446","3,025","3,197","3,015","3,290","763","123","27","4","2","0"
"서울특별시 강서구 우장산동(1150061500)","16,100","4,055","3,436","3,654","3,998","773","137","28","15","2","2"
"서울특별시 강서구 공항동(1150062000)","14,081","5,894","3,084","2,451","1,996","526","103","22","4","1","0"
"서울특별시 강서구 방화제1동(1150063000)","17,256","5,245","4,018","3,591","3,381","823","159","33","3","1","2"
"서울특별시 강서구 방화제2동(1150064000)","11,994","5,973","2,782","1,696","1,165","280","75","17","1","2","3"
"서울특별시 강서구 방화제3동(1150064100)","11,278","5,087","2,908","1,726","1,198","265","71","19","2","2","0"
"서울특별시 구로구 (1153000000)","180,929","72,576","43,375","32,221","25,417","5,726","1,245","260","70","27","12"
"서울특별시 구로구 신도림동(1153051000)","13,730","3,363","3,206","3,321","3,114","555","134","25","7","5","0"
"서울특별시 구로구 구로제1동(1153052000)","8,343","2,380","2,031","1,841","1,691","327","55","13","3","2","0"
"서울특별시 구로구 구로제2동(1153053000)","12,608","6,465","2,987","1,745","1,058","265","59","22","2","3","2"
"서울특별시 구로구 구로제3동(1153054000)","13,338","7,979","2,393","1,550","1,076","262","55","17","3","3","0"
"서울특별시 구로구 구로제4동(1153055000)","10,630","5,552","2,526","1,451","869","180","36","11","4","1","0"
"서울특별시 구로구 구로제5동(1153056000)","15,130","7,824","3,143","2,135","1,575","353","76","19","3","1","1"
"서울특별시 구로구 가리봉동(1153059500)","5,999","4,286","979","436","232","54","8","3","0","0","1"
"서울특별시 구로구 고척제1동(1153072000)","9,462","3,182","2,320","1,868","1,661","340","76","10","4","1","0"
"서울특별시 구로구 고척제2동(1153073000)","11,508","4,010","2,898","2,216","1,870","399","105","8","2","0","0"
"서울특별시 구로구 개봉제1동(1153074000)","14,926","5,341","3,929","2,891","2,131","492","103","31","6","1","1"
"서울특별시 구로구 개봉제2동(1153075000)","12,575","3,468","3,550","2,770","2,141","479","126","31","8","1","1"
"서울특별시 구로구 개봉제3동(1153076000)","8,824","2,904","2,507","1,787","1,272","288","52","10","3","1","0"
"서울특별시 구로구 오류제1동(1153077000)","12,092","6,479","2,632","1,585","1,059","261","55","10","8","1","2"
"서울특별시 구로구 오류제2동(1153078000)","15,586","4,640","4,131","3,047","2,787","787","153","27","6","4","4"
"서울특별시 구로구 수궁동(1153079000)","10,034","3,217","2,803","2,022","1,495","376","101","11","7","2","0"
"서울특별시 구로구 항동(1153080000)","6,144","1,486","1,340","1,556","1,386","308","51","12","4","1","0"
"서울특별시 금천구 (1154500000)","117,595","58,395","26,113","17,059","12,328","2,910","591","136","43","14","6"
"서울특별시 금천구 가산동(1154551000)","16,824","12,861","2,105","1,060","618","144","32","3","0","0","1"
"서울특별시 금천구 독산제1동(1154561000)","23,295","12,283","4,621","3,167","2,499","571","114","26","9","4","1"
"서울특별시 금천구 독산제2동(1154562000)","9,519","4,528","2,339","1,430","963","210","40","4","5","0","0"
"서울특별시 금천구 독산제3동(1154563000)","12,718","6,437","3,016","1,788","1,155","259","44","14","3","2","0"
"서울특별시 금천구 독산제4동(1154564000)","7,668","3,673","1,818","1,177","759","194","37","7","2","1","0"
"서울특별시 금천구 시흥제1동(1154567000)","16,104","7,346","3,840","2,529","1,876","417","71","20","3","1","1"
"서울특별시 금천구 시흥제2동(1154568000)","8,255","2,138","2,190","1,790","1,597","397","102","27","11","2","1"
"서울특별시 금천구 시흥제3동(1154569000)","4,736","1,596","1,345","928","661","167","28","7","3","0","1"
"서울특별시 금천구 시흥제4동(1154570000)","9,129","3,408","2,434","1,678","1,233","281","71","17","6","1","0"
"서울특별시 금천구 시흥제5동(1154571000)","9,347","4,125","2,405","1,512","967","270","52","11","1","3","1"
"서울특별시 영등포구 (1156000000)","187,020","90,876","39,221","28,522","22,268","4,773","1,003","238","78","16","25"
"서울특별시 영등포구 영등포본동(1156051500)","10,460","4,972","2,223","1,644","1,290","271","46","10","1","1","2"
"서울특별시 영등포구 영등포동(1156053500)","20,390","15,434","2,486","1,335","913","180","34","4","2","0","2"
"서울특별시 영등포구 여의동(1156054000)","13,460","4,192","3,171","2,899","2,460","532","147","32","16","7","4"
"서울특별시 영등포구 당산제1동(1156055000)","10,792","5,726","2,320","1,444","1,008","226","49","13","3","1","2"
"서울특별시 영등포구 당산제2동(1156056000)","18,858","9,721","3,373","2,839","2,298","469","121","25","11","0","1"
"서울특별시 영등포구 도림동(1156058500)","9,372","4,823","2,170","1,284","840","198","40","12","4","1","0"
"서울특별시 영등포구 문래동(1156060500)","13,131","3,897","3,094","2,884","2,586","524","114","22","7","1","2"
"서울특별시 영등포구 양평제1동(1156061000)","9,666","5,130","2,029","1,357","902","186","43","10","9","0","0"
"서울특별시 영등포구 양평제2동(1156062000)","10,662","4,785","2,358","1,738","1,422","274","71","12","1","0","1"
"서울특별시 영등포구 신길제1동(1156063000)","10,599","6,814","1,916","1,001","688","145","29","6","0","0","0"
"서울특별시 영등포구 신길제3동(1156065000)","7,650","3,119","1,805","1,414","1,036","227","37","8","3","1","0"
"서울특별시 영등포구 신길제4동(1156066000)","5,746","2,366","1,369","1,036","796","152","21","6","0","0","0"
"서울특별시 영등포구 신길제5동(1156067000)","4,803","1,952","1,180","816","651","170","23","6","1","0","4"
"서울특별시 영등포구 신길제6동(1156068000)","9,118","4,146","2,020","1,440","1,176","263","46","18","5","0","4"
"서울특별시 영등포구 신길제7동(1156069000)","7,900","2,281","1,830","1,689","1,659","361","56","15","5","3","1"
"서울특별시 영등포구 대림제1동(1156070000)","7,123","3,258","1,726","1,093","823","173","36","10","3","0","1"
"서울특별시 영등포구 대림제2동(1156071000)","6,879","3,991","1,527","781","435","103","30","8","3","1","0"
"서울특별시 영등포구 대림제3동(1156072000)","10,411","4,269","2,624","1,828","1,285","319","60","21","4","0","1"
"서울특별시 동작구 (1159000000)","184,812","84,446","39,567","30,137","23,960","5,241","1,092","264","63","23","19"
"서울특별시 동작구 노량진제1동(1159051000)","16,187","8,153","3,342","2,366","1,792","425","83","19","5","0","2"
"서울특별시 동작구 노량진제2동(1159052000)","6,969","4,707","1,213","614","335","77","19","2","2","0","0"
"서울특별시 동작구 상도제1동(1159053000)","21,389","10,187","4,185","3,496","2,796","584","95","30","10","3","3"
"서울특별시 동작구 상도제2동(1159054000)","12,590","5,034","2,729","2,320","2,021","380","81","19","4","1","1"
"서울특별시 동작구 상도제3동(1159055000)","12,009","5,586","2,740","1,912","1,350","310","83","21","3","3","1"
"서울특별시 동작구 상도제4동(1159056000)","14,095","6,629","3,147","2,217","1,634","379","75","12","0","0","2"
"서울특별시 동작구 흑석동(1159060500)","14,065","5,513","3,133","2,704","2,129","468","94","19","4","1","0"
"서울특별시 동작구 사당제1동(1159062000)","13,492","8,235","2,637","1,453","923","189","41","8","5","1","0"
"서울특별시 동작구 사당제2동(1159063000)","12,200","4,337","3,142","2,424","1,755","422","96","15","5","4","0"
"서울특별시 동작구 사당제3동(1159064000)","10,472","3,696","2,504","2,128","1,667","342","90","31","7","6","1"
"서울특별시 동작구 사당제4동(1159065000)","7,155","3,476","1,635","1,062","772","163","30","12","4","0","1"
"서울특별시 동작구 사당제5동(1159065100)","6,621","2,600","1,635","1,244","906","193","33","8","0","0","2"
"서울특별시 동작구 대방동(1159066000)","17,267","7,457","3,393","2,892","2,783","580","121","32","2","3","4"
"서울특별시 동작구 신대방제1동(1159067000)","10,225","4,129","2,124","1,746","1,737","389","77","16","5","0","2"
"서울특별시 동작구 신대방제2동(1159068000)","10,076","4,707","2,008","1,559","1,360","340","74","20","7","1","0"
"서울특별시 관악구 (1162000000)","276,597","165,811","50,714","30,763","22,546","5,250","1,142","262","72","15","22"
"서울특별시 관악구 보라매동(1162052500)","12,941","6,852","2,795","1,716","1,229","272","58","13","2","3","1"
"서울특별시 관악구 청림동(1162054500)","6,450","2,103","1,682","1,369","1,031","196","53","8","7","0","1"
"서울특별시 관악구 성현동(1162056500)","12,332","4,144","3,007","2,435","2,161","469","81","22","8","4","1"
"서울특별시 관악구 행운동(1162057500)","17,656","11,530","2,945","1,674","1,147","277","70","8","5","0","0"
"서울특별시 관악구 낙성대동(1162058500)","11,239","8,159","1,574","752","552","155","36","9","0","0","2"
"서울특별시 관악구 청룡동(1162059500)","23,354","16,770","3,217","1,732","1,268","286","62","10","7","0","2"
"서울특별시 관악구 은천동(1162060500)","16,056","7,459","3,529","2,428","2,033","459","115","27","5","1","0"
"서울특별시 관악구 중앙동(1162061500)","9,801","6,815","1,545","756","534","121","23","5","0","1","1"
"서울특별시 관악구 인헌동(1162062500)","14,410","8,404","2,712","1,685","1,245","283","56","19","4","0","2"
"서울특별시 관악구 남현동(1162063000)","9,683","5,307","1,936","1,287","877","203","55","11","3","2","2"
"서울특별시 관악구 서원동(1162064500)","14,333","9,592","2,509","1,260","734","181","42","10","5","0","0"
"서울특별시 관악구 신원동(1162065500)","10,967","7,039","2,060","1,025","665","135","37","2","2","1","1"
"서울특별시 관악구 서림동(1162066500)","14,355","9,594","2,341","1,272","876","201","47","17","4","2","1"
"서울특별시 관악구 신사동(1162068500)","13,955","9,217","2,316","1,282","899","189","42","8","2","0","0"
"서울특별시 관악구 신림동(1162069500)","17,985","15,131","1,864","579","318","72","15","3","2","0","1"
"서울특별시 관악구 난향동(1162071500)","6,289","1,972","1,600","1,234","1,110","287","65","15","4","0","2"
"서울특별시 관악구 조원동(1162072500)","10,774","7,127","1,850","931","667","159","28","10","1","1","0"
"서울특별시 관악구 대학동(1162073500)","16,164","12,191","1,926","1,113","722","165","40","6","1","0","0"
"서울특별시 관악구 삼성동(1162074500)","10,453","4,448","2,695","1,681","1,238","308","62","17","1","0","3"
"서울특별시 관악구 미성동(1162076500)","14,284","6,066","3,364","2,450","1,802","488","86","22","5","0","1"
"서울특별시 관악구 난곡동(1162077500)","13,116","5,891","3,247","2,102","1,438","344","69","20","4","0","1"
"서울특별시 서초구 (1165000000)","170,244","59,336","35,350","33,403","32,357","7,349","1,789","440","146","48","26"
"서울특별시 서초구 서초1동(1165051000)","9,378","4,115","1,862","1,579","1,347","336","106","24","7","0","2"
"서울특별시 서초구 서초2동(1165052000)","11,390","4,486","2,230","2,128","2,003","414","94","25","5","4","1"
"서울특별시 서초구 서초3동(1165053000)","15,260","7,091","2,994","2,365","2,094","509","143","40","14","8","2"
"서울특별시 서초구 서초4동(1165053100)","10,896","2,377","2,001","2,608","3,146","606","113","30","9","5","1"
"서울특별시 서초구 잠원동(1165054000)","10,739","3,606","1,916","2,310","2,331","438","98","25","11","2","2"
"서울특별시 서초구 반포본동(1165055000)","826","288","180","167","147","35","6","3","0","0","0"
"서울특별시 서초구 반포1동(1165056000)","15,029","6,402","2,437","2,582","2,852","579","131","24","15","5","2"
"서울특별시 서초구 반포2동(1165057000)","4,981","629","888","1,268","1,656","422","86","18","7","5","2"
"서울특별시 서초구 반포3동(1165058000)","7,710","1,349","1,608","2,089","2,130","421","74","29","7","2","1"
