"행정구역","2023년12월_계_총세대수","2023년12월_계_연령구간세대수","2023년12월_계_0~9세","2023년12월_계_10~19세","2023년12월_계_20~29세","2023년12월_계_30~39세","2023년12월_계_40~49세","2023년12월_계_50~59세","2023년12월_계_60~69세","2023년12월_계_70~79세","2023년12월_계_80~89세","2023년12월_계_90~99세","2023년12월_계_100세 이상","2023년12월_남_총세대수","2023년12월_남_연령구간세대수","2023년12월_남_0~9세","2023년12월_남_10~19세","2023년12월_남_20~29세","2023년12월_남_30~39세","2023년12월_남_40~49세","2023년12월_남_50~59세","2023년12월_남_60~69세","2023년12월_남_70~79세","2023년12월_남_80~89세","2023년12월_남_90~99세","2023년12월_남_100세 이상","2023년12월_여_총세대수","2023년12월_여_연령구간세대수","2023년12월_여_0~9세","2023년12월_여_10~19세","2023년12월_여_20~29세","2023년12월_여_30~39세","2023년12월_여_40~49세","2023년12월_여_50~59세","2023년12월_여_60~69세","2023년12월_여_70~79세","2023년12월_여_80~89세","2023년12월_여_90~99세","2023년12월_여_100세 이상"
"경상북도 울진군 북면(4793031000)","1,800","1,800","0","3","250","250","236","353","345","165","168","28","2","1,059","1,059","0","2","184","186","165","234","182","70","32","3","1","741","741","0","1","66","64","71","119","163","95","136","25","1"
"경상북도 울진군 북면하당출장소(4793031500)","217","217","0","0","2","6","14","38","60","37","56","4","0","112","112","0","0","1","5","11","33","35","14","13","0","0","105","105","0","0","1","1","3","5","25","23","43","4","0"
"경상북도 울진군 근남면(4793033000)","818","818","0","2","24","30","59","150","225","112","168","47","1","386","386","0","1","20","24","41","105","125","42","23","5","0","432","432","0","1","4","6","18","45","100","70","145","42","1"
"경상북도 울진군 기성면(4793035000)","1,003","1,003","0","1","61","54","37","159","227","179","213","71","1","473","473","0","1","50","45","22","115","132","65","35","8","0","530","530","0","0","11","9","15","44","95","114","178","63","1"
"경상북도 울진군 온정면(4793036000)","558","558","0","0","12","17","25","85","119","103","158","38","1","241","241","0","0","8","10","18","61","70","33","34","6","1","317","317","0","0","4","7","7","24","49","70","124","32","0"
"경상북도 울진군 죽변면(4793037000)","2,067","2,067","1","4","140","165","228","417","521","285","261","44","1","1,082","1,082","0","3","94","120","159","274","288","103","37","4","0","985","985","1","1","46","45","69","143","233","182","224","40","1"
"경상북도 울진군 후포면(4793038000)","2,064","2,064","1","1","119","122","190","371","537","413","263","46","1","893","893","0","0","61","78","129","214","250","123","34","4","0","1,171","1,171","1","1","58","44","61","157","287","290","229","42","1"
"경상북도 울진군 금강송면(4793039000)","450","450","0","0","5","7","21","90","122","93","101","11","0","215","215","0","0","3","5","16","56","82","32","20","1","0","235","235","0","0","2","2","5","34","40","61","81","10","0"
"경상북도 울진군 매화면(4793040000)","720","720","0","0","12","17","40","104","165","140","187","54","1","307","307","0","0","7","15","30","73","100","46","34","2","0","413","413","0","0","5","2","10","31","65","94","153","52","1"
"경상북도 울릉군 (4794000000)","3,510","3,510","0","1","324","379","499","807","800","411","244","45","0","2,202","2,202","0","0","237","280","390","579","490","160","61","5","0","1,308","1,308","0","1","87","99","109","228","310","251","183","40","0"
"경상북도 울릉군 울릉읍(4794025000)","2,491","2,491","0","0","248","298","384","579","548","276","137","21","0","1,586","1,586","0","0","176","218","293","423","329","106","37","4","0","905","905","0","0","72","80","91","156","219","170","100","17","0"
"경상북도 울릉군 서면(4794031000)","277","277","0","0","19","16","31","61","68","38","35","9","0","162","162","0","0","15","15","24","48","45","9","6","0","0","115","115","0","0","4","1","7","13","23","29","29","9","0"
"경상북도 울릉군 서면태하출장소(4794031500)","164","164","0","0","7","11","14","39","39","26","21","7","0","105","105","0","0","6","8","14","28","27","13","8","1","0","59","59","0","0","1","3","0","11","12","13","13","6","0"
"경상북도 울릉군 북면(4794032000)","578","578","0","1","50","54","70","128","145","71","51","8","0","349","349","0","0","40","39","59","80","89","32","10","0","0","229","229","0","1","10","15","11","48","56","39","41","8","0"
"경상남도  (4800000000)","623,016","623,016","157","2,559","59,992","73,655","78,878","116,646","137,939","82,754","59,979","10,252","205","320,738","320,738","75","1,447","34,935","50,325","54,254","70,589","69,003","28,470","10,306","1,310","24","302,278","302,278","82","1,112","25,057","23,330","24,624","46,057","68,936","54,284","49,673","8,942","181"
"경상남도 창원시 (4812000000)","173,078","173,078","31","427","21,568","25,339","24,078","31,146","36,543","20,656","11,645","1,617","28","91,659","91,659","12","216","12,917","17,359","16,330","18,376","17,005","6,980","2,224","234","6","81,419","81,419","19","211","8,651","7,980","7,748","12,770","19,538","13,676","9,421","1,383","22"
"경상남도 창원시 의창구 (4812100000)","36,921","36,921","8","130","4,915","5,314","5,163","7,178","7,928","3,838","2,143","298","6","19,997","19,997","2","69","2,844","3,657","3,463","4,294","3,803","1,416","407","42","0","16,924","16,924","6","61","2,071","1,657","1,700","2,884","4,125","2,422","1,736","256","6"
"경상남도 창원시 의창구 동읍(4812125000)","3,694","3,694","0","2","194","333","455","781","936","563","380","49","1","1,854","1,854","0","0","120","240","272","457","474","224","65","2","0","1,840","1,840","0","2","74","93","183","324","462","339","315","47","1"
"경상남도 창원시 의창구 북면(4812131000)","3,912","3,912","1","2","144","442","637","794","998","527","318","48","1","1,969","1,969","0","1","75","304","415","423","472","214","55","10","0","1,943","1,943","1","1","69","138","222","371","526","313","263","38","1"
"경상남도 창원시 의창구 대산면(4812132000)","1,740","1,740","0","2","48","147","162","329","434","316","258","44","0","870","870","0","1","31","110","120","213","243","112","35","5","0","870","870","0","1","17","37","42","116","191","204","223","39","0"
"경상남도 창원시 의창구 의창동(4812151000)","7,174","7,174","2","8","893","1,251","995","1,292","1,529","794","360","49","1","3,813","3,813","1","4","478","868","667","757","657","298","76","7","0","3,361","3,361","1","4","415","383","328","535","872","496","284","42","1"
"경상남도 창원시 의창구 팔룡동(4812152000)","4,022","4,022","3","9","666","784","661","801","675","279","128","15","1","2,224","2,224","1","5","363","523","457","469","298","84","22","2","0","1,798","1,798","2","4","303","261","204","332","377","195","106","13","1"
"경상남도 창원시 의창구 명곡동(4812153000)","6,966","6,966","1","18","650","902","1,034","1,612","1,638","709","351","51","0","3,739","3,739","0","12","372","603","685","972","763","247","77","8","0","3,227","3,227","1","6","278","299","349","640","875","462","274","43","0"
"경상남도 창원시 의창구 봉림동(4812154000)","9,413","9,413","1","89","2,320","1,455","1,219","1,569","1,718","650","348","42","2","5,528","5,528","0","46","1,405","1,009","847","1,003","896","237","77","8","0","3,885","3,885","1","43","915","446","372","566","822","413","271","34","2"
"경상남도 창원시 성산구 (4812300000)","36,831","36,831","6","48","6,844","8,379","5,672","6,370","5,731","2,370","1,245","162","4","20,488","20,488","3","21","4,149","5,673","3,650","3,455","2,498","772","240","27","0","16,343","16,343","3","27","2,695","2,706","2,022","2,915","3,233","1,598","1,005","135","4"
"경상남도 창원시 성산구 반송동(4812351000)","3,995","3,995","1","2","504","620","557","796","882","408","199","25","1","2,068","2,068","0","1","295","423","364","411","397","133","40","4","0","1,927","1,927","1","1","209","197","193","385","485","275","159","21","1"
"경상남도 창원시 성산구 용지동(4812351500)","4,762","4,762","0","5","814","1,050","734","880","781","310","167","21","0","2,503","2,503","0","3","428","687","454","472","331","103","22","3","0","2,259","2,259","0","2","386","363","280","408","450","207","145","18","0"
"경상남도 창원시 성산구 중앙동(4812352000)","10,491","10,491","1","28","2,857","2,744","1,648","1,563","1,104","355","159","31","1","6,625","6,625","1","10","1,766","1,889","1,142","1,003","610","149","48","7","0","3,866","3,866","0","18","1,091","855","506","560","494","206","111","24","1"
"경상남도 창원시 성산구 상남동(4812353000)","2,980","2,980","1","3","426","694","501","569","475","177","117","16","1","1,471","1,471","1","1","247","444","272","265","167","54","15","5","0","1,509","1,509","0","2","179","250","229","304","308","123","102","11","1"
"경상남도 창원시 성산구 사파동(4812354000)","6,567","6,567","1","4","872","1,531","1,096","1,182","1,084","488","276","33","0","3,162","3,162","0","2","458","956","618","547","397","135","45","4","0","3,405","3,405","1","2","414","575","478","635","687","353","231","29","0"
"경상남도 창원시 성산구 가음정동(4812355000)","4,431","4,431","0","4","682","1,035","620","722","818","361","165","24","0","2,388","2,388","0","2","459","720","396","340","331","111","27","2","0","2,043","2,043","0","2","223","315","224","382","487","250","138","22","0"
"경상남도 창원시 성산구 성주동(4812356000)","2,217","2,217","2","0","406","488","351","451","323","123","68","4","1","1,393","1,393","1","0","251","370","277","289","147","38","19","1","0","824","824","1","0","155","118","74","162","176","85","49","3","1"
"경상남도 창원시 성산구 웅남동(4812357000)","1,388","1,388","0","2","283","217","165","207","264","148","94","8","0","878","878","0","2","245","184","127","128","118","49","24","1","0","510","510","0","0","38","33","38","79","146","99","70","7","0"
"경상남도 창원시 마산합포구 (4812500000)","35,771","35,771","4","136","3,738","3,590","4,151","6,017","8,574","5,675","3,346","532","8","17,516","17,516","2","74","2,169","2,357","2,750","3,546","4,026","1,900","611","76","5","18,255","18,255","2","62","1,569","1,233","1,401","2,471","4,548","3,775","2,735","456","3"
"경상남도 창원시 마산합포구 구산면(4812531000)","1,240","1,240","0","25","49","49","118","196","348","233","178","44","0","638","638","0","18","32","32","94","131","214","85","29","3","0","602","602","0","7","17","17","24","65","134","148","149","41","0"
"경상남도 창원시 마산합포구 진동면(4812532000)","2,201","2,201","1","0","110","201","321","473","529","317","211","37","1","1,249","1,249","1","0","71","152","255","321","295","112","39","3","0","952","952","0","0","39","49","66","152","234","205","172","34","1"
"경상남도 창원시 마산합포구 진북면(4812533000)","983","983","0","3","15","38","74","166","305","196","150","35","1","524","524","0","2","9","26","58","117","196","89","23","3","1","459","459","0","1","6","12","16","49","109","107","127","32","0"
"경상남도 창원시 마산합포구 진전면(4812534000)","1,159","1,159","0","1","21","43","51","183","342","239","227","51","1","566","566","0","1","14","29","36","135","195","111","39","5","1","593","593","0","0","7","14","15","48","147","128","188","46","0"
"경상남도 창원시 마산합포구 현동(4812551000)","1,747","1,747","0","0","48","172","228","329","513","291","151","15","0","838","838","0","0","24","107","159","182","223","106","35","2","0","909","909","0","0","24","65","69","147","290","185","116","13","0"
"경상남도 창원시 마산합포구 가포동(4812552000)","941","941","0","1","144","232","111","118","181","113","40","1","0","531","531","0","1","81","137","68","62","114","55","13","0","0","410","410","0","0","63","95","43","56","67","58","27","1","0"
"경상남도 창원시 마산합포구 월영동(4812553000)","4,978","4,978","1","49","1,002","582","589","734","1,029","638","317","37","0","2,406","2,406","0","25","638","411","373","359","380","163","49","8","0","2,572","2,572","1","24","364","171","216","375","649","475","268","29","0"
"경상남도 창원시 마산합포구 문화동(4812554000)","3,222","3,222","0","31","976","277","295","390","569","385","256","42","1","1,651","1,651","0","14","574","189","204","230","255","119","57","8","1","1,571","1,571","0","17","402","88","91","160","314","266","199","34","0"
"경상남도 창원시 마산합포구 반월중앙동(4812556500)","2,411","2,411","0","4","145","200","255","386","561","498","312","49","1","1,009","1,009","0","3","73","131","165","214","236","124","55","7","1","1,402","1,402","0","1","72","69","90","172","325","374","257","42","0"
"경상남도 창원시 마산합포구 완월동(4812557000)","1,573","1,573","0","3","107","117","152","291","402","277","198","25","1","685","685","0","0","52","68","91","165","173","94","37","5","0","888","888","0","3","55","49","61","126","229","183","161","20","1"
"경상남도 창원시 마산합포구 자산동(4812558000)","1,750","1,750","1","2","59","116","152","301","502","390","201","26","0","746","746","1","1","32","72","106","150","219","137","28","0","0","1,004","1,004","0","1","27","44","46","151","283","253","173","26","0"
"경상남도 창원시 마산합포구 교방동(4812561000)","3,030","3,030","0","5","166","420","338","481","757","556","256","50","1","1,453","1,453","0","3","85","285","223","295","333","179","44","6","0","1,577","1,577","0","2","81","135","115","186","424","377","212","44","1"
"경상남도 창원시 마산합포구 오동동(4812563000)","5,747","5,747","1","4","514","639","792","1,030","1,394","840","474","59","0","2,842","2,842","0","0","251","399","496","623","667","297","95","14","0","2,905","2,905","1","4","263","240","296","407","727","543","379","45","0"
"경상남도 창원시 마산합포구 합포동(4812564000)","1,819","1,819","0","1","99","169","238","356","456","283","185","31","1","897","897","0","1","62","100","152","212","223","105","36","5","1","922","922","0","0","37","69","86","144","233","178","149","26","0"
