"행정구역","2025년12월_전체세대","2025년12월_1인세대","2025년12월_2인세대","2025년12월_3인세대","2025년12월_4인세대","2025년12월_5인세대","2025년12월_6인세대","2025년12월_7인세대","2025년12월_8인세대","2025년12월_9인세대","2025년12월_10인이상세대"
"서울특별시 양천구 신정3동(1147064000)","19,302","5,524","5,089","4,255","3,462","804","128","27","8","3","2"
"서울특별시 양천구 신정4동(1147065000)","16,467","8,457","3,846","2,316","1,409","341","69","21","6","2","0"
"서울특별시 양천구 신정6동(1147067000)","8,164","1,118","1,820","2,440","2,321","358","75","19","9","2","2"
"서울특별시 양천구 신정7동(1147068000)","11,447","3,486","2,802","2,560","2,168","348","60","13","8","2","0"
"서울특별시 강서구 (1150000000)","273,604","128,104","63,977","43,087","30,307","6,353","1,315","337","87","27","10"
"서울특별시 강서구 염창동(1150051000)","16,828","5,185","3,744","3,950","3,319","517","90","19","3","1","0"
"서울특별시 강서구 등촌제1동(1150052000)","14,295","8,371","2,890","1,720","1,081","189","30","10","3","0","1"
"서울특별시 강서구 등촌제2동(1150053000)","8,638","3,348","2,146","1,691","1,113","252","68","15","4","1","0"
"서울특별시 강서구 등촌제3동(1150053500)","15,027","7,461","3,758","2,094","1,381","257","50","19","4","2","1"
"서울특별시 강서구 화곡제1동(1150054000)","28,087","15,730","6,479","3,487","1,818","424","103","37","7","1","1"
"서울특별시 강서구 화곡제2동(1150055000)","8,199","3,579","2,177","1,345","837","223","26","9","1","2","0"
"서울특별시 강서구 화곡제3동(1150056000)","9,658","4,054","2,424","1,622","1,152","308","73","21","2","2","0"
"서울특별시 강서구 화곡제4동(1150057000)","9,591","4,296","2,645","1,539","867","183","46","10","3","2","0"
"서울특별시 강서구 화곡본동(1150059000)","17,135","9,040","3,977","2,292","1,402","333","64","16","7","3","1"
"서울특별시 강서구 화곡제6동(1150059100)","13,452","7,065","2,920","1,842","1,301","247","57","11","6","1","2"
"서울특별시 강서구 화곡제8동(1150059300)","11,487","5,288","3,170","1,740","983","231","51","21","3","0","0"
"서울특별시 강서구 가양제1동(1150060300)","21,021","14,444","2,950","1,942","1,325","277","58","17","4","3","1"
"서울특별시 강서구 가양제2동(1150060400)","7,920","4,823","1,845","757","378","71","32","10","2","2","0"
"서울특별시 강서구 가양제3동(1150060500)","7,541","3,798","2,245","1,004","414","61","14","4","1","0","0"
"서울특별시 강서구 발산제1동(1150061100)","13,573","3,468","3,468","3,079","2,831","593","101","28","4","1","0"
"서울특별시 강서구 우장산동(1150061500)","17,367","4,970","3,995","3,972","3,605","656","123","30","13","3","0"
"서울특별시 강서구 공항동(1150062000)","13,707","6,115","3,079","2,291","1,704","413","81","21","3","0","0"
"서울특별시 강서구 방화제1동(1150063000)","16,572","5,093","4,270","3,498","2,871","683","129","19","7","1","1"
"서울특별시 강서구 방화제2동(1150064000)","12,406","6,622","2,927","1,588","960","234","55","14","4","1","1"
"서울특별시 강서구 방화제3동(1150064100)","11,100","5,354","2,868","1,634","965","201","64","6","6","1","1"
"서울특별시 구로구 (1153000000)","184,270","79,061","46,237","31,620","21,359","4,648","1,000","250","69","14","12"
"서울특별시 구로구 신도림동(1153051000)","14,431","4,074","3,583","3,381","2,790","453","120","20","9","1","0"
"서울특별시 구로구 구로제1동(1153052000)","8,399","2,548","2,217","1,824","1,477","267","48","11","5","2","0"
"서울특별시 구로구 구로제2동(1153053000)","12,029","6,436","2,938","1,554","823","217","45","11","2","2","1"
"서울특별시 구로구 구로제3동(1153054000)","13,554","8,512","2,488","1,415","881","210","32","13","1","1","1"
"서울특별시 구로구 구로제4동(1153055000)","10,048","5,459","2,520","1,277","624","120","37","10","1","0","0"
"서울특별시 구로구 구로제5동(1153056000)","15,579","8,503","3,307","2,131","1,270","269","68","23","5","3","0"
"서울특별시 구로구 가리봉동(1153059500)","6,084","4,457","1,011","394","180","31","7","2","1","0","1"
"서울특별시 구로구 고척제1동(1153072000)","11,625","3,998","3,184","2,426","1,633","312","57","10","2","1","2"
"서울특별시 구로구 고척제2동(1153073000)","11,303","4,248","2,975","2,124","1,539","327","71","17","1","0","1"
"서울특별시 구로구 개봉제1동(1153074000)","15,293","5,748","4,254","2,929","1,828","414","87","28","4","0","1"
"서울특별시 구로구 개봉제2동(1153075000)","12,661","4,037","3,661","2,705","1,725","390","102","29","8","3","1"
"서울특별시 구로구 개봉제3동(1153076000)","8,561","2,974","2,665","1,656","979","227","46","11","3","0","0"
"서울특별시 구로구 오류제1동(1153077000)","13,018","7,594","2,745","1,530","865","215","47","15","6","0","1"
"서울특별시 구로구 오류제2동(1153078000)","15,596","5,284","4,354","2,974","2,244","580","120","27","9","1","3"
"서울특별시 구로구 수궁동(1153079000)","9,911","3,562","2,917","1,836","1,183","315","74","15","9","0","0"
"서울특별시 구로구 항동(1153080000)","6,178","1,627","1,418","1,464","1,318","301","39","8","3","0","0"
"서울특별시 금천구 (1154500000)","121,572","65,111","27,681","16,088","9,880","2,212","433","118","30","11","8"
"서울특별시 금천구 가산동(1154551000)","18,766","14,670","2,467","956","521","112","29","7","3","0","1"
"서울특별시 금천구 독산제1동(1154561000)","26,555","15,085","5,486","3,235","2,177","462","80","19","3","5","3"
"서울특별시 금천구 독산제2동(1154562000)","9,297","4,773","2,379","1,244","701","162","31","4","3","0","0"
"서울특별시 금천구 독산제3동(1154563000)","12,669","6,816","3,079","1,695","836","203","27","11","2","0","0"
"서울특별시 금천구 독산제4동(1154564000)","7,367","3,714","1,833","1,069","578","130","34","4","4","1","0"
"서울특별시 금천구 시흥제1동(1154567000)","16,331","8,107","3,934","2,392","1,503","312","55","21","3","2","2"
"서울특별시 금천구 시흥제2동(1154568000)","8,149","2,368","2,251","1,716","1,373","338","71","23","5","3","1"
"서울특별시 금천구 시흥제3동(1154569000)","4,663","1,747","1,368","876","525","119","22","5","1","0","0"
"서울특별시 금천구 시흥제4동(1154570000)","8,813","3,564","2,525","1,520","934","200","52","14","4","0","0"
"서울특별시 금천구 시흥제5동(1154571000)","8,962","4,267","2,359","1,385","732","174","32","10","2","0","1"
"서울특별시 영등포구 (1156000000)","192,407","97,603","42,052","28,286","19,433","3,885","835","224","52","18","19"
"서울특별시 영등포구 영등포본동(1156051500)","10,323","5,055","2,297","1,613","1,076","222","46","11","1","0","2"
"서울특별시 영등포구 영등포동(1156053500)","22,375","17,120","2,933","1,338","809","136","30","7","1","1","0"
"서울특별시 영등포구 여의동(1156054000)","14,197","4,505","3,541","3,093","2,365","499","139","38","11","4","2"
"서울특별시 영등포구 당산제1동(1156055000)","11,917","6,754","2,635","1,407","892","162","46","17","3","0","1"
"서울특별시 영등포구 당산제2동(1156056000)","18,926","10,235","3,338","2,739","2,084","404","93","24","6","0","3"
"서울특별시 영등포구 도림동(1156058500)","9,906","5,476","2,316","1,220","692","158","32","10","1","1","0"
"서울특별시 영등포구 문래동(1156060500)","12,987","4,035","3,211","2,902","2,289","423","89","22","13","0","3"
"서울특별시 영등포구 양평제1동(1156061000)","10,062","5,537","2,182","1,336","798","160","35","11","0","3","0"
"서울특별시 영등포구 양평제2동(1156062000)","11,354","5,441","2,569","1,800","1,271","214","47","10","1","1","0"
"서울특별시 영등포구 신길제1동(1156063000)","11,648","7,501","2,094","1,164","714","147","23","4","0","1","0"
"서울특별시 영등포구 신길제3동(1156065000)","7,780","3,348","1,969","1,361","908","161","28","4","1","0","0"
"서울특별시 영등포구 신길제4동(1156066000)","5,687","2,418","1,428","1,021","653","137","22","3","4","1","0"
"서울특별시 영등포구 신길제5동(1156067000)","4,445","1,868","1,127","769","527","119","24","7","1","0","3"
"서울특별시 영등포구 신길제6동(1156068000)","9,169","4,553","2,180","1,299","895","184","42","7","4","2","3"
"서울특별시 영등포구 신길제7동(1156069000)","7,841","2,208","2,026","1,740","1,505","300","42","18","2","0","0"
"서울특별시 영등포구 대림제1동(1156070000)","6,771","3,189","1,770","1,029","617","128","27","9","1","0","1"
"서울특별시 영등포구 대림제2동(1156071000)","6,801","3,984","1,632","732","328","89","24","8","1","3","0"
"서울특별시 영등포구 대림제3동(1156072000)","10,218","4,376","2,804","1,723","1,010","242","46","14","1","1","1"
"서울특별시 동작구 (1159000000)","186,834","90,626","40,747","29,283","20,711","4,250","900","230","53","17","17"
"서울특별시 동작구 노량진제1동(1159051000)","18,053","10,237","3,555","2,286","1,511","354","85","16","5","2","2"
"서울특별시 동작구 노량진제2동(1159052000)","5,496","4,066","868","337","175","37","7","6","0","0","0"
"서울특별시 동작구 상도제1동(1159053000)","22,955","12,231","4,389","3,341","2,435","443","79","28","5","1","3"
"서울특별시 동작구 상도제2동(1159054000)","12,349","5,024","2,827","2,312","1,775","325","73","8","4","0","1"
"서울특별시 동작구 상도제3동(1159055000)","12,213","6,186","2,798","1,781","1,128","241","66","9","1","2","1"
"서울특별시 동작구 상도제4동(1159056000)","14,733","7,114","3,483","2,330","1,434","299","56","12","2","0","3"
"서울특별시 동작구 흑석동(1159060500)","12,968","4,621","3,000","2,807","2,043","395","74","19","4","2","3"
"서울특별시 동작구 사당제1동(1159062000)","13,913","9,018","2,693","1,315","706","140","27","10","2","1","1"
"서울특별시 동작구 사당제2동(1159063000)","12,485","4,549","3,378","2,478","1,607","359","88","22","3","1","0"
"서울특별시 동작구 사당제3동(1159064000)","10,363","3,873","2,620","2,032","1,465","257","82","27","5","2","0"
"서울특별시 동작구 사당제4동(1159065000)","7,263","3,805","1,694","954","636","133","22","14","5","0","0"
"서울특별시 동작구 사당제5동(1159065100)","6,656","2,846","1,654","1,211","767","141","33","2","1","0","1"
"서울특별시 동작구 대방동(1159066000)","16,068","7,449","3,213","2,587","2,219","476","86","26","5","5","2"
"서울특별시 동작구 신대방제1동(1159067000)","10,388","4,287","2,301","1,849","1,533","332","64","14","7","1","0"
"서울특별시 동작구 신대방제2동(1159068000)","10,931","5,320","2,274","1,663","1,277","318","58","17","4","0","0"
"서울특별시 관악구 (1162000000)","288,778","183,562","52,517","28,872","18,493","4,103","931","213","58","19","10"
"서울특별시 관악구 보라매동(1162052500)","12,922","7,300","2,885","1,513","915","231","54","18","2","3","1"
"서울특별시 관악구 청림동(1162054500)","6,347","2,151","1,789","1,341","866","154","34","10","2","0","0"
"서울특별시 관악구 성현동(1162056500)","12,955","4,550","3,274","2,610","2,003","416","76","15","6","5","0"
"서울특별시 관악구 행운동(1162057500)","18,225","12,421","3,015","1,539","977","213","47","10","2","1","0"
"서울특별시 관악구 낙성대동(1162058500)","12,433","9,513","1,575","735","451","113","36","9","1","0","0"
"서울특별시 관악구 청룡동(1162059500)","24,597","18,257","3,233","1,698","1,119","222","49","12","5","1","1"
"서울특별시 관악구 은천동(1162060500)","16,028","7,886","3,716","2,249","1,705","356","88","24","2","1","1"
"서울특별시 관악구 중앙동(1162061500)","10,527","7,761","1,574","669","406","89","19","7","0","1","1"
"서울특별시 관악구 인헌동(1162062500)","14,952","9,351","2,865","1,488","963","226","39","15","4","0","1"
"서울특별시 관악구 남현동(1162063000)","9,808","5,714","2,024","1,142","714","151","48","9","3","2","1"
"서울특별시 관악구 서원동(1162064500)","15,456","10,982","2,608","1,108","577","137","34","7","3","0","0"
"서울특별시 관악구 신원동(1162065500)","11,298","7,704","2,101","854","504","99","33","2","1","0","0"
"서울특별시 관악구 서림동(1162066500)","15,663","11,142","2,446","1,167","685","173","35","9","5","1","0"
"서울특별시 관악구 신사동(1162068500)","14,704","10,426","2,317","1,136","638","140","39","6","2","0","0"
"서울특별시 관악구 신림동(1162069500)","19,412","16,867","1,785","453","236","59","11","0","1","0","0"
"서울특별시 관악구 난향동(1162071500)","6,129","2,006","1,628","1,232","955","230","53","16","6","2","1"
"서울특별시 관악구 조원동(1162072500)","12,581","8,347","2,279","1,146","656","116","30","3","4","0","0"
"서울특별시 관악구 대학동(1162073500)","18,143","14,347","2,016","1,036","567","148","26","3","0","0","0"
"서울특별시 관악구 삼성동(1162074500)","9,806","4,150","2,752","1,633","960","247","53","4","3","2","2"
"서울특별시 관악구 미성동(1162076500)","14,050","6,380","3,449","2,268","1,499","360","70","20","3","0","1"
"서울특별시 관악구 난곡동(1162077500)","12,742","6,307","3,186","1,855","1,097","223","57","14","3","0","0"
"서울특별시 서초구 (1165000000)","173,506","60,711","37,596","35,140","30,798","6,875","1,703","456","137","59","31"
"서울특별시 서초구 서초1동(1165051000)","9,512","4,424","1,932","1,516","1,230","285","90","21","13","1","0"
"서울특별시 서초구 서초2동(1165052000)","11,427","5,099","2,178","2,000","1,676","355","84","25","7","3","0"
"서울특별시 서초구 서초3동(1165053000)","15,572","7,529","3,120","2,373","1,902","456","126","44","11","9","2"
"서울특별시 서초구 서초4동(1165053100)","10,642","2,228","2,047","2,778","2,881","552","103","32","10","6","5"
"서울특별시 서초구 잠원동(1165054000)","13,567","3,876","2,745","3,309","2,938","532","126","25","10","3","3"
"서울특별시 서초구 반포본동(1165055000)","104","50","20","16","14","3","0","1","0","0","0"
"서울특별시 서초구 반포1동(1165056000)","14,463","6,028","2,399","2,649","2,687","530","127","28","10","4","1"
"서울특별시 서초구 반포2동(1165057000)","8,560","1,001","1,757","2,382","2,582","644","149","30","10","3","2"
"서울특별시 서초구 반포3동(1165058000)","8,207","1,306","1,821","2,303","2,272","384","91","25","2","3","0"
