정류장명,정류장 번호,승차인원수,하차인원수,승차인원수(카드),하차인원수(카드),승차인원수(현금),일평균 승하차인원수
풍림아이원아파트,37034,20630,9525,20630,9525,0,1005.17
풍림아파트,36122,7825,878,7825,878,0,290.1
풍림아파트,37245,27427,7741,27427,7741,0,1172.27
풍림아파트,37246,6770,13699,6770,13699,0,682.3
풍림아파트,38255,4063,7255,4063,7255,0,377.27
풍림아파트,39162,7403,10830,7403,10830,0,607.77
풍림아파트,39163,11337,6141,11337,6141,0,582.6
풍림아파트,41374,2491,2564,2491,2564,0,168.5
풍림아파트,70008,557,5,557,5,0,18.73
풍림아파트(소래마을),39120,1534,3814,1534,3814,0,178.27
풍림아파트104동,40898,8962,7245,8962,7245,0,540.23
풍림아파트104동,40899,5706,7117,5706,7117,0,427.43
풍림아파트상가,70043,277,457,277,457,0,24.47
풍림아파트상가,70044,433,130,433,130,0,18.77
풍림엑슬루타워,42830,6329,8528,6329,8528,0,495.23
풍무역,80167,792,5407,792,5407,0,206.63
풍무역,80168,4909,1054,4909,1054,0,198.77
풍물시장,35054,226,897,226,897,0,37.43
풍물시장,35055,283,41,283,41,0,10.8
풍물시장,43941,498,9146,492,9146,6,321.47
풍산빌라입구,90384,8,27,8,27,0,1.17
풍산특수금속,90219,3,7,3,7,0,0.33
프라임,39643,5844,1675,5844,1675,0,250.63
프리상뜨아파트,40230,8,4141,8,4141,0,138.3
프린피아통합물류센터,89235,544,3,544,3,0,18.23
하나개삼거리,35733,33,105,33,105,0,4.6
하나개삼거리,35734,66,76,66,76,0,4.73
하나개해수욕장,35737,4547,4147,4546,4147,1,289.8
하나글로벌캠퍼스,89444,2380,976,2380,976,0,111.87
하나글로벌캠퍼스,89445,839,4928,839,4928,0,192.23
하나금융그룹통합데이터센터,89265,315,2178,315,2178,0,83.1
하나금융그룹통합데이터센터,89294,220,145,220,145,0,12.17
하나로쇼핑,37118,3926,9722,3926,9722,0,454.93
하나아파트,37051,1626,6830,1626,6830,0,281.87
하나아파트,37052,8818,3323,8818,3323,0,404.7
하나아파트,40546,1310,1968,1310,1968,0,109.27
하나아파트,41250,4792,6302,4792,6302,0,369.8
하나아파트,41574,3209,1037,3209,1037,0,141.53
하늘고등학교,35924,46,76,46,76,0,4.07
하늘고등학교,35925,97,78,97,78,0,5.83
하늘문화센터,35826,20,113,20,113,0,4.43
하늘문화센터,35827,122,13,122,13,0,4.5
하늘문화센터입구,35766,5,287,5,287,0,9.73
하늘문화센터입구,35767,95,16,95,16,0,3.7
하늘중학교,35823,1065,2854,1065,2854,0,130.63
하늘초등학교후문·한신더휴2차후문,35499,1343,672,1336,672,7,67.17
하늘초등학교후문·한신더휴2차후문,35500,641,1927,641,1927,0,85.6
하늘휴게소,70220,3244,14414,3244,14414,0,588.6
하늘휴게소,70221,12996,3316,12996,3316,0,543.73
하룩,43157,24,156,24,156,0,6
하룩,43281,235,43,235,43,0,9.27
하리마을회관,90243,0,13,0,13,0,0.43
하리마을회관,90244,24,0,24,0,0,0.8
하리선착장,90240,9,18,9,18,0,0.9
하야동,41438,431,641,431,641,0,35.73
하야동,41439,699,851,699,851,0,51.67
하얀마을,55035,2957,2953,2957,2953,0,197
하얀집민박,43440,16,1,16,1,0,0.57
하얀집민박,43497,6,19,6,19,0,0.83
하얏트호텔,35028,1608,8319,1607,8319,1,330.9
하얏트호텔,35206,2469,4635,2469,4635,0,236.8
하우고개,43275,120,151,120,151,0,9.03
하우고개,43577,204,163,204,163,0,12.23
하우스앞,43174,9,3,9,3,0,0.4
하우스앞,43231,2,8,2,8,0,0.33
하우스토리,41569,273,195,273,195,0,15.6
하우스토리,41570,85,1112,85,1112,0,39.9
하우스토리,41606,442,498,442,498,0,31.33
하우스토리,41626,644,435,644,435,0,35.97
하우스토리만수아파트,39301,1313,1004,1313,1004,0,77.23
하일부락입구,43967,6,0,6,0,0,0.2
하일부락입구,43971,2,8,2,8,0,0.33
하점공단,43448,0,68,0,68,0,2.27
하점공단,43755,19,13,19,13,0,1.07
하점면사무소,43738,371,182,367,182,4,18.43
하점면사무소,43834,217,366,215,366,2,19.43
하점순복음교회,90222,164,4,164,4,0,5.6
하점순복음교회,90223,2,39,2,39,0,1.37
하점우체국,43817,482,53,464,53,18,17.83
하점우체국,43838,73,613,72,613,1,22.87
하점초등학교,43739,23,97,23,97,0,4
하점초등학교,43836,101,30,100,30,1,4.37
하정놀이공원,40942,6464,4599,6464,4599,0,368.77
하정초등학교,40044,2138,1273,2138,1273,0,113.7
하정초등학교,40046,1350,2666,1350,2666,0,133.87
학마을한진아파트정문,41293,2696,2938,2696,2938,0,187.8
학산사거리,37025,5358,400,5358,400,0,191.93
학산사거리,37027,373,3559,373,3559,0,131.07
학산소극장,37169,19829,4299,19829,4299,0,804.27
학산소극장,37173,8573,17709,8573,17709,0,876.07
학생안전체험관,39284,3175,5729,3175,5729,0,296.8
학익.원흥아파트,37015,2090,45,2090,45,0,71.17
학익2동행정복지센터,37150,16232,7958,16232,7958,0,806.33
학익2동행정복지센터,37151,9065,15509,9065,15509,0,819.13
학익SKVIEW·동아풍림아파트,37562,3723,2359,3723,2359,0,202.73
학익고등학교·학익SKVIEW,37029,13772,4075,13772,4075,0,594.9
학익고등학교·학익SKVIEW,37505,4913,10073,4913,10073,0,499.53
학익동구치소,37139,542,1280,542,1280,0,60.73
학익동성당앞,37630,1913,55,1913,55,0,65.6
학익동성당앞,37631,105,829,105,829,0,31.13
학익동아풍림아파트·SKVIEW,37058,45,772,45,772,0,27.23
학익사거리,37075,4307,1738,4307,1738,0,201.5
학익사거리,37077,2881,8723,2881,8723,0,386.8
학익사거리(동아풍림아파트),37084,11353,5909,11353,5909,0,575.4
학익사거리(동아풍림아파트),37089,10184,9853,10184,9853,0,667.9
학익시장,37106,15672,5834,15672,5834,0,716.87
학익시장,37112,3691,14018,3691,14018,0,590.3
학익시장(법원검찰청),37080,13509,7157,13509,7157,0,688.87
학익시장앞,37082,5296,5604,5296,5604,0,363.33
학익여자고등학교,37140,532,1312,532,1312,0,61.47
학익여자고등학교,37566,801,758,801,758,0,51.97
학익풍림아파트,37487,17,3310,17,3310,0,110.9
한가라지고개,90157,0,2,0,2,0,0.07
한가라지고개,90158,4,21,4,21,0,0.83
한가라지입구,90159,11,7,10,7,1,0.6
한가라지입구,90160,0,6,0,6,0,0.2
한가람마을우미린.호수이편한세상,80318,1315,3525,1315,3525,0,161.33
한강로사거리,35291,127,984,127,984,0,37.03
한강로사거리,35295,1110,244,1110,244,0,45.13
한강센트럴블루힐.모아엘가2차,80375,324,373,324,373,0,23.23
한국가스공사,39061,1147,1248,1147,1248,0,79.83
한국가스공사,89273,214,528,214,528,0,24.73
한국가스공사,89274,111,590,111,590,0,23.37
한국가스공사인천지역본부,89114,180,232,180,232,0,13.73
한국가스공사인천지역본부,89115,107,189,107,189,0,9.87
한국거래소,19158,494,49,494,49,0,18.1
한국건설생활환경시험연구원,39312,461,357,461,357,0,27.27
한국건설생활환경시험연구원,39315,1018,3279,1018,3279,0,143.23
한국공항공사,25002,40,663,40,663,0,23.43
한국공항공사,25144,32,30,32,30,0,2.07
한국국토정보공사인천북부지사,42278,5852,6932,5852,6932,0,426.13
한국국토정보공사인천북부지사,42280,6491,4101,6491,4101,0,353.07
한국글로벌셰프고등학교,43246,120,129,118,129,2,8.3
한국글로벌셰프고등학교,43381,37,83,37,83,0,4
한국단자공업연구소,38763,200,595,200,595,0,26.5
한국단자공업연구소,38764,81,257,81,257,0,11.27
한국도심공항터미널,35400,2,72,2,72,0,2.47
한국도심공항터미널,35408,36,202,36,202,0,7.93
한국도심공항터미널,35417,97,13,97,13,0,3.67
한국도심공항터미널앞,35645,50,13,50,13,0,2.1
한국마쓰이,39055,753,1258,753,1258,0,67.03
한국마쓰이,39057,2604,1524,2604,1524,0,137.6
한국만화박물관,40583,5322,13542,5322,13542,0,628.8
한국무역센터.삼성역,23201,4997,906,4997,906,0,196.77
한국무역센터.삼성역,23251,347,2114,347,2114,0,82.03
한국산업단지공단,39060,791,116,791,116,0,30.23
한국산업단지공단,39067,92,717,92,717,0,26.97
한국생산기술연구원,38448,399,583,399,583,0,32.73
한국생산기술연구원(주조기술센터),42271,296,978,296,978,0,42.47
한국생산기술연구원(주조기술센터),42719,696,360,696,360,0,35.2
한국선교역사기념관,40673,2227,1007,2227,1007,0,107.8
한국아파트,37017,3481,10558,3481,10558,0,467.97
한국아파트,37682,8672,1745,8672,1745,0,347.23
한국아파트,38154,3366,1824,3366,1824,0,173
한국아파트,40790,15009,15276,15009,15276,0,1009.5
한국아파트,40791,14647,14079,14647,14079,0,957.53
한국아파트,40792,3532,13391,3532,13391,0,564.1
한국아파트,40816,10860,9053,10860,9053,0,663.77
한국아파트,41206,5773,3579,5773,3579,0,311.73
한국아파트,41208,2347,3890,2347,3890,0,207.9
한국아파트,80057,1963,44,1963,44,0,66.9
한국외대송도캠퍼스,38768,3,117,3,117,0,4
한국은행,35898,4857,6647,4857,6647,0,383.47
한국전력,42947,4,230,4,230,0,7.8
한국지엠기술교육원,40560,3385,6834,3385,6834,0,340.63
한국지엠기술교육원,40570,5506,3515,5506,3515,0,300.7
한국지엠청라주행시험장,89412,668,1062,668,1062,0,57.67
한국지엠청라주행시험장,89413,1683,2713,1683,2713,0,146.53
한국콘베어공업,92049,21,0,21,0,0,0.7
한국타이어인천물류센터,89221,1462,1499,1462,1499,0,98.7
한국타이어인천물류센터,89222,1135,1352,1135,1352,0,82.9
한국특수주물(주),42575,219,123,219,123,0,11.4
한국폴리텍2대학남인천캠퍼스,37448,1114,968,1114,968,0,69.4
한국폴리텍2대학남인천캠퍼스,37450,755,559,755,559,0,43.8
한남시티플라자,40253,18596,13658,18596,13658,0,1075.13
한들마을입구(유아교육진흥원),42370,7852,5446,7852,5446,0,443.27
한들마을입구(유아교육진흥원),42371,4876,4614,4876,4614,0,316.33
한라비발디,35459,8812,4872,8806,4872,6,456.13
한라비발디,35460,11358,15040,11353,15040,5,879.93
한라비발디,89180,2369,1516,2369,1516,0,129.5
한라비발디,89181,1642,3509,1642,3509,0,171.7
한라비발디정문,89373,24,1067,24,1067,0,36.37
한라비발디후문.화성파크드림,35658,1502,840,1502,840,0,78.07
한라시멘트,35291,248,442,248,442,0,23
한라아파트,39117,1943,3722,1943,3722,0,188.83
한라아파트,39118,6150,1765,6150,1765,0,263.83
한라웨스턴파크송도,38801,201,384,201,384,0,19.5
한림병원,41130,14872,10778,14872,10778,0,855
한림병원,41131,12157,18058,12157,18058,0,1007.17
한미반도체,42754,687,1415,687,1415,0,70.07
한미반도체,42755,345,320,345,320,0,22.17
한빛초교앞,39773,1841,7265,1841,7265,0,303.53
한빛초교앞,39774,6124,3203,6124,3203,0,310.9
한사랑어린이집,42461,5,233,5,233,0,7.93
한성아파트,89020,1625,1932,1625,1932,0,118.57
한성자동차학원,42091,529,1397,529,1397,0,64.2
한수조경,43681,3,4,3,4,0,0.23
한수조경,43882,1,2,1,2,0,0.1
한스엔지니어링,42276,591,243,591,243,0,27.8
한스엔지니어링,42279,210,609,210,609,0,27.3
한신더휴2차,35911,2189,893,2189,893,0,102.73
한신더휴스카이파크,35654,1792,2553,1792,2553,0,144.83
한신더휴스카이파크,35655,3070,1820,3070,1820,0,163
한신더휴어반파크,89521,2036,887,2036,887,0,97.43
한신더휴테라스,35761,94,85,94,85,0,5.97
한신더휴테라스,35762,144,57,144,57,0,6.7
한신빌리지(A),42249,499,2380,499,2380,0,95.97
한신빌리지(B),42246,3797,685,3797,685,0,149.4
한신빌리지(C),42229,2528,525,2528,525,0,101.77
한신빌리지아파트,42230,878,1183,878,1183,0,68.7
한신삼부아파트,40806,2273,2760,2273,2760,0,167.77
한신아파트,37262,4858,5390,4858,5390,0,341.6
한신아파트,37264,8148,7546,8148,7546,0,523.13
한신아파트,37267,11386,8999,11386,8999,0,679.5
한신아파트,41066,2086,1688,2086,1688,0,125.8
한신아파트,41067,2516,1922,2516,1922,0,147.93
한신아파트,42095,50,1079,50,1079,0,37.63
한신휴아파트,42105,42291,19857,42291,19857,0,2071.6
한신휴아파트,42106,2731,1934,2731,1934,0,155.5
한양2차아파트,37512,10373,4227,10373,4227,0,486.67
한양2차아파트,38055,6596,4934,6596,4934,0,384.33
한양공구,39664,755,5,755,5,0,25.33
한양공구,39753,14,669,14,669,0,22.77
한양공구,42071,278,8352,278,8352,0,287.67
한양쇼핑,40331,1560,7376,1560,7376,0,297.87
한양쇼핑,40333,4261,2107,4261,2107,0,212.27
한양수자인,35450,3859,397,3859,397,0,141.87
한양수자인,42893,3160,4834,3160,4834,0,266.47
한양수자인(후문),35537,4673,592,4673,592,0,175.5
한양아파트,37076,1808,6167,1808,6167,0,265.83
한양아파트,37079,6479,690,6479,690,0,238.97
한양아파트,40269,335,327,335,327,0,22.07
한양아파트,40310,14803,4665,14803,4665,0,648.93
한양아파트,40356,14606,9819,14606,9819,0,814.17
한양아파트,40905,83,353,83,353,0,14.53
한양아파트,41124,4994,5624,4994,5624,0,353.93
한양아파트2차,38062,3915,6315,3915,6315,0,341
한양화학,42523,4758,1831,4758,1831,0,219.63
한일금속,89487,4,1476,4,1476,0,49.33
한일금속,89488,1896,3,1896,3,0,63.3
한일베라체,42839,4395,1403,4395,1403,0,193.27
한일베라체,42865,1458,2987,1458,2987,0,148.17
한일베라체,42948,4983,2646,4983,2646,0,254.3
한일아파트,41295,1234,2123,1234,2123,0,111.9
한일아파트,41296,2161,1268,2161,1268,0,114.3
한일아파트,80195,49,1207,49,1207,0,41.87
한일튜브(주),42576,319,219,319,219,0,17.93
한전사거리,89069,1,86,1,86,0,2.9
한전사거리,89070,140,517,140,517,0,21.9
한전사택,44090,3,25,3,25,0,0.93
한전온수출장소,43012,529,502,529,502,0,34.37
한주글로벌,89306,122,889,122,889,0,33.7
한진,38540,2,423,2,423,0,14.17
한진,38541,498,5,498,5,0,16.77
한진아파트,38016,22082,17077,22082,17077,0,1305.3
한진아파트,41355,211,658,211,658,0,28.97
한진아파트후문,41300,2370,574,2370,574,0,98.13
한풍산업,39014,539,694,539,694,0,41.1
한화2차,40363,3893,1457,3893,1457,0,178.33
한화꿈에그린,42860,1242,507,1242,507,0,58.3
한화꿈에그린,42872,435,1140,435,1140,0,52.5
한화꿈에그린정문,89372,2527,2043,2527,2043,0,152.33
한화아파트,40351,11872,7268,11872,7268,0,638
한화아파트,40379,4307,2904,4307,2904,0,240.37
한화아파트,40380,4674,3067,4674,3067,0,258.03
한화아파트,41375,4031,2790,4031,2790,0,227.37
한화지구공원앞,39654,2093,1012,2093,1012,0,103.5
한희빌딩,39311,1931,4894,1931,4894,0,227.5
함박도서관,38286,8459,6796,8459,6796,0,508.5
함박도서관,38742,485,2087,485,2087,0,85.73
함박마을,38277,7083,2447,7083,2447,0,317.67
함박마을문화복지센터,38291,6789,3537,6789,3537,0,344.2
함박마을문화복지센터,38741,510,2414,510,2414,0,97.47
함박마을입구,38285,3409,8562,3409,8562,0,399.03
함허동천,43352,6,96,6,96,0,3.4
함허동천,43403,124,9,123,9,1,4.43
합동청사역,35207,19944,5405,19944,5405,0,844.97
합정역,14220,157,16701,157,16701,0,561.93
합정역,23029,179,40573,179,40573,0,1358.4
합정역(중),14012,53029,433,53029,433,0,1782.07
항동7가버스차고지,35609,1327,240,1327,240,0,52.23
항동7가버스차고지,35610,118,915,118,915,0,34.43
항동7가버스차고지(삼거리),35704,6,361,6,361,0,12.23
항동7가버스차고지(삼거리),35705,608,5,608,5,0,20.43
항운아파트,35065,19555,4041,19555,4041,0,786.53
항운아파트,35481,1289,9805,1289,9805,0,369.8
항운아파트,35602,354,2039,354,2039,0,79.77
항진축산,39056,573,1738,573,1738,0,77.03
항진축산,39058,1906,960,1906,960,0,95.53
항청리종점,43558,86,50,80,50,6,4.53
항포,90247,0,2,0,2,0,0.07
항포,90248,6,0,6,0,0,0.2
해광병원,40292,103,2838,103,2838,0,98.03
해넘이마을,90135,54,79,54,79,0,4.43
해넘이마을,90136,41,59,41,59,0,3.33
해돋이공원,38008,40,128,40,128,0,5.6
해돋이공원,38010,433,885,433,885,0,43.93
해돋이공원,38718,54,122,54,122,0,5.87
해돋이도서관,38729,192,18,192,18,0,7
해돋이도서관,38730,15,578,15,578,0,19.77
해뜨는집앞,35531,27,0,27,0,0,0.9
해뜨는집앞,35726,8,42,8,42,0,1.67
해망,90352,0,1,0,1,0,0.03
해망,90353,3,0,3,0,0,0.1
해명초등학교앞,90179,23,19,23,19,0,1.4
해명초등학교앞,90180,26,89,26,89,0,3.83
해모로월드뷰,39794,1835,485,1835,485,0,77.33
해모로월드뷰,39805,585,1408,585,1408,0,66.43
해물탕거리,40782,4006,2263,4006,2263,0,208.97
해병2사단.향동,80054,816,921,816,921,0,57.9
해사고등학교,35503,1471,17,1471,17,0,49.6
해사고등학교.한국이민사박물관,35126,49,2106,49,2106,0,71.83
해서초등학교,41166,627,833,627,833,0,48.67
해서초등학교,41168,643,1448,643,1448,0,69.7
해성단조,42813,142,3,142,3,0,4.83
해송노인요양병원,35552,1,135,1,135,0,4.53
해송노인요양병원,35553,3,1,3,1,0,0.13
해수워터피아,42082,3658,826,3658,826,0,149.47
해수워터피아,42083,1027,6285,1027,6285,0,243.73
해안도로신항만교,39001,308,943,308,943,0,41.7
해안도로신항만교,39002,954,755,954,755,0,56.97
해암약수,90161,26,43,24,43,2,2.3
해암약수,90162,14,25,14,25,0,1.3
해양경찰청,38014,2128,3366,2128,3366,0,183.13
해양경찰청,38015,6452,3218,6452,3218,0,322.33
해양경찰청,38411,10874,9786,10874,9786,0,688.67
해양기계,39532,16,67,16,67,0,2.77
해양기계,39696,14,153,14,153,0,5.57
해오름민박,43413,66,20,65,20,1,2.87
해오름민박,43442,3,52,3,52,0,1.83
해원고등학교,42964,67,538,67,538,0,20.17
해원중학교,42972,2230,240,2230,240,0,82.33
해원중학교,42973,187,1083,187,1083,0,42.33
해원중학교후문,42965,1712,1156,1712,1156,0,95.6
해찬나래사거리(환승정류소),35947,2070,670,2070,670,0,91.33
해찬나래사거리(환승정류소),35948,321,1953,321,1953,0,75.8
해피타운앞,44139,16,4,16,4,0,0.67
해피타운앞,44198,52,107,52,107,0,5.3
핸즈코퍼레이션,89262,19,1964,19,1964,0,66.1
핸즈코퍼레이션,89263,1789,83,1789,83,0,62.4
햇내로,35907,4,31,4,31,0,1.17
햇내로,35908,13,2,13,2,0,0.5
햇내로공원입구,35777,65,124,65,124,0,6.3
햇내로공원입구,35784,182,113,182,113,0,9.83
행복마을입구,35687,15,42,15,42,0,1.9
행복육교,40132,82,559,82,559,0,21.37
행자골,43350,0,21,0,21,0,0.7
행자골,43583,21,4,21,4,0,0.83
행정복지센터사거리,40332,846,3122,846,3122,0,132.27
향나무골,43131,9,10,9,10,0,0.63
향나무골,43648,17,9,17,9,0,0.87
향동해병2사단,80055,1052,936,1052,936,0,66.27
향촌휴먼시아2단지,39741,9456,14460,9456,14460,0,797.2
