시군구,읍면동,자격,연령구간(5세단위),수급권자수
서구,가좌1동,기초의료급여,5세~9세,1
서구,가좌1동,기초의료급여,10세~14세,7
서구,가좌1동,기초의료급여,15세~19세,2
서구,가좌1동,기초의료급여,20세~24세,7
서구,가좌1동,기초의료급여,25세~29세,6
서구,가좌1동,기초의료급여,30세~34세,2
서구,가좌1동,기초의료급여,35세~39세,1
서구,가좌1동,기초의료급여,40세~44세,3
서구,가좌1동,기초의료급여,45세~49세,10
서구,가좌1동,기초의료급여,50세~54세,8
서구,가좌1동,기초의료급여,55세~59세,12
서구,가좌1동,기초의료급여,60세~64세,7
서구,가좌1동,기초의료급여,65세~69세,21
서구,가좌1동,기초의료급여,70세~74세,6
서구,가좌1동,기초의료급여,75세~79세,5
서구,가좌1동,기초의료급여,80세~84세,3
서구,가좌1동,기초의료급여,85세~89세,4
서구,가좌1동,기초주거급여,0세~4세,7
서구,가좌1동,기초주거급여,5세~9세,18
서구,가좌1동,기초주거급여,10세~14세,31
서구,가좌1동,기초주거급여,15세~19세,34
서구,가좌1동,기초주거급여,20세~24세,18
서구,가좌1동,기초주거급여,25세~29세,9
서구,가좌1동,기초주거급여,30세~34세,22
서구,가좌1동,기초주거급여,35세~39세,18
서구,가좌1동,기초주거급여,40세~44세,22
서구,가좌1동,기초주거급여,45세~49세,33
서구,가좌1동,기초주거급여,50세~54세,24
서구,가좌1동,기초주거급여,55세~59세,24
서구,가좌1동,기초주거급여,60세~64세,17
서구,가좌1동,기초주거급여,65세~69세,29
서구,가좌1동,기초주거급여,70세~74세,24
서구,가좌1동,기초주거급여,75세~79세,26
서구,가좌1동,기초주거급여,80세~84세,42
서구,가좌1동,기초주거급여,85세~89세,27
서구,가좌1동,기초주거급여,90세~94세,6
서구,가좌1동,기초주거급여,95세~99세,1
서구,가좌1동,기초교육급여,5세~9세,2
서구,가좌1동,기초교육급여,10세~14세,13
서구,가좌1동,기초교육급여,15세~19세,15
서구,가좌2동,기초생계급여,0세~4세,11
서구,가좌2동,기초생계급여,5세~9세,12
서구,가좌2동,기초생계급여,10세~14세,14
서구,가좌2동,기초생계급여,15세~19세,25
서구,가좌2동,기초생계급여,20세~24세,12
서구,가좌2동,기초생계급여,25세~29세,5
서구,가좌2동,기초생계급여,30세~34세,9
서구,가좌2동,기초생계급여,35세~39세,21
서구,가좌2동,기초생계급여,40세~44세,15
서구,가좌2동,기초생계급여,45세~49세,28
서구,가좌2동,기초생계급여,50세~54세,20
서구,가좌2동,기초생계급여,55세~59세,21
서구,가좌2동,기초생계급여,60세~64세,24
서구,가좌2동,기초생계급여,65세~69세,43
서구,가좌2동,기초생계급여,70세~74세,41
서구,가좌2동,기초생계급여,75세~79세,25
서구,가좌2동,기초생계급여,80세~84세,26
서구,가좌2동,기초생계급여,85세~89세,24
서구,가좌2동,기초생계급여,90세~94세,17
서구,가좌2동,기초생계급여,95세~99세,6
서구,가좌2동,기초의료급여,10세~14세,2
서구,가좌2동,기초의료급여,15세~19세,2
서구,가좌2동,기초의료급여,20세~24세,5
서구,가좌2동,기초의료급여,25세~29세,2
서구,가좌2동,기초의료급여,35세~39세,2
서구,가좌2동,기초의료급여,45세~49세,2
서구,가좌2동,기초의료급여,50세~54세,3
서구,가좌2동,기초의료급여,55세~59세,8
서구,가좌2동,기초의료급여,60세~64세,4
서구,가좌2동,기초의료급여,65세~69세,7
서구,가좌2동,기초의료급여,70세~74세,2
서구,가좌2동,기초의료급여,75세~79세,2
서구,가좌2동,기초의료급여,80세~84세,4
서구,가좌2동,기초의료급여,85세~89세,1
서구,가좌2동,기초주거급여,0세~4세,2
서구,가좌2동,기초주거급여,5세~9세,13
서구,가좌2동,기초주거급여,10세~14세,17
서구,가좌2동,기초주거급여,15세~19세,22
서구,가좌2동,기초주거급여,20세~24세,13
서구,가좌2동,기초주거급여,25세~29세,8
서구,가좌2동,기초주거급여,30세~34세,6
서구,가좌2동,기초주거급여,35세~39세,11
서구,가좌2동,기초주거급여,40세~44세,13
서구,가좌2동,기초주거급여,45세~49세,16
서구,가좌2동,기초주거급여,50세~54세,16
서구,가좌2동,기초주거급여,55세~59세,11
서구,가좌2동,기초주거급여,60세~64세,13
서구,가좌2동,기초주거급여,65세~69세,19
서구,가좌2동,기초주거급여,70세~74세,23
서구,가좌2동,기초주거급여,75세~79세,31
서구,가좌2동,기초주거급여,80세~84세,24
서구,가좌2동,기초주거급여,85세~89세,26
서구,가좌2동,기초주거급여,90세~94세,11
서구,가좌2동,기초주거급여,95세~99세,3
서구,가좌2동,기초교육급여,5세~9세,4
서구,가좌2동,기초교육급여,10세~14세,11
서구,가좌2동,기초교육급여,15세~19세,9
서구,가좌3동,기초생계급여,0세~4세,5
서구,가좌3동,기초생계급여,5세~9세,21
서구,가좌3동,기초생계급여,10세~14세,39
서구,가좌3동,기초생계급여,15세~19세,35
서구,가좌3동,기초생계급여,20세~24세,27
서구,가좌3동,기초생계급여,25세~29세,19
서구,가좌3동,기초생계급여,30세~34세,10
서구,가좌3동,기초생계급여,35세~39세,25
서구,가좌3동,기초생계급여,40세~44세,32
서구,가좌3동,기초생계급여,45세~49세,51
서구,가좌3동,기초생계급여,50세~54세,55
서구,가좌3동,기초생계급여,55세~59세,89
서구,가좌3동,기초생계급여,60세~64세,90
서구,가좌3동,기초생계급여,65세~69세,102
서구,가좌3동,기초생계급여,70세~74세,65
서구,가좌3동,기초생계급여,75세~79세,73
서구,가좌3동,기초생계급여,80세~84세,71
서구,가좌3동,기초생계급여,85세~89세,56
서구,가좌3동,기초생계급여,90세~94세,18
서구,가좌3동,기초생계급여,95세~99세,7
서구,가좌3동,기초생계급여,100세이상,1
서구,가좌3동,기초의료급여,10세~14세,1
서구,가좌3동,기초의료급여,15세~19세,11
서구,가좌3동,기초의료급여,20세~24세,7
서구,가좌3동,기초의료급여,25세~29세,4
서구,가좌3동,기초의료급여,30세~34세,1
서구,가좌3동,기초의료급여,35세~39세,1
서구,가좌3동,기초의료급여,40세~44세,3
서구,가좌3동,기초의료급여,45세~49세,4
서구,가좌3동,기초의료급여,50세~54세,11
서구,가좌3동,기초의료급여,55세~59세,9
서구,가좌3동,기초의료급여,60세~64세,11
서구,가좌3동,기초의료급여,65세~69세,9
서구,가좌3동,기초의료급여,70세~74세,6
서구,가좌3동,기초의료급여,75세~79세,6
서구,가좌3동,기초의료급여,80세~84세,3
서구,가좌3동,기초의료급여,85세~89세,4
서구,가좌3동,기초의료급여,90세~94세,1
서구,가좌3동,기초주거급여,0세~4세,4
서구,가좌3동,기초주거급여,5세~9세,12
서구,가좌3동,기초주거급여,10세~14세,25
서구,가좌3동,기초주거급여,15세~19세,27
서구,가좌3동,기초주거급여,20세~24세,11
서구,가좌3동,기초주거급여,25세~29세,8
서구,가좌3동,기초주거급여,30세~34세,18
서구,가좌3동,기초주거급여,35세~39세,8
서구,가좌3동,기초주거급여,40세~44세,18
서구,가좌3동,기초주거급여,45세~49세,16
서구,가좌3동,기초주거급여,50세~54세,13
서구,가좌3동,기초주거급여,55세~59세,21
서구,가좌3동,기초주거급여,60세~64세,18
서구,가좌3동,기초주거급여,65세~69세,34
서구,가좌3동,기초주거급여,70세~74세,28
서구,가좌3동,기초주거급여,75세~79세,31
서구,가좌3동,기초주거급여,80세~84세,23
서구,가좌3동,기초주거급여,85세~89세,20
서구,가좌3동,기초주거급여,90세~94세,11
서구,가좌3동,기초주거급여,95세~99세,2
서구,가좌3동,기초주거급여,100세이상,1
서구,가좌3동,기초교육급여,5세~9세,4
서구,가좌3동,기초교육급여,10세~14세,10
서구,가좌3동,기초교육급여,15세~19세,19
서구,가좌4동,기초생계급여,0세~4세,3
서구,가좌4동,기초생계급여,5세~9세,3
서구,가좌4동,기초생계급여,10세~14세,4
서구,가좌4동,기초생계급여,15세~19세,9
서구,가좌4동,기초생계급여,20세~24세,8
서구,가좌4동,기초생계급여,25세~29세,6
서구,가좌4동,기초생계급여,30세~34세,4
서구,가좌4동,기초생계급여,35세~39세,10
서구,가좌4동,기초생계급여,40세~44세,11
서구,가좌4동,기초생계급여,45세~49세,13
서구,가좌4동,기초생계급여,50세~54세,29
서구,가좌4동,기초생계급여,55세~59세,34
서구,가좌4동,기초생계급여,60세~64세,51
서구,가좌4동,기초생계급여,65세~69세,38
서구,가좌4동,기초생계급여,70세~74세,33
서구,가좌4동,기초생계급여,75세~79세,25
서구,가좌4동,기초생계급여,80세~84세,33
서구,가좌4동,기초생계급여,85세~89세,21
서구,가좌4동,기초생계급여,90세~94세,12
서구,가좌4동,기초생계급여,95세~99세,6
서구,가좌4동,기초생계급여,100세이상,1
서구,가좌4동,기초의료급여,20세~24세,2
서구,가좌4동,기초의료급여,35세~39세,1
서구,가좌4동,기초의료급여,40세~44세,1
서구,가좌4동,기초의료급여,45세~49세,1
서구,가좌4동,기초의료급여,50세~54세,1
서구,가좌4동,기초의료급여,55세~59세,2
서구,가좌4동,기초의료급여,60세~64세,5
서구,가좌4동,기초의료급여,65세~69세,4
서구,가좌4동,기초의료급여,70세~74세,1
서구,가좌4동,기초의료급여,75세~79세,2
서구,가좌4동,기초의료급여,90세~94세,1
서구,가좌4동,기초주거급여,0세~4세,3
서구,가좌4동,기초주거급여,5세~9세,10
서구,가좌4동,기초주거급여,10세~14세,14
서구,가좌4동,기초주거급여,15세~19세,13
서구,가좌4동,기초주거급여,20세~24세,6
서구,가좌4동,기초주거급여,30세~34세,3
서구,가좌4동,기초주거급여,35세~39세,12
서구,가좌4동,기초주거급여,40세~44세,8
서구,가좌4동,기초주거급여,45세~49세,10
서구,가좌4동,기초주거급여,50세~54세,9
서구,가좌4동,기초주거급여,55세~59세,10
서구,가좌4동,기초주거급여,60세~64세,15
서구,가좌4동,기초주거급여,65세~69세,12
서구,가좌4동,기초주거급여,70세~74세,20
서구,가좌4동,기초주거급여,75세~79세,13
서구,가좌4동,기초주거급여,80세~84세,14
서구,가좌4동,기초주거급여,85세~89세,8
서구,가좌4동,기초주거급여,90세~94세,1
서구,가좌4동,기초주거급여,95세~99세,1
서구,가좌4동,기초교육급여,5세~9세,2
서구,가좌4동,기초교육급여,10세~14세,5
서구,가좌4동,기초교육급여,15세~19세,8
서구,검단4동,기초의료급여,60세~64세,1
서구,검단동,기초생계급여,0세~4세,16
서구,검단동,기초생계급여,5세~9세,64
서구,검단동,기초생계급여,10세~14세,70
서구,검단동,기초생계급여,15세~19세,72
서구,검단동,기초생계급여,20세~24세,38
서구,검단동,기초생계급여,25세~29세,26
서구,검단동,기초생계급여,30세~34세,35
서구,검단동,기초생계급여,35세~39세,39
서구,검단동,기초생계급여,40세~44세,56
서구,검단동,기초생계급여,45세~49세,77
서구,검단동,기초생계급여,50세~54세,92
서구,검단동,기초생계급여,55세~59세,111
서구,검단동,기초생계급여,60세~64세,126
서구,검단동,기초생계급여,65세~69세,115
서구,검단동,기초생계급여,70세~74세,90
서구,검단동,기초생계급여,75세~79세,63
서구,검단동,기초생계급여,80세~84세,63
서구,검단동,기초생계급여,85세~89세,41
서구,검단동,기초생계급여,90세~94세,9
서구,검단동,기초생계급여,95세~99세,1
서구,검단동,기초생계급여,100세이상,1
서구,검단동,기초의료급여,5세~9세,1
서구,검단동,기초의료급여,10세~14세,6
서구,검단동,기초의료급여,15세~19세,15
서구,검단동,기초의료급여,20세~24세,11
서구,검단동,기초의료급여,25세~29세,3
서구,검단동,기초의료급여,35세~39세,2
서구,검단동,기초의료급여,40세~44세,2
서구,검단동,기초의료급여,45세~49세,11
서구,검단동,기초의료급여,50세~54세,13
서구,검단동,기초의료급여,55세~59세,7
서구,검단동,기초의료급여,60세~64세,12
서구,검단동,기초의료급여,65세~69세,13
서구,검단동,기초의료급여,70세~74세,3
서구,검단동,기초의료급여,75세~79세,16
서구,검단동,기초의료급여,80세~84세,9
