시도,시군구,읍면동,자격,연령구간,수급자수
인천광역시,부평구,갈산2동,기초생계급여,65세~69세,145
인천광역시,부평구,갈산2동,기초생계급여,70세~74세,126
인천광역시,부평구,갈산2동,기초생계급여,75세~79세,103
인천광역시,부평구,갈산2동,기초생계급여,80세~84세,102
인천광역시,부평구,갈산2동,기초생계급여,85세~89세,60
인천광역시,부평구,갈산2동,기초생계급여,90세~94세,28
인천광역시,부평구,갈산2동,기초생계급여,95세~99세,4
인천광역시,부평구,갈산2동,기초의료급여,5세~9세,2
인천광역시,부평구,갈산2동,기초의료급여,10세~14세,3
인천광역시,부평구,갈산2동,기초의료급여,15세~19세,4
인천광역시,부평구,갈산2동,기초의료급여,20세~24세,11
인천광역시,부평구,갈산2동,기초의료급여,25세~29세,8
인천광역시,부평구,갈산2동,기초의료급여,30세~34세,3
인천광역시,부평구,갈산2동,기초의료급여,35세~39세,5
인천광역시,부평구,갈산2동,기초의료급여,40세~44세,3
인천광역시,부평구,갈산2동,기초의료급여,45세~49세,7
인천광역시,부평구,갈산2동,기초의료급여,50세~54세,11
인천광역시,부평구,갈산2동,기초의료급여,55세~59세,11
인천광역시,부평구,갈산2동,기초의료급여,60세~64세,19
인천광역시,부평구,갈산2동,기초의료급여,65세~69세,15
인천광역시,부평구,갈산2동,기초의료급여,70세~74세,5
인천광역시,부평구,갈산2동,기초의료급여,75세~79세,3
인천광역시,부평구,갈산2동,기초의료급여,80세~84세,6
인천광역시,부평구,갈산2동,기초의료급여,90세~94세,1
인천광역시,부평구,갈산2동,기초주거급여,0세~4세,2
인천광역시,부평구,갈산2동,기초주거급여,5세~9세,6
인천광역시,부평구,갈산2동,기초주거급여,10세~14세,8
인천광역시,부평구,갈산2동,기초주거급여,15세~19세,16
인천광역시,부평구,갈산2동,기초주거급여,20세~24세,9
인천광역시,부평구,갈산2동,기초주거급여,25세~29세,6
인천광역시,부평구,갈산2동,기초주거급여,30세~34세,11
인천광역시,부평구,갈산2동,기초주거급여,35세~39세,11
인천광역시,부평구,갈산2동,기초주거급여,40세~44세,18
인천광역시,부평구,갈산2동,기초주거급여,45세~49세,14
인천광역시,부평구,갈산2동,기초주거급여,50세~54세,12
인천광역시,부평구,갈산2동,기초주거급여,55세~59세,14
인천광역시,부평구,갈산2동,기초주거급여,60세~64세,26
인천광역시,부평구,갈산2동,기초주거급여,65세~69세,27
인천광역시,부평구,갈산2동,기초주거급여,70세~74세,17
인천광역시,부평구,갈산2동,기초주거급여,75세~79세,27
인천광역시,부평구,갈산2동,기초주거급여,80세~84세,26
인천광역시,부평구,갈산2동,기초주거급여,85세~89세,26
인천광역시,부평구,갈산2동,기초주거급여,90세~94세,7
인천광역시,부평구,갈산2동,기초주거급여,95세~99세,5
인천광역시,부평구,갈산2동,기초교육급여,5세~9세,4
인천광역시,부평구,갈산2동,기초교육급여,10세~14세,18
인천광역시,부평구,갈산2동,기초교육급여,15세~19세,12
인천광역시,부평구,삼산1동,기초생계급여,0세~4세,16
인천광역시,부평구,삼산1동,기초생계급여,5세~9세,30
인천광역시,부평구,삼산1동,기초생계급여,10세~14세,66
인천광역시,부평구,삼산1동,기초생계급여,15세~19세,105
인천광역시,부평구,삼산1동,기초생계급여,20세~24세,90
인천광역시,부평구,삼산1동,기초생계급여,25세~29세,42
인천광역시,부평구,삼산1동,기초생계급여,30세~34세,24
인천광역시,부평구,삼산1동,기초생계급여,35세~39세,59
인천광역시,부평구,삼산1동,기초생계급여,40세~44세,91
인천광역시,부평구,삼산1동,기초생계급여,45세~49세,143
인천광역시,부평구,삼산1동,기초생계급여,50세~54세,212
인천광역시,부평구,삼산1동,기초생계급여,55세~59세,251
인천광역시,부평구,삼산1동,기초생계급여,60세~64세,305
인천광역시,부평구,삼산1동,기초생계급여,65세~69세,268
인천광역시,부평구,삼산1동,기초생계급여,70세~74세,247
인천광역시,부평구,삼산1동,기초생계급여,75세~79세,257
인천광역시,부평구,삼산1동,기초생계급여,80세~84세,221
인천광역시,부평구,삼산1동,기초생계급여,85세~89세,154
인천광역시,부평구,삼산1동,기초생계급여,90세~94세,49
인천광역시,부평구,삼산1동,기초생계급여,95세~99세,8
인천광역시,부평구,삼산1동,기초생계급여,100세이상,2
인천광역시,부평구,삼산1동,기초의료급여,5세~9세,6
인천광역시,부평구,삼산1동,기초의료급여,10세~14세,17
인천광역시,부평구,삼산1동,기초의료급여,15세~19세,21
인천광역시,부평구,삼산1동,기초의료급여,20세~24세,22
인천광역시,부평구,삼산1동,기초의료급여,25세~29세,13
인천광역시,부평구,삼산1동,기초의료급여,30세~34세,2
인천광역시,부평구,삼산1동,기초의료급여,35세~39세,6
인천광역시,부평구,삼산1동,기초의료급여,40세~44세,8
인천광역시,부평구,삼산1동,기초의료급여,45세~49세,25
인천광역시,부평구,삼산1동,기초의료급여,50세~54세,31
인천광역시,부평구,삼산1동,기초의료급여,55세~59세,19
인천광역시,부평구,삼산1동,기초의료급여,60세~64세,19
인천광역시,부평구,삼산1동,기초의료급여,65세~69세,21
인천광역시,부평구,삼산1동,기초의료급여,70세~74세,23
인천광역시,부평구,삼산1동,기초의료급여,75세~79세,12
인천광역시,부평구,삼산1동,기초의료급여,80세~84세,19
인천광역시,부평구,삼산1동,기초의료급여,85세~89세,4
인천광역시,부평구,삼산1동,기초주거급여,0세~4세,7
인천광역시,부평구,삼산1동,기초주거급여,5세~9세,23
인천광역시,부평구,삼산1동,기초주거급여,10세~14세,46
인천광역시,부평구,삼산1동,기초주거급여,15세~19세,50
인천광역시,부평구,삼산1동,기초주거급여,20세~24세,44
인천광역시,부평구,삼산1동,기초주거급여,25세~29세,17
인천광역시,부평구,삼산1동,기초주거급여,30세~34세,14
인천광역시,부평구,삼산1동,기초주거급여,35세~39세,25
인천광역시,부평구,삼산1동,기초주거급여,40세~44세,34
인천광역시,부평구,삼산1동,기초주거급여,45세~49세,47
인천광역시,부평구,삼산1동,기초주거급여,50세~54세,37
인천광역시,부평구,삼산1동,기초주거급여,55세~59세,28
인천광역시,부평구,삼산1동,기초주거급여,60세~64세,41
인천광역시,부평구,삼산1동,기초주거급여,65세~69세,55
인천광역시,부평구,삼산1동,기초주거급여,70세~74세,50
인천광역시,부평구,삼산1동,기초주거급여,75세~79세,54
인천광역시,부평구,삼산1동,기초주거급여,80세~84세,53
인천광역시,부평구,삼산1동,기초주거급여,85세~89세,31
인천광역시,부평구,삼산1동,기초주거급여,90세~94세,12
인천광역시,부평구,삼산1동,기초주거급여,95세~99세,2
인천광역시,부평구,삼산1동,기초교육급여,5세~9세,19
인천광역시,부평구,삼산1동,기초교육급여,10세~14세,30
인천광역시,부평구,삼산1동,기초교육급여,15세~19세,62
인천광역시,부평구,삼산2동,기초생계급여,0세~4세,2
인천광역시,부평구,삼산2동,기초생계급여,5세~9세,9
인천광역시,부평구,삼산2동,기초생계급여,10세~14세,18
인천광역시,부평구,삼산2동,기초생계급여,15세~19세,34
인천광역시,부평구,삼산2동,기초생계급여,20세~24세,42
인천광역시,부평구,삼산2동,기초생계급여,25세~29세,14
인천광역시,부평구,삼산2동,기초생계급여,30세~34세,13
인천광역시,부평구,삼산2동,기초생계급여,35세~39세,9
인천광역시,부평구,삼산2동,기초생계급여,40세~44세,23
인천광역시,부평구,삼산2동,기초생계급여,45세~49세,47
인천광역시,부평구,삼산2동,기초생계급여,50세~54세,63
인천광역시,부평구,삼산2동,기초생계급여,55세~59세,69
인천광역시,부평구,삼산2동,기초생계급여,60세~64세,66
인천광역시,부평구,삼산2동,기초생계급여,65세~69세,71
인천광역시,부평구,삼산2동,기초생계급여,70세~74세,42
인천광역시,부평구,삼산2동,기초생계급여,75세~79세,38
인천광역시,부평구,삼산2동,기초생계급여,80세~84세,38
인천광역시,부평구,삼산2동,기초생계급여,85세~89세,21
인천광역시,부평구,삼산2동,기초생계급여,90세~94세,8
인천광역시,부평구,삼산2동,기초생계급여,95세~99세,10
인천광역시,부평구,삼산2동,기초생계급여,100세이상,2
인천광역시,부평구,삼산2동,기초의료급여,0세~4세,2
인천광역시,부평구,삼산2동,기초의료급여,5세~9세,8
인천광역시,부평구,삼산2동,기초의료급여,10세~14세,5
인천광역시,부평구,삼산2동,기초의료급여,15세~19세,13
인천광역시,부평구,삼산2동,기초의료급여,20세~24세,15
인천광역시,부평구,삼산2동,기초의료급여,25세~29세,5
인천광역시,부평구,삼산2동,기초의료급여,30세~34세,2
인천광역시,부평구,삼산2동,기초의료급여,35세~39세,4
인천광역시,부평구,삼산2동,기초의료급여,40세~44세,9
인천광역시,부평구,삼산2동,기초의료급여,45세~49세,13
인천광역시,부평구,삼산2동,기초의료급여,50세~54세,11
인천광역시,부평구,삼산2동,기초의료급여,55세~59세,18
인천광역시,부평구,삼산2동,기초의료급여,60세~64세,14
인천광역시,부평구,삼산2동,기초의료급여,65세~69세,6
인천광역시,부평구,삼산2동,기초의료급여,70세~74세,8
인천광역시,부평구,삼산2동,기초의료급여,75세~79세,4
인천광역시,부평구,삼산2동,기초의료급여,80세~84세,1
인천광역시,부평구,삼산2동,기초의료급여,85세~89세,2
인천광역시,부평구,삼산2동,기초주거급여,0세~4세,3
인천광역시,부평구,삼산2동,기초주거급여,5세~9세,18
인천광역시,부평구,삼산2동,기초주거급여,10세~14세,33
인천광역시,부평구,삼산2동,기초주거급여,15세~19세,32
인천광역시,부평구,삼산2동,기초주거급여,20세~24세,20
인천광역시,부평구,삼산2동,기초주거급여,25세~29세,11
인천광역시,부평구,삼산2동,기초주거급여,30세~34세,8
인천광역시,부평구,삼산2동,기초주거급여,35세~39세,11
인천광역시,부평구,삼산2동,기초주거급여,40세~44세,24
인천광역시,부평구,삼산2동,기초주거급여,45세~49세,31
인천광역시,부평구,삼산2동,기초주거급여,50세~54세,23
인천광역시,부평구,삼산2동,기초주거급여,55세~59세,18
인천광역시,부평구,삼산2동,기초주거급여,60세~64세,35
인천광역시,부평구,삼산2동,기초주거급여,65세~69세,30
인천광역시,부평구,삼산2동,기초주거급여,70세~74세,45
인천광역시,부평구,삼산2동,기초주거급여,75세~79세,48
인천광역시,부평구,삼산2동,기초주거급여,80세~84세,45
인천광역시,부평구,삼산2동,기초주거급여,85세~89세,24
인천광역시,부평구,삼산2동,기초주거급여,90세~94세,9
인천광역시,부평구,삼산2동,기초주거급여,95세~99세,2
인천광역시,부평구,삼산2동,기초교육급여,5세~9세,3
인천광역시,부평구,삼산2동,기초교육급여,10세~14세,12
인천광역시,부평구,삼산2동,기초교육급여,15세~19세,13
인천광역시,부평구,부개1동,기초생계급여,0세~4세,4
인천광역시,부평구,부개1동,기초생계급여,5세~9세,23
인천광역시,부평구,부개1동,기초생계급여,10세~14세,17
인천광역시,부평구,부개1동,기초생계급여,15세~19세,47
인천광역시,부평구,부개1동,기초생계급여,20세~24세,29
인천광역시,부평구,부개1동,기초생계급여,25세~29세,12
