reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,population_total,population_male,population_female,population_age_60_plus_exact,population_age_70_plus_exact,population_age_60_plus_share_pct,population_age_70_plus_share_pct,population_age_65_plus_status,source_file
2023,2023-12,2871037000,인천광역시 강화군 하점면,인천광역시,강화군,하점면,pre_reform_code_preserved_district_not_reorganized,4009,2049,1960,2462,1410,61.4118,35.1709,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2871038000,인천광역시 강화군 양사면,인천광역시,강화군,양사면,pre_reform_code_preserved_district_not_reorganized,1913,973,940,1189,684,62.1537,35.7554,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2871039000,인천광역시 강화군 송해면,인천광역시,강화군,송해면,pre_reform_code_preserved_district_not_reorganized,3252,1646,1606,1844,1062,56.7036,32.6568,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2871040000,인천광역시 강화군 교동면,인천광역시,강화군,교동면,pre_reform_code_preserved_district_not_reorganized,2755,1427,1328,1745,1020,63.3394,37.0236,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2871041000,인천광역시 강화군 삼산면,인천광역시,강화군,삼산면,pre_reform_code_preserved_district_not_reorganized,2100,1099,1001,1312,701,62.4762,33.3810,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2871042000,인천광역시 강화군 서도면,인천광역시,강화군,서도면,pre_reform_code_preserved_district_not_reorganized,378,192,186,242,134,64.0212,35.4497,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2871042500,인천광역시 강화군 서도면볼음출장소,인천광역시,강화군,서도면볼음출장소,pre_reform_code_preserved_district_not_reorganized,273,156,117,196,101,71.7949,36.9963,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2872031000,인천광역시 옹진군 북도면,인천광역시,옹진군,북도면,pre_reform_code_preserved_district_not_reorganized,1162,600,562,679,310,58.4337,26.6781,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2872031500,인천광역시 옹진군 북도면장봉출장소,인천광역시,옹진군,북도면장봉출장소,pre_reform_code_preserved_district_not_reorganized,969,517,452,543,259,56.0372,26.7286,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2872033000,인천광역시 옹진군 백령면,인천광역시,옹진군,백령면,pre_reform_code_preserved_district_not_reorganized,4875,2875,2000,1653,790,33.9077,16.2051,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2872034000,인천광역시 옹진군 대청면,인천광역시,옹진군,대청면,pre_reform_code_preserved_district_not_reorganized,1201,702,499,527,262,43.8801,21.8152,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2872034500,인천광역시 옹진군 대청면소청출장소,인천광역시,옹진군,대청면소청출장소,pre_reform_code_preserved_district_not_reorganized,221,139,82,127,71,57.4661,32.1267,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2872035000,인천광역시 옹진군 덕적면,인천광역시,옹진군,덕적면,pre_reform_code_preserved_district_not_reorganized,1940,1095,845,1147,590,59.1237,30.4124,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2872036000,인천광역시 옹진군 영흥면,인천광역시,옹진군,영흥면,pre_reform_code_preserved_district_not_reorganized,6576,3657,2919,2858,1245,43.4611,18.9325,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2872037000,인천광역시 옹진군 자월면,인천광역시,옹진군,자월면,pre_reform_code_preserved_district_not_reorganized,978,520,458,590,291,60.3272,29.7546,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2872037500,인천광역시 옹진군 자월면이작출장소,인천광역시,옹진군,자월면이작출장소,pre_reform_code_preserved_district_not_reorganized,370,196,174,219,105,59.1892,28.3784,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2872038000,인천광역시 옹진군 연평면,인천광역시,옹진군,연평면,pre_reform_code_preserved_district_not_reorganized,2085,1342,743,629,242,30.1679,11.6067,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2024,2024-12,2811052000,인천광역시 중구 연안동,인천광역시,중구,연안동,requires_2026_07_01_reform_crosswalk,5118,2754,2364,2323,1064,45.3888,20.7894,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811053000,인천광역시 중구 신포동,인천광역시,중구,신포동,requires_2026_07_01_reform_crosswalk,4526,2291,2235,1774,999,39.1958,22.0725,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811054000,인천광역시 중구 신흥동,인천광역시,중구,신흥동,requires_2026_07_01_reform_crosswalk,14118,7133,6985,4357,2097,30.8613,14.8534,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811056000,인천광역시 중구 도원동,인천광역시,중구,도원동,requires_2026_07_01_reform_crosswalk,3573,1842,1731,1704,908,47.6910,25.4128,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811057000,인천광역시 중구 율목동,인천광역시,중구,율목동,requires_2026_07_01_reform_crosswalk,2896,1496,1400,1349,733,46.5815,25.3108,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811058500,인천광역시 중구 동인천동,인천광역시,중구,동인천동,requires_2026_07_01_reform_crosswalk,5260,2801,2459,2435,1278,46.2928,24.2966,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811061500,인천광역시 중구 개항동,인천광역시,중구,개항동,requires_2026_07_01_reform_crosswalk,6731,3447,3284,2871,1461,42.6534,21.7055,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811062000,인천광역시 중구 영종동,인천광역시,중구,영종동,requires_2026_07_01_reform_crosswalk,22857,12598,10259,5623,2191,24.6008,9.5857,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811062200,인천광역시 중구 영종1동,인천광역시,중구,영종1동,requires_2026_07_01_reform_crosswalk,33627,16686,16941,4417,1825,13.1353,5.4272,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811062300,인천광역시 중구 영종2동,인천광역시,중구,영종2동,requires_2026_07_01_reform_crosswalk,25833,12910,12923,2973,1217,11.5085,4.7110,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811062800,인천광역시 중구 운서동,인천광역시,중구,운서동,requires_2026_07_01_reform_crosswalk,39044,20471,18573,5506,2454,14.1020,6.2852,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2811063000,인천광역시 중구 용유동,인천광역시,중구,용유동,requires_2026_07_01_reform_crosswalk,3530,1968,1562,1989,943,56.3456,26.7139,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814051000,인천광역시 동구 만석동,인천광역시,동구,만석동,requires_2026_07_01_reform_crosswalk,6276,3234,3042,2315,1100,36.8866,17.5271,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814052500,인천광역시 동구 화수1.화평동,인천광역시,동구,화수1.화평동,requires_2026_07_01_reform_crosswalk,5416,2738,2678,2375,1257,43.8516,23.2090,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814053000,인천광역시 동구 화수2동,인천광역시,동구,화수2동,requires_2026_07_01_reform_crosswalk,6869,3381,3488,3046,1698,44.3442,24.7198,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814055500,인천광역시 동구 송현1.2동,인천광역시,동구,송현1.2동,requires_2026_07_01_reform_crosswalk,9703,4771,4932,3246,1603,33.4536,16.5207,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814057000,인천광역시 동구 송현3동,인천광역시,동구,송현3동,requires_2026_07_01_reform_crosswalk,2754,1437,1317,1300,696,47.2041,25.2723,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814058000,인천광역시 동구 송림1동,인천광역시,동구,송림1동,requires_2026_07_01_reform_crosswalk,6627,3222,3405,1571,729,23.7061,11.0005,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814059000,인천광역시 동구 송림2동,인천광역시,동구,송림2동,requires_2026_07_01_reform_crosswalk,1225,631,594,690,395,56.3265,32.2449,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814060500,인천광역시 동구 송림3.5동,인천광역시,동구,송림3.5동,requires_2026_07_01_reform_crosswalk,5521,2757,2764,1874,959,33.9431,17.3700,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814061000,인천광역시 동구 송림4동,인천광역시,동구,송림4동,requires_2026_07_01_reform_crosswalk,6025,3099,2926,1422,605,23.6017,10.0415,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814063000,인천광역시 동구 송림6동,인천광역시,동구,송림6동,requires_2026_07_01_reform_crosswalk,5673,2849,2824,1940,1001,34.1971,17.6450,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2814064000,인천광역시 동구 금창동,인천광역시,동구,금창동,requires_2026_07_01_reform_crosswalk,2207,1099,1108,1102,634,49.9320,28.7268,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817751000,인천광역시 미추홀구 숭의2동,인천광역시,미추홀구,숭의2동,pre_reform_code_preserved_district_not_reorganized,13511,6785,6726,4364,2083,32.2996,15.4171,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817752000,인천광역시 미추홀구 숭의1.3동,인천광역시,미추홀구,숭의1.3동,pre_reform_code_preserved_district_not_reorganized,15501,7661,7840,4078,1828,26.3080,11.7928,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817753000,인천광역시 미추홀구 숭의4동,인천광역시,미추홀구,숭의4동,pre_reform_code_preserved_district_not_reorganized,14442,7266,7176,4744,2335,32.8486,16.1681,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817754000,인천광역시 미추홀구 용현1.4동,인천광역시,미추홀구,용현1.4동,pre_reform_code_preserved_district_not_reorganized,17109,9379,7730,5625,2936,32.8774,17.1606,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817755000,인천광역시 미추홀구 용현2동,인천광역시,미추홀구,용현2동,pre_reform_code_preserved_district_not_reorganized,22716,11348,11368,5578,2704,24.5554,11.9035,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817756000,인천광역시 미추홀구 용현3동,인천광역시,미추홀구,용현3동,pre_reform_code_preserved_district_not_reorganized,6883,3647,3236,2857,1480,41.5081,21.5023,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817757000,인천광역시 미추홀구 용현5동,인천광역시,미추홀구,용현5동,pre_reform_code_preserved_district_not_reorganized,45008,22311,22697,11097,4709,24.6556,10.4626,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817758000,인천광역시 미추홀구 학익1동,인천광역시,미추홀구,학익1동,pre_reform_code_preserved_district_not_reorganized,35809,17830,17979,8475,3625,23.6672,10.1232,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817759000,인천광역시 미추홀구 학익2동,인천광역시,미추홀구,학익2동,pre_reform_code_preserved_district_not_reorganized,17160,8313,8847,5804,2820,33.8228,16.4336,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817760000,인천광역시 미추홀구 도화1동,인천광역시,미추홀구,도화1동,pre_reform_code_preserved_district_not_reorganized,20769,10363,10406,6167,2942,29.6933,14.1653,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817761000,인천광역시 미추홀구 도화2.3동,인천광역시,미추홀구,도화2.3동,pre_reform_code_preserved_district_not_reorganized,30876,15673,15203,8044,3379,26.0526,10.9438,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817762000,인천광역시 미추홀구 주안1동,인천광역시,미추홀구,주안1동,pre_reform_code_preserved_district_not_reorganized,19724,10504,9220,4217,1594,21.3800,8.0815,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817763000,인천광역시 미추홀구 주안2동,인천광역시,미추홀구,주안2동,pre_reform_code_preserved_district_not_reorganized,21897,10945,10952,6671,3145,30.4654,14.3627,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817764000,인천광역시 미추홀구 주안3동,인천광역시,미추홀구,주안3동,pre_reform_code_preserved_district_not_reorganized,12271,6163,6108,3617,1764,29.4760,14.3754,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817765000,인천광역시 미추홀구 주안4동,인천광역시,미추홀구,주안4동,pre_reform_code_preserved_district_not_reorganized,19816,9797,10019,6115,2939,30.8589,14.8314,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817766000,인천광역시 미추홀구 주안5동,인천광역시,미추홀구,주안5동,pre_reform_code_preserved_district_not_reorganized,19561,9779,9782,6107,2781,31.2203,14.2171,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817767000,인천광역시 미추홀구 주안6동,인천광역시,미추홀구,주안6동,pre_reform_code_preserved_district_not_reorganized,20592,10235,10357,5777,2615,28.0546,12.6991,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817768000,인천광역시 미추홀구 주안7동,인천광역시,미추홀구,주안7동,pre_reform_code_preserved_district_not_reorganized,12014,5819,6195,4668,2247,38.8547,18.7032,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817769000,인천광역시 미추홀구 주안8동,인천광역시,미추홀구,주안8동,pre_reform_code_preserved_district_not_reorganized,18921,9247,9674,6294,2764,33.2646,14.6081,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817770000,인천광역시 미추홀구 관교동,인천광역시,미추홀구,관교동,pre_reform_code_preserved_district_not_reorganized,13941,6851,7090,4765,2128,34.1798,15.2643,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2817771000,인천광역시 미추홀구 문학동,인천광역시,미추홀구,문학동,pre_reform_code_preserved_district_not_reorganized,13753,7533,6220,3354,1411,24.3874,10.2596,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818563000,인천광역시 연수구 옥련1동,인천광역시,연수구,옥련1동,pre_reform_code_preserved_district_not_reorganized,17176,8429,8747,5388,2387,31.3694,13.8973,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818564000,인천광역시 연수구 옥련2동,인천광역시,연수구,옥련2동,pre_reform_code_preserved_district_not_reorganized,19279,9487,9792,5373,2165,27.8697,11.2298,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818575000,인천광역시 연수구 선학동,인천광역시,연수구,선학동,pre_reform_code_preserved_district_not_reorganized,17739,9153,8586,5900,2390,33.2600,13.4731,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818576100,인천광역시 연수구 연수1동,인천광역시,연수구,연수1동,pre_reform_code_preserved_district_not_reorganized,16682,9148,7534,5106,1995,30.6078,11.9590,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818576200,인천광역시 연수구 연수2동,인천광역시,연수구,연수2동,pre_reform_code_preserved_district_not_reorganized,19405,9551,9854,5580,2217,28.7555,11.4249,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818576300,인천광역시 연수구 연수3동,인천광역시,연수구,연수3동,pre_reform_code_preserved_district_not_reorganized,14680,6981,7699,5228,2243,35.6131,15.2793,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818576600,인천광역시 연수구 청학동,인천광역시,연수구,청학동,pre_reform_code_preserved_district_not_reorganized,22425,11690,10735,7814,3237,34.8450,14.4348,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818578000,인천광역시 연수구 동춘1동,인천광역시,연수구,동춘1동,pre_reform_code_preserved_district_not_reorganized,25772,12573,13199,5817,1880,22.5710,7.2947,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818579000,인천광역시 연수구 동춘2동,인천광역시,연수구,동춘2동,pre_reform_code_preserved_district_not_reorganized,16918,8193,8725,4425,1608,26.1556,9.5047,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818579500,인천광역시 연수구 동춘3동,인천광역시,연수구,동춘3동,pre_reform_code_preserved_district_not_reorganized,17773,8641,9132,4143,1623,23.3106,9.1318,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818582000,인천광역시 연수구 송도1동,인천광역시,연수구,송도1동,pre_reform_code_preserved_district_not_reorganized,37472,18339,19133,6804,2341,18.1576,6.2473,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818583000,인천광역시 연수구 송도2동,인천광역시,연수구,송도2동,pre_reform_code_preserved_district_not_reorganized,37126,18153,18973,4547,1395,12.2475,3.7575,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818584000,인천광역시 연수구 송도3동,인천광역시,연수구,송도3동,pre_reform_code_preserved_district_not_reorganized,48560,23703,24857,5935,1906,12.2220,3.9250,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818585000,인천광역시 연수구 송도4동,인천광역시,연수구,송도4동,pre_reform_code_preserved_district_not_reorganized,42733,21002,21731,4627,1335,10.8277,3.1240,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2818586000,인천광역시 연수구 송도5동,인천광역시,연수구,송도5동,pre_reform_code_preserved_district_not_reorganized,46473,23073,23400,5504,1484,11.8434,3.1933,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820051000,인천광역시 남동구 구월1동,인천광역시,남동구,구월1동,pre_reform_code_preserved_district_not_reorganized,30846,15014,15832,7678,3070,24.8914,9.9527,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820052000,인천광역시 남동구 구월2동,인천광역시,남동구,구월2동,pre_reform_code_preserved_district_not_reorganized,36939,18071,18868,8443,3413,22.8566,9.2396,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820052100,인천광역시 남동구 구월3동,인천광역시,남동구,구월3동,pre_reform_code_preserved_district_not_reorganized,28142,14284,13858,5829,2400,20.7128,8.5282,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820052200,인천광역시 남동구 구월4동,인천광역시,남동구,구월4동,pre_reform_code_preserved_district_not_reorganized,13098,6662,6436,4817,2189,36.7766,16.7125,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820053000,인천광역시 남동구 간석1동,인천광역시,남동구,간석1동,pre_reform_code_preserved_district_not_reorganized,17727,8738,8989,5549,2568,31.3025,14.4864,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820054000,인천광역시 남동구 간석2동,인천광역시,남동구,간석2동,pre_reform_code_preserved_district_not_reorganized,20340,10156,10184,6020,2681,29.5969,13.1809,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820055000,인천광역시 남동구 간석3동,인천광역시,남동구,간석3동,pre_reform_code_preserved_district_not_reorganized,25234,12641,12593,8091,3529,32.0639,13.9851,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820055100,인천광역시 남동구 간석4동,인천광역시,남동구,간석4동,pre_reform_code_preserved_district_not_reorganized,27753,13789,13964,8140,3430,29.3302,12.3590,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820056000,인천광역시 남동구 만수1동,인천광역시,남동구,만수1동,pre_reform_code_preserved_district_not_reorganized,15473,7539,7934,5834,2710,37.7044,17.5144,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820057000,인천광역시 남동구 만수2동,인천광역시,남동구,만수2동,pre_reform_code_preserved_district_not_reorganized,22438,10972,11466,6591,2690,29.3743,11.9886,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820058000,인천광역시 남동구 만수3동,인천광역시,남동구,만수3동,pre_reform_code_preserved_district_not_reorganized,16075,8075,8000,4817,1958,29.9658,12.1804,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820058100,인천광역시 남동구 만수4동,인천광역시,남동구,만수4동,pre_reform_code_preserved_district_not_reorganized,18665,9013,9652,6004,2549,32.1672,13.6566,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820058200,인천광역시 남동구 만수5동,인천광역시,남동구,만수5동,pre_reform_code_preserved_district_not_reorganized,14208,7078,7130,5420,2472,38.1475,17.3986,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820058300,인천광역시 남동구 만수6동,인천광역시,남동구,만수6동,pre_reform_code_preserved_district_not_reorganized,22195,10719,11476,7521,3132,33.8860,14.1113,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820065000,인천광역시 남동구 장수서창동,인천광역시,남동구,장수서창동,pre_reform_code_preserved_district_not_reorganized,18553,9263,9290,5687,2356,30.6527,12.6988,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820065500,인천광역시 남동구 서창2동,인천광역시,남동구,서창2동,pre_reform_code_preserved_district_not_reorganized,37639,18621,19018,7879,3052,20.9331,8.1086,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820066000,인천광역시 남동구 남촌도림동,인천광역시,남동구,남촌도림동,pre_reform_code_preserved_district_not_reorganized,19269,9859,9410,6450,2682,33.4735,13.9187,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820069000,인천광역시 남동구 논현1동,인천광역시,남동구,논현1동,pre_reform_code_preserved_district_not_reorganized,31264,15679,15585,7475,2959,23.9093,9.4646,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820070000,인천광역시 남동구 논현2동,인천광역시,남동구,논현2동,pre_reform_code_preserved_district_not_reorganized,30953,15617,15336,8293,3584,26.7922,11.5788,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2820071000,인천광역시 남동구 논현고잔동,인천광역시,남동구,논현고잔동,pre_reform_code_preserved_district_not_reorganized,39414,19430,19984,7395,2713,18.7624,6.8833,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2823751000,인천광역시 부평구 부평1동,인천광역시,부평구,부평1동,pre_reform_code_preserved_district_not_reorganized,34918,16720,18198,9402,4091,26.9259,11.7160,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2823752000,인천광역시 부평구 부평2동,인천광역시,부평구,부평2동,pre_reform_code_preserved_district_not_reorganized,14653,7282,7371,4433,1965,30.2532,13.4102,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
2024,2024-12,2823753000,인천광역시 부평구 부평3동,인천광역시,부평구,부평3동,pre_reform_code_preserved_district_not_reorganized,14958,7408,7550,4696,2149,31.3946,14.3669,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv
