reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,households_total,one_person_households,two_person_households,three_person_households,four_person_households,five_person_households,six_person_households,seven_person_households,eight_person_households,nine_person_households,ten_plus_person_households,one_person_household_share_pct,source_file
2025,2025-12,2823758200,인천광역시 부평구 산곡4동,인천광역시,부평구,산곡4동,pre_reform_code_preserved_district_not_reorganized,6538,1724,1830,1519,1121,273,53,13,4,1,0,26.3689,jumin_households_size_202512.csv
2025,2025-12,2823759100,인천광역시 부평구 청천1동,인천광역시,부평구,청천1동,pre_reform_code_preserved_district_not_reorganized,9653,2865,2741,2273,1482,257,31,1,3,0,0,29.6799,jumin_households_size_202512.csv
2025,2025-12,2823759200,인천광역시 부평구 청천2동,인천광역시,부평구,청천2동,pre_reform_code_preserved_district_not_reorganized,14521,5021,4115,2870,2023,394,73,19,5,1,0,34.5775,jumin_households_size_202512.csv
2025,2025-12,2823764100,인천광역시 부평구 갈산1동,인천광역시,부평구,갈산1동,pre_reform_code_preserved_district_not_reorganized,6646,2571,1897,1272,727,139,36,2,2,0,0,38.6849,jumin_households_size_202512.csv
2025,2025-12,2823764200,인천광역시 부평구 갈산2동,인천광역시,부평구,갈산2동,pre_reform_code_preserved_district_not_reorganized,8042,3326,2094,1366,918,262,57,12,4,2,1,41.3579,jumin_households_size_202512.csv
2025,2025-12,2823764600,인천광역시 부평구 삼산1동,인천광역시,부평구,삼산1동,pre_reform_code_preserved_district_not_reorganized,14052,5005,3755,2855,1984,384,55,13,1,0,0,35.6177,jumin_households_size_202512.csv
2025,2025-12,2823764800,인천광역시 부평구 삼산2동,인천광역시,부평구,삼산2동,pre_reform_code_preserved_district_not_reorganized,10174,2263,2617,2444,2272,506,59,12,1,0,0,22.2430,jumin_households_size_202512.csv
2025,2025-12,2823765000,인천광역시 부평구 부개1동,인천광역시,부평구,부개1동,pre_reform_code_preserved_district_not_reorganized,7638,3543,2139,1137,646,126,36,6,4,0,1,46.3865,jumin_households_size_202512.csv
2025,2025-12,2823766000,인천광역시 부평구 부개2동,인천광역시,부평구,부개2동,pre_reform_code_preserved_district_not_reorganized,8285,2786,2367,1655,1148,267,51,10,1,0,0,33.6270,jumin_households_size_202512.csv
2025,2025-12,2823766100,인천광역시 부평구 부개3동,인천광역시,부평구,부개3동,pre_reform_code_preserved_district_not_reorganized,12014,4023,3346,2464,1760,352,54,10,4,0,1,33.4859,jumin_households_size_202512.csv
2025,2025-12,2823767000,인천광역시 부평구 일신동,인천광역시,부평구,일신동,pre_reform_code_preserved_district_not_reorganized,4972,1687,1471,970,653,159,22,8,0,0,2,33.9300,jumin_households_size_202512.csv
2025,2025-12,2823768000,인천광역시 부평구 십정1동,인천광역시,부평구,십정1동,pre_reform_code_preserved_district_not_reorganized,10789,3753,3158,2305,1255,265,42,7,2,1,1,34.7854,jumin_households_size_202512.csv
2025,2025-12,2823769000,인천광역시 부평구 십정2동,인천광역시,부평구,십정2동,pre_reform_code_preserved_district_not_reorganized,11170,5848,2773,1458,844,193,35,14,4,1,0,52.3545,jumin_households_size_202512.csv
2025,2025-12,2824560100,인천광역시 계양구 효성1동,인천광역시,계양구,효성1동,pre_reform_code_preserved_district_not_reorganized,11583,4042,3337,2388,1424,327,50,14,1,0,0,34.8960,jumin_households_size_202512.csv
2025,2025-12,2824560200,인천광역시 계양구 효성2동,인천광역시,계양구,효성2동,pre_reform_code_preserved_district_not_reorganized,12563,3857,3806,2668,1760,377,77,17,1,0,0,30.7013,jumin_households_size_202512.csv
2025,2025-12,2824561100,인천광역시 계양구 계산1동,인천광역시,계양구,계산1동,pre_reform_code_preserved_district_not_reorganized,9726,5372,2280,1216,666,158,27,5,2,0,0,55.2334,jumin_households_size_202512.csv
2025,2025-12,2824561200,인천광역시 계양구 계산2동,인천광역시,계양구,계산2동,pre_reform_code_preserved_district_not_reorganized,7414,3763,1922,1041,531,113,35,3,2,3,1,50.7553,jumin_households_size_202512.csv
2025,2025-12,2824561300,인천광역시 계양구 계산3동,인천광역시,계양구,계산3동,pre_reform_code_preserved_district_not_reorganized,8382,3521,2381,1451,820,176,28,3,2,0,0,42.0067,jumin_households_size_202512.csv
2025,2025-12,2824561400,인천광역시 계양구 계산4동,인천광역시,계양구,계산4동,pre_reform_code_preserved_district_not_reorganized,9326,3363,1892,1856,1809,340,50,14,2,0,0,36.0605,jumin_households_size_202512.csv
2025,2025-12,2824562100,인천광역시 계양구 작전1동,인천광역시,계양구,작전1동,pre_reform_code_preserved_district_not_reorganized,11073,3622,3045,2382,1635,319,56,10,3,1,0,32.7102,jumin_households_size_202512.csv
2025,2025-12,2824562200,인천광역시 계양구 작전2동,인천광역시,계양구,작전2동,pre_reform_code_preserved_district_not_reorganized,11030,4205,3169,2040,1306,257,41,8,3,0,1,38.1233,jumin_households_size_202512.csv
2025,2025-12,2824564000,인천광역시 계양구 작전서운동,인천광역시,계양구,작전서운동,pre_reform_code_preserved_district_not_reorganized,13910,4753,3609,2897,2121,420,90,15,2,1,2,34.1697,jumin_households_size_202512.csv
2025,2025-12,2824571000,인천광역시 계양구 계양1동,인천광역시,계양구,계양1동,pre_reform_code_preserved_district_not_reorganized,8190,2772,2332,1704,1032,272,57,11,3,1,6,33.8462,jumin_households_size_202512.csv
2025,2025-12,2824572000,인천광역시 계양구 계양2동,인천광역시,계양구,계양2동,pre_reform_code_preserved_district_not_reorganized,15686,7361,4125,2457,1378,304,43,14,2,0,2,46.9272,jumin_households_size_202512.csv
2025,2025-12,2824573000,인천광역시 계양구 계양3동,인천광역시,계양구,계양3동,pre_reform_code_preserved_district_not_reorganized,9692,2983,2731,1976,1509,399,80,8,6,0,0,30.7780,jumin_households_size_202512.csv
2025,2025-12,2826051500,인천광역시 서구 검암경서동,인천광역시,서구,검암경서동,requires_2026_07_01_reform_crosswalk,19747,7848,5014,3568,2542,634,118,15,3,5,0,39.7427,jumin_households_size_202512.csv
2025,2025-12,2826053000,인천광역시 서구 연희동,인천광역시,서구,연희동,requires_2026_07_01_reform_crosswalk,18319,8476,4691,2872,1742,447,67,18,3,3,0,46.2689,jumin_households_size_202512.csv
2025,2025-12,2826053600,인천광역시 서구 청라1동,인천광역시,서구,청라1동,requires_2026_07_01_reform_crosswalk,12036,3626,2436,2786,2511,542,102,27,5,0,1,30.1263,jumin_households_size_202512.csv
2025,2025-12,2826053700,인천광역시 서구 청라2동,인천광역시,서구,청라2동,requires_2026_07_01_reform_crosswalk,18211,4990,3698,4145,4248,927,154,35,7,5,2,27.4010,jumin_households_size_202512.csv
2025,2025-12,2826053900,인천광역시 서구 청라3동,인천광역시,서구,청라3동,requires_2026_07_01_reform_crosswalk,14388,4611,2609,3154,3121,751,116,22,1,0,3,32.0475,jumin_households_size_202512.csv
2025,2025-12,2826054200,인천광역시 서구 가정1동,인천광역시,서구,가정1동,requires_2026_07_01_reform_crosswalk,17512,5922,4024,3755,3124,598,68,14,7,0,0,33.8168,jumin_households_size_202512.csv
2025,2025-12,2826054300,인천광역시 서구 가정2동,인천광역시,서구,가정2동,requires_2026_07_01_reform_crosswalk,7121,2152,1779,1720,1223,203,36,7,1,0,0,30.2205,jumin_households_size_202512.csv
2025,2025-12,2826054400,인천광역시 서구 가정3동,인천광역시,서구,가정3동,requires_2026_07_01_reform_crosswalk,4109,1749,1139,701,388,107,20,5,0,0,0,42.5651,jumin_households_size_202512.csv
2025,2025-12,2826055000,인천광역시 서구 석남1동,인천광역시,서구,석남1동,requires_2026_07_01_reform_crosswalk,10301,4932,2746,1529,841,218,31,2,0,1,1,47.8788,jumin_households_size_202512.csv
2025,2025-12,2826056000,인천광역시 서구 석남2동,인천광역시,서구,석남2동,requires_2026_07_01_reform_crosswalk,5784,2432,1687,969,538,130,20,8,0,0,0,42.0470,jumin_households_size_202512.csv
2025,2025-12,2826056100,인천광역시 서구 석남3동,인천광역시,서구,석남3동,requires_2026_07_01_reform_crosswalk,6692,3009,1923,1046,553,127,25,4,4,0,1,44.9641,jumin_households_size_202512.csv
2025,2025-12,2826057500,인천광역시 서구 신현원창동,인천광역시,서구,신현원창동,requires_2026_07_01_reform_crosswalk,12418,4085,3375,2601,1836,420,75,17,4,4,1,32.8958,jumin_households_size_202512.csv
2025,2025-12,2826058000,인천광역시 서구 가좌1동,인천광역시,서구,가좌1동,requires_2026_07_01_reform_crosswalk,6606,3181,1862,967,465,111,14,3,2,0,1,48.1532,jumin_households_size_202512.csv
2025,2025-12,2826059000,인천광역시 서구 가좌2동,인천광역시,서구,가좌2동,requires_2026_07_01_reform_crosswalk,7497,2114,2225,1618,1187,281,49,20,3,0,0,28.1979,jumin_households_size_202512.csv
2025,2025-12,2826060000,인천광역시 서구 가좌3동,인천광역시,서구,가좌3동,requires_2026_07_01_reform_crosswalk,7900,3700,2260,1185,611,112,25,5,1,0,1,46.8354,jumin_households_size_202512.csv
2025,2025-12,2826061000,인천광역시 서구 가좌4동,인천광역시,서구,가좌4동,requires_2026_07_01_reform_crosswalk,5764,2228,1685,1073,633,124,16,4,1,0,0,38.6537,jumin_households_size_202512.csv
2025,2025-12,2826068000,인천광역시 서구 검단동,인천광역시,서구,검단동,requires_2026_07_01_reform_crosswalk,15361,6701,3688,2530,1875,479,64,22,2,0,0,43.6235,jumin_households_size_202512.csv
2025,2025-12,2826069000,인천광역시 서구 불로대곡동,인천광역시,서구,불로대곡동,requires_2026_07_01_reform_crosswalk,16596,4168,3957,4069,3406,835,135,20,4,2,0,25.1145,jumin_households_size_202512.csv
2025,2025-12,2826070000,인천광역시 서구 원당동,인천광역시,서구,원당동,requires_2026_07_01_reform_crosswalk,9797,3674,2215,1882,1589,354,67,13,1,2,0,37.5013,jumin_households_size_202512.csv
2025,2025-12,2826071000,인천광역시 서구 당하동,인천광역시,서구,당하동,requires_2026_07_01_reform_crosswalk,18629,6298,4839,3873,2900,583,104,20,10,1,1,33.8075,jumin_households_size_202512.csv
2025,2025-12,2826072000,인천광역시 서구 오류왕길동,인천광역시,서구,오류왕길동,requires_2026_07_01_reform_crosswalk,10639,3465,2682,2196,1785,416,73,13,7,0,2,32.5689,jumin_households_size_202512.csv
2025,2025-12,2826073000,인천광역시 서구 마전동,인천광역시,서구,마전동,requires_2026_07_01_reform_crosswalk,8154,2180,1928,1824,1638,468,87,21,5,3,0,26.7353,jumin_households_size_202512.csv
2025,2025-12,2826075000,인천광역시 서구 아라1동,인천광역시,서구,아라1동,requires_2026_07_01_reform_crosswalk,17610,4284,4152,4614,3782,671,86,15,4,2,0,24.3271,jumin_households_size_202512.csv
2025,2025-12,2826076000,인천광역시 서구 아라2동,인천광역시,서구,아라2동,requires_2026_07_01_reform_crosswalk,10911,2007,2242,3077,2949,546,76,12,2,0,0,18.3943,jumin_households_size_202512.csv
2025,2025-12,2871025000,인천광역시 강화군 강화읍,인천광역시,강화군,강화읍,pre_reform_code_preserved_district_not_reorganized,10587,4639,3006,1527,950,353,89,12,6,3,2,43.8179,jumin_households_size_202512.csv
2025,2025-12,2871031000,인천광역시 강화군 선원면,인천광역시,강화군,선원면,pre_reform_code_preserved_district_not_reorganized,4732,1806,1507,726,494,150,42,4,3,0,0,38.1657,jumin_households_size_202512.csv
2025,2025-12,2871032000,인천광역시 강화군 불은면,인천광역시,강화군,불은면,pre_reform_code_preserved_district_not_reorganized,2788,1378,938,271,126,52,18,2,2,1,0,49.4261,jumin_households_size_202512.csv
2025,2025-12,2871033000,인천광역시 강화군 길상면,인천광역시,강화군,길상면,pre_reform_code_preserved_district_not_reorganized,3773,1721,1198,495,230,83,33,9,3,0,1,45.6136,jumin_households_size_202512.csv
2025,2025-12,2871034000,인천광역시 강화군 화도면,인천광역시,강화군,화도면,pre_reform_code_preserved_district_not_reorganized,2489,1228,810,262,114,53,16,5,0,1,0,49.3371,jumin_households_size_202512.csv
2025,2025-12,2871035000,인천광역시 강화군 양도면,인천광역시,강화군,양도면,pre_reform_code_preserved_district_not_reorganized,2209,988,797,250,103,44,20,4,1,0,2,44.7261,jumin_households_size_202512.csv
2025,2025-12,2871036000,인천광역시 강화군 내가면,인천광역시,강화군,내가면,pre_reform_code_preserved_district_not_reorganized,1622,788,553,176,68,22,11,3,0,1,0,48.5820,jumin_households_size_202512.csv
2025,2025-12,2871037000,인천광역시 강화군 하점면,인천광역시,강화군,하점면,pre_reform_code_preserved_district_not_reorganized,2115,1005,698,247,95,40,18,8,1,1,2,47.5177,jumin_households_size_202512.csv
2025,2025-12,2871038000,인천광역시 강화군 양사면,인천광역시,강화군,양사면,pre_reform_code_preserved_district_not_reorganized,1059,519,354,99,59,17,6,4,0,0,1,49.0085,jumin_households_size_202512.csv
2025,2025-12,2871039000,인천광역시 강화군 송해면,인천광역시,강화군,송해면,pre_reform_code_preserved_district_not_reorganized,1664,716,593,196,114,29,11,3,2,0,0,43.0288,jumin_households_size_202512.csv
2025,2025-12,2871040000,인천광역시 강화군 교동면,인천광역시,강화군,교동면,pre_reform_code_preserved_district_not_reorganized,1503,744,521,159,51,21,6,0,1,0,0,49.5010,jumin_households_size_202512.csv
2025,2025-12,2871041000,인천광역시 강화군 삼산면,인천광역시,강화군,삼산면,pre_reform_code_preserved_district_not_reorganized,1182,628,374,113,44,20,2,1,0,0,0,53.1303,jumin_households_size_202512.csv
2025,2025-12,2871042000,인천광역시 강화군 서도면,인천광역시,강화군,서도면,pre_reform_code_preserved_district_not_reorganized,222,126,69,16,6,4,0,0,0,1,0,56.7568,jumin_households_size_202512.csv
2025,2025-12,2871042500,인천광역시 강화군 서도면볼음출장소,인천광역시,강화군,서도면볼음출장소,pre_reform_code_preserved_district_not_reorganized,185,115,55,11,2,2,0,0,0,0,0,62.1622,jumin_households_size_202512.csv
2025,2025-12,2872031000,인천광역시 옹진군 북도면,인천광역시,옹진군,북도면,pre_reform_code_preserved_district_not_reorganized,686,389,196,61,23,9,4,3,0,1,0,56.7055,jumin_households_size_202512.csv
2025,2025-12,2872031500,인천광역시 옹진군 북도면장봉출장소,인천광역시,옹진군,북도면장봉출장소,pre_reform_code_preserved_district_not_reorganized,553,313,174,47,11,3,2,0,1,0,2,56.6004,jumin_households_size_202512.csv
2025,2025-12,2872033000,인천광역시 옹진군 백령면,인천광역시,옹진군,백령면,pre_reform_code_preserved_district_not_reorganized,2840,1821,594,219,152,41,10,1,2,0,0,64.1197,jumin_households_size_202512.csv
2025,2025-12,2872034000,인천광역시 옹진군 대청면,인천광역시,옹진군,대청면,pre_reform_code_preserved_district_not_reorganized,763,504,169,53,25,8,2,1,1,0,0,66.0550,jumin_households_size_202512.csv
2025,2025-12,2872034500,인천광역시 옹진군 대청면소청출장소,인천광역시,옹진군,대청면소청출장소,pre_reform_code_preserved_district_not_reorganized,185,141,40,3,0,1,0,0,0,0,0,76.2162,jumin_households_size_202512.csv
2025,2025-12,2872035000,인천광역시 옹진군 덕적면,인천광역시,옹진군,덕적면,pre_reform_code_preserved_district_not_reorganized,1249,796,337,72,31,8,3,2,0,0,0,63.7310,jumin_households_size_202512.csv
2025,2025-12,2872036000,인천광역시 옹진군 영흥면,인천광역시,옹진군,영흥면,pre_reform_code_preserved_district_not_reorganized,3825,2201,967,392,182,59,19,5,0,0,0,57.5425,jumin_households_size_202512.csv
2025,2025-12,2872037000,인천광역시 옹진군 자월면,인천광역시,옹진군,자월면,pre_reform_code_preserved_district_not_reorganized,607,378,168,35,17,7,1,0,0,0,1,62.2735,jumin_households_size_202512.csv
2025,2025-12,2872037500,인천광역시 옹진군 자월면이작출장소,인천광역시,옹진군,자월면이작출장소,pre_reform_code_preserved_district_not_reorganized,224,128,71,13,7,5,0,0,0,0,0,57.1429,jumin_households_size_202512.csv
2025,2025-12,2872038000,인천광역시 옹진군 연평면,인천광역시,옹진군,연평면,pre_reform_code_preserved_district_not_reorganized,1403,1080,208,70,32,11,2,0,0,0,0,76.9779,jumin_households_size_202512.csv
