reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,population_total,population_age_60_plus_exact,population_age_70_plus_exact,population_age_65_plus_status,households_total,one_person_households,one_person_household_share_pct,one_person_age_source_available,one_person_age_60_plus_exact,one_person_age_70_plus_exact,one_person_age_65_plus_status,source_population_file,source_households_file,source_one_person_age_file
2025,2025-12,2814061000,인천광역시 동구 송림4동,인천광역시,동구,송림4동,requires_2026_07_01_reform_crosswalk,5913,1490,639,not_calculated_source_aggregates_ages_60_to_69,2492,694,27.8491,yes,260,124,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2814063000,인천광역시 동구 송림6동,인천광역시,동구,송림6동,requires_2026_07_01_reform_crosswalk,5561,1968,1068,not_calculated_source_aggregates_ages_60_to_69,2466,863,34.9959,yes,531,317,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2814064000,인천광역시 동구 금창동,인천광역시,동구,금창동,requires_2026_07_01_reform_crosswalk,2136,1122,636,not_calculated_source_aggregates_ages_60_to_69,1221,662,54.2179,yes,446,270,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817751000,인천광역시 미추홀구 숭의2동,인천광역시,미추홀구,숭의2동,pre_reform_code_preserved_district_not_reorganized,13379,4470,2175,not_calculated_source_aggregates_ages_60_to_69,6665,2932,43.9910,yes,1464,795,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817752000,인천광역시 미추홀구 숭의1.3동,인천광역시,미추홀구,숭의1.3동,pre_reform_code_preserved_district_not_reorganized,17415,4625,2058,not_calculated_source_aggregates_ages_60_to_69,8458,3500,41.3809,yes,1321,667,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817753000,인천광역시 미추홀구 숭의4동,인천광역시,미추홀구,숭의4동,pre_reform_code_preserved_district_not_reorganized,16459,5200,2555,not_calculated_source_aggregates_ages_60_to_69,8067,3476,43.0891,yes,1727,909,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817754000,인천광역시 미추홀구 용현1.4동,인천광역시,미추홀구,용현1.4동,pre_reform_code_preserved_district_not_reorganized,16932,5652,3014,not_calculated_source_aggregates_ages_60_to_69,11184,7702,68.8662,yes,1984,1056,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817755000,인천광역시 미추홀구 용현2동,인천광역시,미추홀구,용현2동,pre_reform_code_preserved_district_not_reorganized,22592,5671,2856,not_calculated_source_aggregates_ages_60_to_69,10348,4038,39.0220,yes,1535,879,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817756000,인천광역시 미추홀구 용현3동,인천광역시,미추홀구,용현3동,pre_reform_code_preserved_district_not_reorganized,6680,2846,1503,not_calculated_source_aggregates_ages_60_to_69,4114,2496,60.6709,yes,1178,613,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817757000,인천광역시 미추홀구 용현5동,인천광역시,미추홀구,용현5동,pre_reform_code_preserved_district_not_reorganized,44308,11598,5072,not_calculated_source_aggregates_ages_60_to_69,19797,7491,37.8391,yes,2660,1346,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817758000,인천광역시 미추홀구 학익1동,인천광역시,미추홀구,학익1동,pre_reform_code_preserved_district_not_reorganized,41413,9338,4043,not_calculated_source_aggregates_ages_60_to_69,17151,5317,31.0011,yes,1848,947,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817759000,인천광역시 미추홀구 학익2동,인천광역시,미추홀구,학익2동,pre_reform_code_preserved_district_not_reorganized,16833,5989,2948,not_calculated_source_aggregates_ages_60_to_69,7996,3191,39.9075,yes,1643,936,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817760000,인천광역시 미추홀구 도화1동,인천광역시,미추홀구,도화1동,pre_reform_code_preserved_district_not_reorganized,20373,6414,3144,not_calculated_source_aggregates_ages_60_to_69,10250,4605,44.9268,yes,2063,1130,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817761000,인천광역시 미추홀구 도화2.3동,인천광역시,미추홀구,도화2.3동,pre_reform_code_preserved_district_not_reorganized,29905,7860,3437,not_calculated_source_aggregates_ages_60_to_69,13564,5103,37.6216,yes,2049,998,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817762000,인천광역시 미추홀구 주안1동,인천광역시,미추홀구,주안1동,pre_reform_code_preserved_district_not_reorganized,19576,4462,1761,not_calculated_source_aggregates_ages_60_to_69,12019,7508,62.4678,yes,1583,617,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817763000,인천광역시 미추홀구 주안2동,인천광역시,미추홀구,주안2동,pre_reform_code_preserved_district_not_reorganized,21602,6828,3336,not_calculated_source_aggregates_ages_60_to_69,10746,4592,42.7322,yes,2154,1109,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817764000,인천광역시 미추홀구 주안3동,인천광역시,미추홀구,주안3동,pre_reform_code_preserved_district_not_reorganized,12112,3670,1870,not_calculated_source_aggregates_ages_60_to_69,6166,2803,45.4590,yes,1212,637,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817765000,인천광역시 미추홀구 주안4동,인천광역시,미추홀구,주안4동,pre_reform_code_preserved_district_not_reorganized,19880,6308,3169,not_calculated_source_aggregates_ages_60_to_69,9613,3975,41.3503,yes,1938,1037,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817766000,인천광역시 미추홀구 주안5동,인천광역시,미추홀구,주안5동,pre_reform_code_preserved_district_not_reorganized,19112,6245,2960,not_calculated_source_aggregates_ages_60_to_69,9980,4785,47.9459,yes,1977,1058,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817767000,인천광역시 미추홀구 주안6동,인천광역시,미추홀구,주안6동,pre_reform_code_preserved_district_not_reorganized,20858,6011,2860,not_calculated_source_aggregates_ages_60_to_69,10182,4482,44.0189,yes,1741,932,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817768000,인천광역시 미추홀구 주안7동,인천광역시,미추홀구,주안7동,pre_reform_code_preserved_district_not_reorganized,12076,4790,2401,not_calculated_source_aggregates_ages_60_to_69,6181,2770,44.8148,yes,1564,798,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817769000,인천광역시 미추홀구 주안8동,인천광역시,미추홀구,주안8동,pre_reform_code_preserved_district_not_reorganized,18565,6561,2979,not_calculated_source_aggregates_ages_60_to_69,8820,3493,39.6032,yes,1801,893,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817770000,인천광역시 미추홀구 관교동,인천광역시,미추홀구,관교동,pre_reform_code_preserved_district_not_reorganized,13737,4930,2325,not_calculated_source_aggregates_ages_60_to_69,6166,2205,35.7606,yes,1043,547,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2817771000,인천광역시 미추홀구 문학동,인천광역시,미추홀구,문학동,pre_reform_code_preserved_district_not_reorganized,13771,3552,1517,not_calculated_source_aggregates_ages_60_to_69,7775,4449,57.2219,yes,1338,524,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818563000,인천광역시 연수구 옥련1동,인천광역시,연수구,옥련1동,pre_reform_code_preserved_district_not_reorganized,17213,5645,2544,not_calculated_source_aggregates_ages_60_to_69,7935,2997,37.7694,yes,1510,799,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818564000,인천광역시 연수구 옥련2동,인천광역시,연수구,옥련2동,pre_reform_code_preserved_district_not_reorganized,19634,5683,2342,not_calculated_source_aggregates_ages_60_to_69,8140,2344,28.7961,yes,1075,520,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818575000,인천광역시 연수구 선학동,인천광역시,연수구,선학동,pre_reform_code_preserved_district_not_reorganized,17446,6134,2581,not_calculated_source_aggregates_ages_60_to_69,8613,3855,44.7579,yes,1703,882,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818576100,인천광역시 연수구 연수1동,인천광역시,연수구,연수1동,pre_reform_code_preserved_district_not_reorganized,16134,5241,2140,not_calculated_source_aggregates_ages_60_to_69,8579,4498,52.4304,yes,1427,617,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818576200,인천광역시 연수구 연수2동,인천광역시,연수구,연수2동,pre_reform_code_preserved_district_not_reorganized,19047,5838,2404,not_calculated_source_aggregates_ages_60_to_69,9580,4511,47.0877,yes,1815,954,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818576300,인천광역시 연수구 연수3동,인천광역시,연수구,연수3동,pre_reform_code_preserved_district_not_reorganized,14331,5366,2404,not_calculated_source_aggregates_ages_60_to_69,7064,3100,43.8845,yes,1753,1039,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818576600,인천광역시 연수구 청학동,인천광역시,연수구,청학동,pre_reform_code_preserved_district_not_reorganized,21860,8096,3412,not_calculated_source_aggregates_ages_60_to_69,11888,6242,52.5067,yes,2748,1276,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818578000,인천광역시 연수구 동춘1동,인천광역시,연수구,동춘1동,pre_reform_code_preserved_district_not_reorganized,25402,6080,2063,not_calculated_source_aggregates_ages_60_to_69,9574,1911,19.9603,yes,797,348,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818579000,인천광역시 연수구 동춘2동,인천광역시,연수구,동춘2동,pre_reform_code_preserved_district_not_reorganized,16506,4674,1744,not_calculated_source_aggregates_ages_60_to_69,6817,1780,26.1112,yes,730,396,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818579500,인천광역시 연수구 동춘3동,인천광역시,연수구,동춘3동,pre_reform_code_preserved_district_not_reorganized,17476,4320,1731,not_calculated_source_aggregates_ages_60_to_69,5750,634,11.0261,yes,377,206,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818582000,인천광역시 연수구 송도1동,인천광역시,연수구,송도1동,pre_reform_code_preserved_district_not_reorganized,36894,7185,2561,not_calculated_source_aggregates_ages_60_to_69,15288,5606,36.6693,yes,648,289,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818583000,인천광역시 연수구 송도2동,인천광역시,연수구,송도2동,pre_reform_code_preserved_district_not_reorganized,37221,4836,1572,not_calculated_source_aggregates_ages_60_to_69,12413,1884,15.1776,yes,466,204,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818584000,인천광역시 연수구 송도3동,인천광역시,연수구,송도3동,pre_reform_code_preserved_district_not_reorganized,49276,6426,2127,not_calculated_source_aggregates_ages_60_to_69,19720,6085,30.8570,yes,682,289,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818585000,인천광역시 연수구 송도4동,인천광역시,연수구,송도4동,pre_reform_code_preserved_district_not_reorganized,54680,6144,1789,not_calculated_source_aggregates_ages_60_to_69,19954,4165,20.8730,yes,584,192,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2818586000,인천광역시 연수구 송도5동,인천광역시,연수구,송도5동,pre_reform_code_preserved_district_not_reorganized,46317,5897,1701,not_calculated_source_aggregates_ages_60_to_69,17373,3525,20.2901,yes,648,186,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820051000,인천광역시 남동구 구월1동,인천광역시,남동구,구월1동,pre_reform_code_preserved_district_not_reorganized,30227,7984,3290,not_calculated_source_aggregates_ages_60_to_69,13834,5463,39.4897,yes,2124,1050,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820052000,인천광역시 남동구 구월2동,인천광역시,남동구,구월2동,pre_reform_code_preserved_district_not_reorganized,36722,8851,3691,not_calculated_source_aggregates_ages_60_to_69,13938,3116,22.3561,yes,1530,790,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820052100,인천광역시 남동구 구월3동,인천광역시,남동구,구월3동,pre_reform_code_preserved_district_not_reorganized,27772,6062,2536,not_calculated_source_aggregates_ages_60_to_69,17190,11066,64.3746,yes,1920,813,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820052200,인천광역시 남동구 구월4동,인천광역시,남동구,구월4동,pre_reform_code_preserved_district_not_reorganized,12722,4979,2308,not_calculated_source_aggregates_ages_60_to_69,7406,4200,56.7108,yes,2107,986,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820053000,인천광역시 남동구 간석1동,인천광역시,남동구,간석1동,pre_reform_code_preserved_district_not_reorganized,17750,5736,2702,not_calculated_source_aggregates_ages_60_to_69,9127,4237,46.4227,yes,1669,888,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820054000,인천광역시 남동구 간석2동,인천광역시,남동구,간석2동,pre_reform_code_preserved_district_not_reorganized,20397,6258,2873,not_calculated_source_aggregates_ages_60_to_69,9227,3604,39.0593,yes,1522,760,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820055000,인천광역시 남동구 간석3동,인천광역시,남동구,간석3동,pre_reform_code_preserved_district_not_reorganized,24824,8433,3729,not_calculated_source_aggregates_ages_60_to_69,12526,5637,45.0024,yes,2721,1314,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820055100,인천광역시 남동구 간석4동,인천광역시,남동구,간석4동,pre_reform_code_preserved_district_not_reorganized,27638,8472,3692,not_calculated_source_aggregates_ages_60_to_69,13629,5991,43.9577,yes,2374,1119,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820056000,인천광역시 남동구 만수1동,인천광역시,남동구,만수1동,pre_reform_code_preserved_district_not_reorganized,15117,6013,2865,not_calculated_source_aggregates_ages_60_to_69,8675,4737,54.6052,yes,2582,1416,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820057000,인천광역시 남동구 만수2동,인천광역시,남동구,만수2동,pre_reform_code_preserved_district_not_reorganized,22071,6882,2930,not_calculated_source_aggregates_ages_60_to_69,9505,3066,32.2567,yes,1551,777,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820058000,인천광역시 남동구 만수3동,인천광역시,남동구,만수3동,pre_reform_code_preserved_district_not_reorganized,15672,4966,2084,not_calculated_source_aggregates_ages_60_to_69,6959,2416,34.7176,yes,1206,633,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820058100,인천광역시 남동구 만수4동,인천광역시,남동구,만수4동,pre_reform_code_preserved_district_not_reorganized,18303,6256,2767,not_calculated_source_aggregates_ages_60_to_69,8734,3380,38.6993,yes,1669,872,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820058200,인천광역시 남동구 만수5동,인천광역시,남동구,만수5동,pre_reform_code_preserved_district_not_reorganized,13857,5533,2608,not_calculated_source_aggregates_ages_60_to_69,7421,3602,48.5379,yes,1895,949,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820058300,인천광역시 남동구 만수6동,인천광역시,남동구,만수6동,pre_reform_code_preserved_district_not_reorganized,21719,7859,3403,not_calculated_source_aggregates_ages_60_to_69,10072,3897,38.6914,yes,2127,1146,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820065000,인천광역시 남동구 장수서창동,인천광역시,남동구,장수서창동,pre_reform_code_preserved_district_not_reorganized,18270,5975,2610,not_calculated_source_aggregates_ages_60_to_69,7787,2487,31.9378,yes,1328,667,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820065500,인천광역시 남동구 서창2동,인천광역시,남동구,서창2동,pre_reform_code_preserved_district_not_reorganized,37457,8262,3396,not_calculated_source_aggregates_ages_60_to_69,15657,5236,33.4419,yes,2367,1213,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820066000,인천광역시 남동구 남촌도림동,인천광역시,남동구,남촌도림동,pre_reform_code_preserved_district_not_reorganized,18772,6742,2856,not_calculated_source_aggregates_ages_60_to_69,8896,3488,39.2086,yes,1795,923,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820069000,인천광역시 남동구 논현1동,인천광역시,남동구,논현1동,pre_reform_code_preserved_district_not_reorganized,31003,7961,3315,not_calculated_source_aggregates_ages_60_to_69,14048,5486,39.0518,yes,2100,985,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820070000,인천광역시 남동구 논현2동,인천광역시,남동구,논현2동,pre_reform_code_preserved_district_not_reorganized,30559,8757,3944,not_calculated_source_aggregates_ages_60_to_69,15049,6715,44.6209,yes,2383,1222,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2820071000,인천광역시 남동구 논현고잔동,인천광역시,남동구,논현고잔동,pre_reform_code_preserved_district_not_reorganized,39295,7840,2974,not_calculated_source_aggregates_ages_60_to_69,15640,4567,29.2008,yes,1742,815,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823751000,인천광역시 부평구 부평1동,인천광역시,부평구,부평1동,pre_reform_code_preserved_district_not_reorganized,34466,9724,4350,not_calculated_source_aggregates_ages_60_to_69,17282,7881,45.6024,yes,2170,1107,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823752000,인천광역시 부평구 부평2동,인천광역시,부평구,부평2동,pre_reform_code_preserved_district_not_reorganized,16624,4861,2157,not_calculated_source_aggregates_ages_60_to_69,8407,3763,44.7603,yes,1522,752,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823753000,인천광역시 부평구 부평3동,인천광역시,부평구,부평3동,pre_reform_code_preserved_district_not_reorganized,14890,4803,2256,not_calculated_source_aggregates_ages_60_to_69,7426,3272,44.0614,yes,1608,835,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823754000,인천광역시 부평구 부평4동,인천광역시,부평구,부평4동,pre_reform_code_preserved_district_not_reorganized,32867,9175,4013,not_calculated_source_aggregates_ages_60_to_69,17629,9007,51.0920,yes,2904,1369,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823755000,인천광역시 부평구 부평5동,인천광역시,부평구,부평5동,pre_reform_code_preserved_district_not_reorganized,32936,7724,3204,not_calculated_source_aggregates_ages_60_to_69,16399,7371,44.9479,yes,2277,1033,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823756000,인천광역시 부평구 부평6동,인천광역시,부평구,부평6동,pre_reform_code_preserved_district_not_reorganized,19021,5166,2298,not_calculated_source_aggregates_ages_60_to_69,9269,3865,41.6981,yes,1352,632,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823757000,인천광역시 부평구 산곡1동,인천광역시,부평구,산곡1동,pre_reform_code_preserved_district_not_reorganized,14246,3651,1570,not_calculated_source_aggregates_ages_60_to_69,6268,1995,31.8283,yes,830,432,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823758000,인천광역시 부평구 산곡2동,인천광역시,부평구,산곡2동,pre_reform_code_preserved_district_not_reorganized,28670,7882,3239,not_calculated_source_aggregates_ages_60_to_69,10619,2057,19.3709,yes,1098,588,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823758100,인천광역시 부평구 산곡3동,인천광역시,부평구,산곡3동,pre_reform_code_preserved_district_not_reorganized,19717,7525,3567,not_calculated_source_aggregates_ages_60_to_69,8499,2691,31.6625,yes,1654,957,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823758200,인천광역시 부평구 산곡4동,인천광역시,부평구,산곡4동,pre_reform_code_preserved_district_not_reorganized,16240,5100,2220,not_calculated_source_aggregates_ages_60_to_69,6538,1724,26.3689,yes,906,539,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823759100,인천광역시 부평구 청천1동,인천광역시,부평구,청천1동,pre_reform_code_preserved_district_not_reorganized,22596,4437,1669,not_calculated_source_aggregates_ages_60_to_69,9653,2865,29.6799,yes,993,400,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823759200,인천광역시 부평구 청천2동,인천광역시,부평구,청천2동,pre_reform_code_preserved_district_not_reorganized,32543,9395,3776,not_calculated_source_aggregates_ages_60_to_69,14521,5021,34.5775,yes,2249,1068,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823764100,인천광역시 부평구 갈산1동,인천광역시,부평구,갈산1동,pre_reform_code_preserved_district_not_reorganized,14030,4598,1873,not_calculated_source_aggregates_ages_60_to_69,6646,2571,38.6849,yes,1081,529,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823764200,인천광역시 부평구 갈산2동,인천광역시,부평구,갈산2동,pre_reform_code_preserved_district_not_reorganized,17081,6298,2742,not_calculated_source_aggregates_ages_60_to_69,8042,3326,41.3579,yes,1792,938,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823764600,인천광역시 부평구 삼산1동,인천광역시,부평구,삼산1동,pre_reform_code_preserved_district_not_reorganized,31365,9270,3870,not_calculated_source_aggregates_ages_60_to_69,14052,5005,35.6177,yes,2843,1565,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823764800,인천광역시 부평구 삼산2동,인천광역시,부평구,삼산2동,pre_reform_code_preserved_district_not_reorganized,26893,6410,2575,not_calculated_source_aggregates_ages_60_to_69,10174,2263,22.2430,yes,1174,667,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823765000,인천광역시 부평구 부개1동,인천광역시,부평구,부개1동,pre_reform_code_preserved_district_not_reorganized,14780,5827,2811,not_calculated_source_aggregates_ages_60_to_69,7638,3543,46.3865,yes,1818,933,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
