facility_id,facility_name,district,legal_dong,address,category_major,category_detail,facility_form,road_name_normalized,road_building_main,road_building_sub,matched_pnu,juso_current_district,juso_legal_dong,juso_admin_dong_code,juso_admin_dong_name,geocode_status,geocode_method,match_confidence,matched_juso_building_count,matched_vworld_polygon_count,source_latitude,source_longitude,geocoded_latitude,geocoded_longitude,best_latitude,best_longitude,coordinate_source,privacy_scope,requires_public_export_policy_review
fac_0402ced70e9acfef,더봄방문요양센터,부평구,십정동,"인천광역시 부평구 배곶남로 13-1, 3층 (십정동)",노인복지,방문요양 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,배곶남로,13,1,2823710200103550002,부평구,십정동,2823768000,십정1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.47207851,126.69572697,37.47207851,126.69572697,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_040fa3c633fb8b99,예사랑요양원,남동구,논현동,"인천광역시 남동구 호구포로 221, 8층 (논현동, 남동메디칼센타)",노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,호구포로,221,0,2820011000106470001,남동구,논현동,2820070000,논현2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.4027851,126.70968585,37.4027851,126.70968585,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_0433df52af151631,한마음 노인복지센터,서구,가좌동,인천광역시 서구 고래울로 39 (가좌동),노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,고래울로,39,0,2827511000103590007,서해구,가좌동,2827561000,가좌4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.48638239,126.68645948,37.48638239,126.68645948,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_0448c081eebc95ce,(주)다빈 재가노인복지센터,서구,가좌동,인천광역시 서구 가정로 127 4층404호 (가좌동),노인복지,방문요양,재가복지,가정로,127,0,2827511000101390011,서해구,가좌동,2827558000,가좌1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.49600287,126.67144239,37.49600287,126.67144239,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_044b929148d357cc,보경사랑노인주간보호센터,서구,마전동,"인천광역시 서구 검단로502번길 18 7층 (마전동, 제일프라자)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,검단로502번길,18,0,2829010300109820005,검단구,마전동,2829051000,검단동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.60148778,126.66064934,37.60148778,126.66064934,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_044f0f155189c734,세인트요양원,남동구,구월동,"인천광역시 남동구 호구포로 826, 3,5~7층 (구월동)",노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,호구포로,826,0,2820010100103420265,남동구,구월동,2820052000,구월2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45614233,126.71973224,37.45614233,126.71973224,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_046299e39881a640,금강부평방문요양센터,부평구,산곡동,"인천광역시 부평구 세월천로 51, 402호 (산곡동)",노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,세월천로,51,0,2823710300100450003,부평구,산곡동,2823757000,산곡1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.51291621,126.70365795,37.51291621,126.70365795,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_0499a129f35a8583,사랑요양원,서구,석남동,"인천광역시 서구 가정로 302 4층 (석남동, 삼정빌딩)",노인복지,노인요양공동생활가정,장기요양기관,가정로,302,0,2827510800104570004,서해구,석남동,2827555000,석남1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.51172614,126.67282333,37.51172614,126.67282333,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_04c49ff815af175e,동그라미복지센터,계양구,계산동,인천광역시 계양구 주부토로501번길 34 201호 (계산동),노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,주부토로501번길,34,0,2824510200109540019,계양구,계산동,2824561100,계산1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.54068187,126.72530617,37.54068187,126.72530617,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_04ce0c89f81640a3,섬김요양원,부평구,부평동,인천광역시 부평구 장제로 126 (부평동),노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,장제로,126,0,2823710100101340009,부평구,부평동,2823755000,부평5동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.49664226,126.73064257,37.49664226,126.73064257,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_04e6e0330ef1a90a,남송재가노인복지센타,서구,신현동,"인천광역시 서구 원창로 174 101호 (신현동, 남송프라자)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,원창로,174,0,2827510700100750002,서해구,신현동,2827557500,신현원창동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.51751974,126.66864793,37.51751974,126.66864793,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_04ea4b18baa42c14,행복한재가복지센터,서구,불로동,"인천광역시 서구 검단로 842 2층209호 (불로동, 월드중앙상가)",노인복지,방문요양,재가복지,검단로,842,0,2829011000103080000,검단구,불로동,2829052000,불로대곡동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,37,,,37.61858619,126.69077302,37.61858619,126.69077302,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_04f6fc13767ab1b9,여자청소년 자립지원관 행복자리,남동구,,인천광역시 남동구 문화로 167번길 40-17 301호,청소년복지,청소년복지시설,생활,문화로,167,0,,,,,,no_juso_address_match,,none,0,0,,,,,,,none,private_analysis_only,true
fac_051e6c3bfc5a6aff,다드림,부평구,일신동,인천광역시 부평구 항동로45번길 8(일신동),아동·돌봄,지역아동센터,이용,항동로45번길,8,0,2823710800104150000,부평구,일신동,2823767000,일신동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.48231968,126.738793,37.48231968,126.738793,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_0521368eb98e0958,서구지역자활센터,서구,,인천광역시 서구 원창로 76,지역복지,지역자활센터,이용,원창로,76,0,2827510900100950003,서해구,원창동,2827557500,신현원창동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.51702636,126.65754347,37.51702636,126.65754347,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_05239a5631e56b4b,행복실버요양센터,미추홀구,주안동,인천광역시 미추홀구 미추홀대로614번길 82 (주안동),노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,미추홀대로614번길,82,0,2817710500114820005,미추홀구,주안동,2817765000,주안4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45169517,126.68457312,37.45169517,126.68457312,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_0526a8b80c3063d4,남동노인요양센터,남동구,만수동,"인천광역시 남동구 소래로 640, 지1층,2~5층 (만수동, 호성빌딩)",노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,소래로,640,0,2820010300110770000,남동구,만수동,2820058300,만수6동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.44675918,126.73334485,37.44675918,126.73334485,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_0534853f51264e41,청학공동생활가정,연수구,청학동,"인천광역시 연수구 청능말로 8번길 9, 101호(청학동)",장애인복지,장애인공동생활가정,생활,청능말로8번길,9,0,2818510400104580004,연수구,청학동,2818576600,청학동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.4175319,126.66787146,37.4175319,126.66787146,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_05384b0eb2200522,검단진요양원,서구,마전동,"인천광역시 서구 마전로115번길 2-6, 지하1층2~4층 (마전동)",노인복지,노인요양시설,의료복지,마전로115번길,2,6,2829010300111400007,검단구,마전동,2829051000,검단동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.6085329,126.66840089,37.6085329,126.66840089,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_0540452ed1331335,그레이스힐단기보호센터,서구,마전동,"인천광역시 서구 검단로623번길 17, 3~5층 (마전동, 동인빌딩)",노인복지,단기보호 | 재가노인복지시설 단기보호,장기요양기관 | 재가복지,검단로623번길,17,0,2829010300111360002,검단구,마전동,2829051000,검단동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.6100646,126.66884823,37.6100646,126.66884823,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_054393c4f4581c8b,가은재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 경인로 372, 2150호 (주안동, 아인애비뉴 2층)",노인복지,방문간호 | 방문목욕 | 방문요양,재가복지,경인로,372,0,2817710500100000000,미추홀구,주안동,2817765000,주안4동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,5,0,,,,,,,none,private_analysis_only,true
fac_056b13cbe6eaf1fe,효나무재활요양원,서구,마전동,"인천광역시 서구 검단로 508 5,6층 (마전동)",노인복지,노인요양시설(개정법),장기요양기관,검단로,508,0,2829010300109830004,검단구,마전동,2829051000,검단동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.60291886,126.66061627,37.60291886,126.66061627,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_057abceae4ae0c54,두리재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 구월로 30, 804호 (주안동, 스페이스이모션오피스텔)",노인복지,재가노인복지시설,,구월로,30,0,2817710500115840001,미추홀구,주안동,2817767000,주안6동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,37.45731233,126.6933794,37.45737547,126.69338674,37.45731233,126.6933794,source_dataset_coordinate,private_analysis_only,true
fac_0589d5ff00b38b2f,사랑드림요양복지센터,부평구,부개동,"인천광역시 부평구 부평문화로 196, 2층 (부개동)",노인복지,방문간호 | 방문목욕 | 방문요양,재가복지,부평문화로,196,0,2823710700101200007,부평구,부개동,2823766000,부개2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.49325316,126.73818371,37.49325316,126.73818371,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_0596693ee2ac3696,행복한동산,서구,,"인천광역시 서구 완정로178번길52, 1층",아동·돌봄,지역아동센터,이용,완정로178번길,52,0,2829010300109190007,검단구,마전동,2829051000,검단동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,2,1,,,37.60617333,126.66006481,37.60617333,126.66006481,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_05974883c648115c,딸의마음주간보호센터,연수구,옥련동,"인천광역시 연수구 한나루로 154 3층 (옥련동, 옥련동 송도 호성빌딩)",노인복지,재가노인복지시설 주야간보호,장기요양기관,한나루로,154,0,2818510100104050004,연수구,옥련동,2818563000,옥련1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.42338055,126.65487913,37.42338055,126.65487913,juso_pnu_vworld_representative_point,private_analysis_only,true
